partida_id,temporada,rodada,data,horario,clube_mandante,clube_mandante_slug,clube_visitante,clube_visitante_slug,gols_mandante,gols_visitante,total_gols,saldo_mandante,resultado,vencedor,arena,mandante_uf,visitante_uf,formacao_mandante,formacao_visitante,tecnico_mandante,tecnico_visitante
6955,2020,6,2020-11-30,18:00,Gremio,gremio,Goias,goias,2,1,3,1,Vitoria Mandante,Gremio,Arena do Grêmio,RS,GO,4-2-3-1,4-3-3,Renato Gaúcho,A. César
7113,2020,23,2020-11-30,18:00,Vasco,vasco,Ceara,ceara,1,4,5,-3,Vitoria Visitante,Ceara,Estádio Vasco da Gama,RJ,CE,3-4-2-1,4-2-3-1,R. Andrade Silva Sá Pinto,A. Ferreira
7114,2020,23,2020-11-30,20:00,Fluminense,fluminense,Bragantino,bragantino,0,0,0,0,Empate,-, Maracanã,RJ,SP,4-2-2-2,4-3-3,O. Hellmann,M. Nogueira Barbieri
7116,2020,24,2020-12-02,21:30,Fortaleza,fortaleza,Corinthians,corinthians,0,0,0,0,Empate,-,Arena Castelão,CE,SP,4-4-2,4-2-3-1,M. Oliveira Chamusca,V. Carmo Mancini
6894,2020,1,2020-12-03,19:00,Goias,goias,Sao Paulo,sao_paulo,0,3,3,-3,Vitoria Visitante,Sao Paulo,Estádio da Serrinha,GO,SP,3-4-3,4-2-2-2,G. Ramos da Silva,F. Diniz Silva
7118,2020,24,2020-12-05,16:59,Botafogo-RJ,botafogo_rj,Flamengo,flamengo,0,1,1,-1,Vitoria Visitante,Flamengo,Estádio Nilton Santos,RJ,RJ,4-3-3,4-4-2,F. Mercier De Lucena,R. Ceni
7117,2020,24,2020-12-05,17:01,Santos,santos,Palmeiras,palmeiras,2,2,4,0,Empate,-,Estádio Urbano Caldeira,SP,SP,4-2-3-1,4-2-3-1,A. Stival,A. Moreira Ferreira
7119,2020,24,2020-12-05,19:00,Fluminense,fluminense,Athletico-PR,athletico_pr,3,1,4,2,Vitoria Mandante,Fluminense, Maracanã,RJ,PR,4-2-2-2,4-4-2,O. Hellmann,P. Autuori de Mello
7120,2020,24,2020-12-05,19:00,Bahia,bahia,Ceara,ceara,0,2,2,-2,Vitoria Visitante,Ceara,Itaipava Arena Fonte Nova,BA,CE,4-2-3-1,4-2-3-1,L. Venker de Menezes,A. Ferreira
7121,2020,24,2020-12-05,21:01,Coritiba,coritiba,Bragantino,bragantino,0,0,0,0,Empate,-, Couto Pereira,PR,SP,4-3-3,4-2-3-1,R. Marques Santana,M. Nogueira Barbieri
7122,2020,24,2020-12-06,16:01,Sao Paulo,sao_paulo,Sport,sport,1,0,1,1,Vitoria Mandante,Sao Paulo, Morumbi,SP,PE,4-4-2,5-4-1,F. Diniz Silva,J. Ribeiro Ventura
7123,2020,24,2020-12-06,16:01,Gremio,gremio,Vasco,vasco,4,0,4,4,Vitoria Mandante,Gremio,Arena do Grêmio,RS,RJ,4-2-3-1,3-4-2-1,Renato Gaúcho,R. Andrade Silva Sá Pinto
7124,2020,24,2020-12-06,18:15,Atletico-MG,atletico_mg,Internacional,internacional,2,2,4,0,Empate,-, Mineirão,MG,RS,3-1-4-2,4-1-4-1,J. Sampaoli Moya,L. De Souza
7125,2020,24,2020-12-07,20:00,Atletico-GO,atletico_go,Goias,goias,0,1,1,-1,Vitoria Visitante,Goias,Estádio Antônio Accioly,GO,GO,4-2-3-1,5-3-2,M. Ribeiro Cabo,G. Ramos da Silva
7065,2020,18,2020-12-09,21:30,Sao Paulo,sao_paulo,Botafogo-RJ,botafogo_rj,4,0,4,4,Vitoria Mandante,Sao Paulo, Morumbi,SP,RJ,4-4-2,4-2-3-1,F. Diniz Silva,F. Mercier De Lucena
7126,2020,25,2020-12-12,17:00,Athletico-PR,athletico_pr,Atletico-MG,atletico_mg,0,1,1,-1,Vitoria Visitante,Atletico-MG,Estádio Joaquim Américo Guimarães,PR,MG,4-4-2,4-2-3-1,P. Autuori de Mello,J. Sampaoli Moya
7127,2020,25,2020-12-12,17:01,Bragantino,bragantino,Fortaleza,fortaleza,2,1,3,1,Vitoria Mandante,Bragantino,Nabizão,SP,CE,4-4-2,4-4-2,M. Nogueira Barbieri,M. Oliveira Chamusca
7128,2020,25,2020-12-12,19:00,Internacional,internacional,Botafogo-RJ,botafogo_rj,2,1,3,1,Vitoria Mandante,Internacional,Estádio José Pinheiro Borda,RS,RJ,4-4-2,4-2-3-1,A. da Silva Braga,F. Mercier De Lucena
7129,2020,25,2020-12-12,19:00,Palmeiras,palmeiras,Bahia,bahia,3,0,3,3,Vitoria Mandante,Palmeiras,Allianz Parque,SP,BA,4-2-3-1,4-4-2,V. Castanheira Penas,L. Venker de Menezes
7130,2020,25,2020-12-12,21:00,Goias,goias,Gremio,gremio,0,0,0,0,Empate,-,Estádio da Serrinha,GO,RS,5-3-2,4-2-3-1,G. Ramos da Silva,Renato Gaúcho
7131,2020,25,2020-12-12,21:01,Ceara,ceara,Atletico-GO,atletico_go,1,2,3,-1,Vitoria Visitante,Atletico-GO,Arena Castelão,CE,GO,4-4-2,4-2-3-1,A. Ferreira,M. Ribeiro Cabo
7132,2020,25,2020-12-13,16:00,Flamengo,flamengo,Santos,santos,4,1,5,3,Vitoria Mandante,Flamengo, Maracanã,RJ,SP,4-4-2,4-2-3-1,R. Ceni,A. Stival
7133,2020,25,2020-12-13,18:15,Corinthians,corinthians,Sao Paulo,sao_paulo,1,0,1,1,Vitoria Mandante,Corinthians,Neo Química Arena,SP,SP,4-2-3-1,4-4-2,V. Carmo Mancini,F. Diniz Silva
7134,2020,25,2020-12-13,18:16,Sport,sport,Coritiba,coritiba,1,0,1,1,Vitoria Mandante,Sport,Adelmar da Costa Carvalho,PE,PR,4-2-3-1,4-2-3-1,J. Ribeiro Ventura,R. Marques Santana
7135,2020,25,2020-12-13,20:30,Vasco,vasco,Fluminense,fluminense,1,1,2,0,Empate,-,Estádio Vasco da Gama,RJ,RJ,4-2-3-1,4-4-2,R. Andrade Silva Sá Pinto,M. de Oliveira
7136,2020,26,2020-12-16,21:31,Sao Paulo,sao_paulo,Atletico-MG,atletico_mg,3,0,3,3,Vitoria Mandante,Sao Paulo, Morumbi,SP,MG,4-2-3-1,3-5-2,F. Diniz Silva,J. Sampaoli Moya
7137,2020,26,2020-12-16,21:31,Atletico-GO,atletico_go,Fluminense,fluminense,2,1,3,1,Vitoria Mandante,Atletico-GO,Estádio Antônio Accioly,GO,RJ,4-2-3-1,4-1-4-1,M. Ribeiro Cabo,M. de Oliveira
7138,2020,26,2020-12-19,19:00,Sport,sport,Gremio,gremio,1,1,2,0,Empate,-,Adelmar da Costa Carvalho,PE,RS,4-2-3-1,4-2-3-1,J. Ribeiro Ventura,Renato Gaúcho
7139,2020,26,2020-12-19,21:00,Internacional,internacional,Palmeiras,palmeiras,2,0,2,2,Vitoria Mandante,Internacional,Estádio José Pinheiro Borda,RS,SP,4-2-3-1,4-2-3-1,A. da Silva Braga,A. Moreira Ferreira
7140,2020,26,2020-12-19,21:00,Coritiba,coritiba,Botafogo-RJ,botafogo_rj,1,2,3,-1,Vitoria Visitante,Botafogo-RJ, Couto Pereira,PR,RJ,4-2-3-1,4-1-4-1,E. Pacheco,E. de Souza Barroca
7142,2020,26,2020-12-20,15:59,Vasco,vasco,Santos,santos,1,0,1,1,Vitoria Mandante,Vasco,Estádio Vasco da Gama,RJ,SP,4-2-3-1,4-2-3-1,R. Andrade Silva Sá Pinto,A. Stival
7141,2020,26,2020-12-20,16:00,Bragantino,bragantino,Athletico-PR,athletico_pr,0,1,1,-1,Vitoria Visitante,Athletico-PR,Nabizão,SP,PR,4-4-2,4-4-2,M. Nogueira Barbieri,P. Autuori de Mello
7143,2020,26,2020-12-20,18:14,Flamengo,flamengo,Bahia,bahia,4,3,7,1,Vitoria Mandante,Flamengo, Maracanã,RJ,BA,4-4-2,4-1-4-1,R. Ceni,L. Venker de Menezes
7144,2020,26,2020-12-20,20:30,Fortaleza,fortaleza,Ceara,ceara,0,2,2,-2,Vitoria Visitante,Ceara,Arena Castelão,CE,CE,4-4-2,4-2-3-1,M. Oliveira Chamusca,A. Ferreira
7145,2020,26,2020-12-21,20:02,Corinthians,corinthians,Goias,goias,2,1,3,1,Vitoria Mandante,Corinthians,Neo Química Arena,SP,GO,4-2-3-1,5-3-2,V. Carmo Mancini,G. Ramos da Silva
7146,2020,27,2020-12-26,17:00,Atletico-MG,atletico_mg,Coritiba,coritiba,2,0,2,2,Vitoria Mandante,Atletico-MG, Mineirão,MG,PR,4-1-4-1,4-2-3-1,J. Sampaoli Moya,E. Pacheco
7147,2020,27,2020-12-26,19:00,Goias,goias,Sport,sport,1,0,1,1,Vitoria Mandante,Goias,Estádio da Serrinha,GO,PE,5-3-2,4-2-3-1,G. Ramos da Silva,J. Ribeiro Ventura
7148,2020,27,2020-12-26,19:00,Fortaleza,fortaleza,Flamengo,flamengo,0,0,0,0,Empate,-,Arena Castelão,CE,RJ,4-2-3-1,4-4-2,M. Oliveira Chamusca,R. Ceni
7149,2020,27,2020-12-26,20:59,Fluminense,fluminense,Sao Paulo,sao_paulo,1,2,3,-1,Vitoria Visitante,Sao Paulo, Maracanã,RJ,SP,4-2-3-1,4-4-2,M. de Oliveira,F. Diniz Silva
7150,2020,27,2020-12-27,16:00,Botafogo-RJ,botafogo_rj,Corinthians,corinthians,0,2,2,-2,Vitoria Visitante,Corinthians,Estádio Nilton Santos,RJ,SP,4-2-3-1,4-2-3-1,E. de Souza Barroca,V. Carmo Mancini
7151,2020,27,2020-12-27,16:01,Bahia,bahia,Internacional,internacional,1,2,3,-1,Vitoria Visitante,Internacional,Itaipava Arena Fonte Nova,BA,RS,4-2-3-1,4-1-4-1,L. Cavalcanti,A. da Silva Braga
7152,2020,27,2020-12-27,18:15,Athletico-PR,athletico_pr,Vasco,vasco,3,0,3,3,Vitoria Mandante,Athletico-PR,Estádio Joaquim Américo Guimarães,PR,RJ,4-4-2,4-2-3-1,P. Autuori de Mello,R. Mota
7153,2020,27,2020-12-27,18:15,Palmeiras,palmeiras,Bragantino,bragantino,1,0,1,1,Vitoria Mandante,Palmeiras,Allianz Parque,SP,SP,4-2-3-1,4-2-3-1,A. Moreira Ferreira,M. Nogueira Barbieri
7154,2020,27,2020-12-27,18:16,Santos,santos,Ceara,ceara,1,1,2,0,Empate,-,Estádio Urbano Caldeira,SP,CE,4-3-3,4-2-3-1,A. Stival,A. Ferreira
7155,2020,27,2020-12-27,20:30,Gremio,gremio,Atletico-GO,atletico_go,2,1,3,1,Vitoria Mandante,Gremio,Arena do Grêmio,RS,GO,4-2-3-1,4-4-2,Renato Gaúcho,M. Ribeiro Cabo
7156,2020,28,2021-01-06,19:15,Gremio,gremio,Bahia,bahia,2,1,3,1,Vitoria Mandante,Gremio,Arena do Grêmio,RS,BA,4-2-3-1,4-1-4-1,Renato Gaúcho,L. Cavalcanti
7157,2020,28,2021-01-06,19:15,Botafogo-RJ,botafogo_rj,Athletico-PR,athletico_pr,0,2,2,-2,Vitoria Visitante,Athletico-PR,Estádio Nilton Santos,RJ,PR,4-3-3,4-4-2,E. de Souza Barroca,P. Autuori de Mello
7159,2020,28,2021-01-06,20:30,Sport,sport,Fortaleza,fortaleza,1,0,1,1,Vitoria Mandante,Sport,Adelmar da Costa Carvalho,PE,CE,4-2-3-1,4-2-3-1,J. Ribeiro Ventura,M. Oliveira Chamusca
7158,2020,28,2021-01-06,20:31,Coritiba,coritiba,Goias,goias,1,2,3,-1,Vitoria Visitante,Goias, Couto Pereira,PR,GO,4-3-3,5-3-2,J. Bertagnoli,G. Ramos da Silva
7160,2020,28,2021-01-06,21:30,Flamengo,flamengo,Fluminense,fluminense,1,2,3,-1,Vitoria Visitante,Fluminense, Maracanã,RJ,RJ,4-4-2,4-2-3-1,R. Ceni,A. dos Santos Ferraz
7161,2020,28,2021-01-06,21:30,Bragantino,bragantino,Sao Paulo,sao_paulo,4,2,6,2,Vitoria Mandante,Bragantino,Nabizão,SP,SP,4-1-4-1,4-4-2,M. Nogueira Barbieri,F. Diniz Silva
7162,2020,28,2021-01-07,19:00,Ceara,ceara,Internacional,internacional,0,2,2,-2,Vitoria Visitante,Internacional,Arena Castelão,CE,RS,4-2-3-1,4-2-3-1,A. Ferreira,A. da Silva Braga
7163,2020,28,2021-01-07,21:00,Atletico-GO,atletico_go,Vasco,vasco,0,0,0,0,Empate,-,Estádio Antônio Accioly,GO,RJ,4-2-3-1,4-1-4-1,M. Ribeiro Cabo,V. Luxemburgo da Silva
7167,2020,29,2021-01-09,19:00,Coritiba,coritiba,Athletico-PR,athletico_pr,0,0,0,0,Empate,-, Couto Pereira,PR,PR,4-3-3,4-2-3-1,J. Bertagnoli,P. Autuori de Mello
7166,2020,29,2021-01-09,19:01,Sport,sport,Palmeiras,palmeiras,0,1,1,-1,Vitoria Visitante,Palmeiras,Adelmar da Costa Carvalho,PE,SP,4-2-3-1,3-4-2-1,J. Ribeiro Ventura,A. Moreira Ferreira
7168,2020,29,2021-01-09,21:00,Fortaleza,fortaleza,Gremio,gremio,0,0,0,0,Empate,-,Arena Castelão,CE,RS,4-2-3-1,4-2-3-1,E. Alves Moreira,Renato Gaúcho
7169,2020,29,2021-01-10,16:00,Sao Paulo,sao_paulo,Santos,santos,0,1,1,-1,Vitoria Visitante,Santos, Morumbi,SP,SP,4-4-2,4-1-4-1,F. Diniz Silva,A. Stival
7170,2020,29,2021-01-10,16:00,Flamengo,flamengo,Ceara,ceara,0,2,2,-2,Vitoria Visitante,Ceara, Maracanã,RJ,CE,4-4-2,4-2-3-1,R. Ceni,A. Ferreira
7171,2020,29,2021-01-10,18:14,Atletico-GO,atletico_go,Bahia,bahia,1,1,2,0,Empate,-,Estádio Antônio Accioly,GO,BA,4-2-3-1,4-1-4-1,M. Ribeiro Cabo,L. Cavalcanti
7172,2020,29,2021-01-10,18:15,Internacional,internacional,Goias,goias,1,0,1,1,Vitoria Mandante,Internacional,Estádio José Pinheiro Borda,RS,GO,4-2-3-1,5-3-2,A. da Silva Braga,A. César
7173,2020,29,2021-01-10,20:30,Vasco,vasco,Botafogo-RJ,botafogo_rj,3,0,3,3,Vitoria Mandante,Vasco,Estádio Vasco da Gama,RJ,RJ,4-1-4-1,4-2-3-1,V. Luxemburgo da Silva,E. de Souza Barroca
7174,2020,29,2021-01-11,20:01,Bragantino,bragantino,Atletico-MG,atletico_mg,2,2,4,0,Empate,-,Nabizão,SP,MG,4-3-3,4-3-3,M. Nogueira Barbieri,J. Sampaoli Moya
7175,2020,29,2021-01-13,21:30,Corinthians,corinthians,Fluminense,fluminense,5,0,5,5,Vitoria Mandante,Corinthians,Neo Química Arena,SP,RJ,4-2-3-1,4-3-3,V. Carmo Mancini,A. dos Santos Ferraz
7176,2020,30,2021-01-15,21:30,Palmeiras,palmeiras,Gremio,gremio,1,1,2,0,Empate,-,Allianz Parque,SP,RS,4-2-3-1,4-2-3-1,A. Moreira Ferreira,Renato Gaúcho
7177,2020,30,2021-01-16,19:00,Fluminense,fluminense,Sport,sport,1,0,1,1,Vitoria Mandante,Fluminense,Estádio Nilton Santos,RJ,PE,4-2-3-1,4-1-4-1,M. de Oliveira,J. Ribeiro Ventura
7178,2020,30,2021-01-16,20:59,Vasco,vasco,Coritiba,coritiba,0,1,1,-1,Vitoria Visitante,Coritiba,Estádio Vasco da Gama,RJ,PR,4-1-4-1,4-3-3,V. Luxemburgo da Silva,J. Bertagnoli
7179,2020,30,2021-01-17,15:59,Athletico-PR,athletico_pr,Sao Paulo,sao_paulo,1,1,2,0,Empate,-,Estádio Joaquim Américo Guimarães,PR,SP,4-2-3-1,4-4-2,P. Autuori de Mello,F. Diniz Silva
7180,2020,30,2021-01-17,15:59,Santos,santos,Botafogo-RJ,botafogo_rj,2,1,3,1,Vitoria Mandante,Santos,Estádio Urbano Caldeira,SP,RJ,4-2-3-1,4-2-3-1,A. Stival,E. de Souza Barroca
7181,2020,30,2021-01-17,18:15,Atletico-MG,atletico_mg,Atletico-GO,atletico_go,3,1,4,2,Vitoria Mandante,Atletico-MG, Mineirão,MG,GO,4-3-3,4-2-3-1,J. Sampaoli Moya,M. Ribeiro Cabo
7182,2020,30,2021-01-17,20:30,Ceara,ceara,Bragantino,bragantino,1,2,3,-1,Vitoria Visitante,Bragantino,Arena Castelão,CE,SP,4-2-3-1,4-3-3,A. Faganello,M. Nogueira Barbieri
7183,2020,30,2021-01-17,20:31,Internacional,internacional,Fortaleza,fortaleza,4,2,6,2,Vitoria Mandante,Internacional,Estádio José Pinheiro Borda,RS,CE,4-2-3-1,4-2-3-1,A. da Silva Braga,E. Alves Moreira
7164,2020,28,2021-01-18,19:00,Palmeiras,palmeiras,Corinthians,corinthians,4,0,4,4,Vitoria Mandante,Palmeiras,Allianz Parque,SP,SP,4-1-4-1,4-2-3-1,A. Moreira Ferreira,V. Carmo Mancini
7184,2020,30,2021-01-18,20:00,Goias,goias,Flamengo,flamengo,0,3,3,-3,Vitoria Visitante,Flamengo,Estádio da Serrinha,GO,RJ,3-5-2,4-4-2,G. Ramos da Silva,R. Ceni
7186,2020,31,2021-01-20,17:00,Botafogo-RJ,botafogo_rj,Atletico-GO,atletico_go,1,3,4,-2,Vitoria Visitante,Atletico-GO,Estádio Nilton Santos,RJ,GO,4-2-3-1,4-2-3-1,E. de Souza Barroca,M. Ribeiro Cabo
7187,2020,31,2021-01-20,17:59,Bahia,bahia,Athletico-PR,athletico_pr,1,0,1,1,Vitoria Mandante,Bahia,Itaipava Arena Fonte Nova,BA,PR,4-2-3-1,4-2-3-1,L. Cavalcanti,P. Autuori de Mello
7188,2020,31,2021-01-20,19:15,Gremio,gremio,Atletico-MG,atletico_mg,1,1,2,0,Empate,-,Arena do Grêmio,RS,MG,4-2-3-1,4-3-3,Renato Gaúcho,J. Sampaoli Moya
7189,2020,31,2021-01-20,20:30,Coritiba,coritiba,Fluminense,fluminense,3,3,6,0,Empate,-, Couto Pereira,PR,RJ,4-2-3-1,4-2-3-1,J. Bertagnoli,M. de Oliveira
7191,2020,31,2021-01-20,21:29,Bragantino,bragantino,Vasco,vasco,4,1,5,3,Vitoria Mandante,Bragantino,Nabizão,SP,RJ,4-3-3,4-1-4-1,M. Nogueira Barbieri,V. Luxemburgo da Silva
7190,2020,31,2021-01-20,21:30,Sao Paulo,sao_paulo,Internacional,internacional,1,5,6,-4,Vitoria Visitante,Internacional, Morumbi,SP,RS,4-4-2,4-1-4-1,F. Diniz Silva,A. da Silva Braga
7192,2020,31,2021-01-21,19:00,Flamengo,flamengo,Palmeiras,palmeiras,2,0,2,2,Vitoria Mandante,Flamengo,Estádio Nacional de Brasília,RJ,SP,4-4-2,4-1-4-1,R. Ceni,A. Moreira Ferreira
7193,2020,31,2021-01-21,19:00,Fortaleza,fortaleza,Santos,santos,2,0,2,2,Vitoria Mandante,Fortaleza,Arena Castelão,CE,SP,4-2-3-1,4-1-4-1,E. Alves Moreira,A. Stival
7194,2020,31,2021-01-21,19:00,Goias,goias,Ceara,ceara,0,4,4,-4,Vitoria Visitante,Ceara,Estádio da Serrinha,GO,CE,3-1-4-2,4-2-3-1,G. Ramos da Silva,A. Ferreira
7195,2020,31,2021-01-21,21:00,Corinthians,corinthians,Sport,sport,3,0,3,3,Vitoria Mandante,Corinthians,Neo Química Arena,SP,PE,4-2-3-1,4-2-3-1,V. Carmo Mancini,J. Ribeiro Ventura
7196,2020,32,2021-01-23,19:00,Sao Paulo,sao_paulo,Coritiba,coritiba,1,1,2,0,Empate,-, Morumbi,SP,PR,4-4-2,4-3-3,F. Diniz Silva,J. Bertagnoli
7197,2020,32,2021-01-23,21:00,Vasco,vasco,Atletico-MG,atletico_mg,3,2,5,1,Vitoria Mandante,Vasco,Estádio Vasco da Gama,RJ,MG,4-2-3-1,3-1-4-2,V. Luxemburgo da Silva,J. Sampaoli Moya
7198,2020,32,2021-01-24,16:00,Internacional,internacional,Gremio,gremio,2,1,3,1,Vitoria Mandante,Internacional,Estádio José Pinheiro Borda,RS,RS,4-1-4-1,4-1-4-1,A. da Silva Braga,Renato Gaúcho
7200,2020,32,2021-01-24,16:00,Ceara,ceara,Palmeiras,palmeiras,2,1,3,1,Vitoria Mandante,Ceara,Arena Castelão,CE,SP,4-2-3-1,4-2-3-1,A. Ferreira,A. Moreira Ferreira
7199,2020,32,2021-01-24,16:01,Athletico-PR,athletico_pr,Flamengo,flamengo,2,1,3,1,Vitoria Mandante,Athletico-PR,Estádio Joaquim Américo Guimarães,PR,RJ,4-1-4-1,4-4-2,P. Autuori de Mello,R. Ceni
7202,2020,32,2021-01-24,18:15,Sport,sport,Bahia,bahia,2,0,2,2,Vitoria Mandante,Sport,Adelmar da Costa Carvalho,PE,BA,4-2-3-1,4-2-3-1,J. Ribeiro Ventura,L. Cavalcanti
7203,2020,32,2021-01-24,18:15,Santos,santos,Goias,goias,3,4,7,-1,Vitoria Visitante,Goias,Estádio Urbano Caldeira,SP,GO,4-3-3,5-3-2,A. Stival,A. César
7201,2020,32,2021-01-24,18:16,Atletico-GO,atletico_go,Fortaleza,fortaleza,2,0,2,2,Vitoria Mandante,Atletico-GO,Estádio Antônio Accioly,GO,CE,4-2-3-1,4-2-3-1,M. Ribeiro Cabo,E. Alves Moreira
7204,2020,32,2021-01-24,20:30,Fluminense,fluminense,Botafogo-RJ,botafogo_rj,2,0,2,2,Vitoria Mandante,Fluminense,Estádio Vasco da Gama,RJ,RJ,4-2-3-1,4-1-4-1,M. de Oliveira,E. de Souza Barroca
7205,2020,32,2021-01-25,20:00,Corinthians,corinthians,Bragantino,bragantino,0,2,2,-2,Vitoria Visitante,Bragantino,Neo Química Arena,SP,SP,4-2-3-1,4-4-2,V. Carmo Mancini,M. Nogueira Barbieri
6895,2020,1,2021-01-26,20:00,Palmeiras,palmeiras,Vasco,vasco,1,1,2,0,Empate,-,Allianz Parque,SP,RJ,4-1-4-1,4-2-3-1,A. Moreira Ferreira,V. Luxemburgo da Silva
7165,2020,28,2021-01-26,19:59,Atletico-MG,atletico_mg,Santos,santos,2,0,2,2,Vitoria Mandante,Atletico-MG, Mineirão,MG,SP,4-2-3-1,4-1-4-1,J. Sampaoli Moya,A. Stival
7115,2020,23,2021-01-28,20:00,Gremio,gremio,Flamengo,flamengo,2,4,6,-2,Vitoria Visitante,Flamengo,Arena do Grêmio,RS,RJ,4-2-3-1,4-2-3-1,Renato Gaúcho,R. Ceni
7185,2020,30,2021-01-28,18:59,Bahia,bahia,Corinthians,corinthians,2,1,3,1,Vitoria Mandante,Bahia,Itaipava Arena Fonte Nova,BA,SP,4-2-3-1,4-2-3-1,L. Cavalcanti,V. Carmo Mancini
7208,2020,33,2021-01-31,15:59,Atletico-GO,atletico_go,Sao Paulo,sao_paulo,2,1,3,1,Vitoria Mandante,Atletico-GO,Estádio Antônio Accioly,GO,SP,4-2-3-1,4-4-2,M. Ribeiro Cabo,F. Diniz Silva
7206,2020,33,2021-01-31,16:00,Vasco,vasco,Bahia,bahia,0,0,0,0,Empate,-,Estádio Vasco da Gama,RJ,BA,4-3-3,4-2-3-1,V. Luxemburgo da Silva,L. Cavalcanti
7207,2020,33,2021-01-31,16:00,Ceara,ceara,Athletico-PR,athletico_pr,0,2,2,-2,Vitoria Visitante,Athletico-PR,Arena Castelão,CE,PR,4-2-3-1,4-4-2,A. Ferreira,P. Autuori de Mello
7209,2020,33,2021-01-31,16:01,Coritiba,coritiba,Gremio,gremio,1,1,2,0,Empate,-, Couto Pereira,PR,RS,4-1-4-1,4-2-3-1,G. Morínigo,Renato Gaúcho
7210,2020,33,2021-01-31,17:00,Atletico-MG,atletico_mg,Fortaleza,fortaleza,2,0,2,2,Vitoria Mandante,Atletico-MG, Mineirão,MG,CE,4-2-3-1,5-4-1,J. Sampaoli Moya,L. Porto Siqueira
7211,2020,33,2021-01-31,18:15,Internacional,internacional,Bragantino,bragantino,2,1,3,1,Vitoria Mandante,Internacional,Estádio José Pinheiro Borda,RS,SP,4-1-4-1,4-3-3,A. da Silva Braga,M. Nogueira Barbieri
7212,2020,33,2021-01-31,20:30,Fluminense,fluminense,Goias,goias,3,0,3,3,Vitoria Mandante,Fluminense,Estádio Nilton Santos,RJ,GO,4-2-3-1,4-3-3,M. de Oliveira,G. Ramos da Silva
7213,2020,33,2021-02-01,19:59,Sport,sport,Flamengo,flamengo,0,3,3,-3,Vitoria Visitante,Flamengo,Adelmar da Costa Carvalho,PE,RJ,4-2-3-1,4-4-2,J. Ribeiro Ventura,R. Ceni
7214,2020,33,2021-02-02,16:00,Palmeiras,palmeiras,Botafogo-RJ,botafogo_rj,1,1,2,0,Empate,-,Allianz Parque,SP,RJ,4-2-3-1,4-4-2,A. Moreira Ferreira,E. de Souza Barroca
7216,2020,34,2021-02-03,15:59,Gremio,gremio,Santos,santos,3,3,6,0,Empate,-,Arena do Grêmio,RS,SP,4-2-3-1,4-1-4-1,Renato Gaúcho,A. Stival
7217,2020,34,2021-02-03,19:15,Bragantino,bragantino,Atletico-GO,atletico_go,2,0,2,2,Vitoria Mandante,Bragantino,Nabizão,SP,GO,4-4-2,4-2-3-1,M. Nogueira Barbieri,M. Ribeiro Cabo
7218,2020,34,2021-02-03,21:30,Corinthians,corinthians,Ceara,ceara,2,1,3,1,Vitoria Mandante,Corinthians,Neo Química Arena,SP,CE,4-2-3-1,4-2-3-1,V. Carmo Mancini,A. Ferreira
7219,2020,34,2021-02-03,21:30,Goias,goias,Atletico-MG,atletico_mg,1,0,1,1,Vitoria Mandante,Goias,Estádio da Serrinha,GO,MG,5-3-2,3-5-2,G. Ramos da Silva,J. Sampaoli Moya
7220,2020,34,2021-02-03,21:30,Bahia,bahia,Fluminense,fluminense,0,1,1,-1,Vitoria Visitante,Fluminense,Itaipava Arena Fonte Nova,BA,RJ,4-1-4-1,4-2-3-1,L. Cavalcanti,M. de Oliveira
7221,2020,34,2021-02-04,18:30,Fortaleza,fortaleza,Coritiba,coritiba,3,1,4,2,Vitoria Mandante,Fortaleza,Arena Castelão,CE,PR,4-2-3-1,5-4-1,E. Alves Moreira,G. Morínigo
7222,2020,34,2021-02-04,20:59,Flamengo,flamengo,Vasco,vasco,2,0,2,2,Vitoria Mandante,Flamengo, Maracanã,RJ,RJ,4-4-2,4-1-4-1,R. Ceni,V. Luxemburgo da Silva
7223,2020,34,2021-02-04,21:00,Athletico-PR,athletico_pr,Internacional,internacional,0,0,0,0,Empate,-,Estádio Joaquim Américo Guimarães,PR,RS,4-2-2-2,4-1-4-1,P. Autuori de Mello,A. da Silva Braga
7224,2020,34,2021-02-05,20:00,Botafogo-RJ,botafogo_rj,Sport,sport,0,1,1,-1,Vitoria Visitante,Sport,Estádio Nilton Santos,RJ,PE,4-4-2,4-4-2,E. de Souza Barroca,J. Ribeiro Ventura
7226,2020,35,2021-02-06,19:00,Bahia,bahia,Goias,goias,3,3,6,0,Empate,-,Itaipava Arena Fonte Nova,BA,GO,4-3-3,3-5-2,L. Cavalcanti,A. César
7227,2020,35,2021-02-06,21:00,Atletico-GO,atletico_go,Santos,santos,1,1,2,0,Empate,-,Estádio Antônio Accioly,GO,SP,4-2-3-1,4-2-3-1,M. Ribeiro Cabo,A. Stival
7228,2020,35,2021-02-07,20:30,Bragantino,bragantino,Flamengo,flamengo,1,1,2,0,Empate,-,Nabizão,SP,RJ,4-3-3,4-4-2,M. Nogueira Barbieri,R. Ceni
7229,2020,35,2021-02-08,20:00,Botafogo-RJ,botafogo_rj,Gremio,gremio,2,5,7,-3,Vitoria Visitante,Gremio,Estádio Nilton Santos,RJ,RS,4-4-2,4-2-3-1,L. Flávio,Renato Gaúcho
