partida_id,temporada,serie,rodada,clube,clube_slug,momento,periodo,minuto_nominal,acrescimo,minuto_continuo,num_entrou,atleta_entrou,atleta_entrou_slug,num_saiu,atleta_saiu,atleta_saiu_slug
95,2025,A,0,Red Bull Bragantino,red_bull_bragantino,2T,2T,10,0,55,8,Eduardo Colcenti Antunes,eduardo_colcenti_antunes,18,Thiago Nicolas Borbas Silva,thiago_nicolas_borbas_silva
95,2025,A,0,Red Bull Bragantino,red_bull_bragantino,2T,2T,10,0,55,17,Vinicius Mendonca Pereira,vinicius_mendonca_pereira,33,Ignacio Jesus Laquintana Mar,ignacio_jesus_laquintana_mar
95,2025,A,0,Juventude,juventude,2T,2T,18,0,63,19,Gabriel Pereira Taliari,gabriel_pereira_taliari,9,Gilberto Oliveira Souza Junior,gilberto_oliveira_souza_junior
95,2025,A,0,Juventude,juventude,2T,2T,18,0,63,10,Anderson Luis de Carvalho,anderson_luis_de_carvalho,11,Giovanny Bariani Marques,giovanny_bariani_marques
95,2025,A,0,Red Bull Bragantino,red_bull_bragantino,2T,2T,23,0,68,35,Matheus Fernandes Siqueira,matheus_fernandes_siqueira,7,Eric dos Santos Rodrigues,eric_dos_santos_rodrigues
95,2025,A,0,Red Bull Bragantino,red_bull_bragantino,2T,2T,23,0,68,5,Fabio Silva de Freitas,fabio_silva_de_freitas,6,Gabriel Girotto Franco,gabriel_girotto_franco
95,2025,A,0,Juventude,juventude,2T,2T,36,0,81,72,Daniel Nascimento Peixoto do,daniel_nascimento_peixoto_do,16,Jadson Alves dos Santos,jadson_alves_dos_santos
95,2025,A,0,Juventude,juventude,2T,2T,39,0,84,7,Mauricio Garcez de Jesus,mauricio_garcez_de_jesus,27,Emerson Geovanny Batalla Mar,emerson_geovanny_batalla_mar
95,2025,A,0,Red Bull Bragantino,red_bull_bragantino,2T,2T,39,0,84,3,Eduardo Gonzaga Mendes Santos,eduardo_gonzaga_mendes_santos,10,Jhonatan dos Santos Rosa,jhonatan_dos_santos_rosa
156,2025,A,0,Atlético Mineiro Saf,atletico_mineiro_saf,2T,2T,21,0,66,10,Gustavo Henrique Furtado Sca,gustavo_henrique_furtado_sca,33,Ronielson da Silva Barbosa,ronielson_da_silva_barbosa
156,2025,A,0,Fortaleza Ec Saf,fortaleza_ec_saf,2T,2T,26,0,71,96,Moises Vieira da Veiga,moises_vieira_da_veiga,91,Lucas de Figueiredo Crispim,lucas_de_figueiredo_crispim
156,2025,A,0,Fortaleza Ec Saf,fortaleza_ec_saf,2T,2T,26,0,71,19,Allan Victor Oliveira Mota,allan_victor_oliveira_mota,80,Jose Maria Herrera Ares,jose_maria_herrera_ares
156,2025,A,0,Atlético Mineiro Saf,atletico_mineiro_saf,2T,2T,32,0,77,8,Fausto Mariano Vera,fausto_mariano_vera,5,Alexsander Cristhian Gomes d,alexsander_cristhian_gomes_d
156,2025,A,0,Fortaleza Ec Saf,fortaleza_ec_saf,2T,2T,41,0,86,10,Yeison Estiven Guzman Gomez,yeison_estiven_guzman_gomez,26,Breno Henrique Vasconcelos L,breno_henrique_vasconcelos_l
156,2025,A,0,Fortaleza Ec Saf,fortaleza_ec_saf,2T,2T,41,0,86,20,Matheus Rossetto,matheus_rossetto,30,Pierre Wagner Oliveira dos S,pierre_wagner_oliveira_dos_s
156,2025,A,0,Atlético Mineiro Saf,atletico_mineiro_saf,2T,2T,41,0,86,2,Natanael Moreira Milouski,natanael_moreira_milouski,11,Bernard Anicio Caldeira Duarte,bernard_anicio_caldeira_duarte
156,2025,A,0,Atlético Mineiro Saf,atletico_mineiro_saf,2T,2T,41,0,86,18,Reinier Jesus Carvalho,reinier_jesus_carvalho,500,Givanildo Vieira de Sousa,givanildo_vieira_de_sousa
156,2025,A,0,Atlético Mineiro Saf,atletico_mineiro_saf,2T,2T,41,0,86,25,Gabriel Vinicius Menino,gabriel_vinicius_menino,92,Eduardo Pereira Rodrigues,eduardo_pereira_rodrigues
156,2025,A,0,Fortaleza Ec Saf,fortaleza_ec_saf,2T,2T,90,5,95,9,Juan Martin Lucero,juan_martin_lucero,18,Deyverson Brum Silva,deyverson_brum_silva
1,2025,A,1,Flamengo,flamengo,2T,2T,11,0,56,50,Gonzalo Jordy Plata Jimenez,gonzalo_jordy_plata_jimenez,7,Luiz de Araujo Guimaraes Neto,luiz_de_araujo_guimaraes_neto
1,2025,A,1,Flamengo,flamengo,2T,2T,11,0,56,11,Everton Sousa Soares,everton_sousa_soares,30,Michael Richard Delgado de O,michael_richard_delgado_de_o
1,2025,A,1,Internacional,internacional,2T,2T,15,0,60,16,Ronaldo da Silva Souza Guerr,ronaldo_da_silva_souza_guerr,8,Bruno Henrique Corsini,bruno_henrique_corsini
1,2025,A,1,Internacional,internacional,2T,2T,15,0,60,7,Johan Stiven Carbonero Balanta,johan_stiven_carbonero_balanta,28,Vitor Hugo Naum dos Santos,vitor_hugo_naum_dos_santos
1,2025,A,1,Internacional,internacional,2T,2T,22,0,67,13,Enner Remberto Valencia Lastra,enner_remberto_valencia_lastra,19,Rafael Santos Borre Maury,rafael_santos_borre_maury
1,2025,A,1,Flamengo,flamengo,2T,2T,25,0,70,64,Wallace Yan de Souza Barreto,wallace_yan_de_souza_barreto,27,Bruno Henrique Pinto,bruno_henrique_pinto
1,2025,A,1,Internacional,internacional,2T,2T,28,0,73,29,Thiago Maia Alencar,thiago_maia_alencar,21,Wesley Ribeiro Silva,wesley_ribeiro_silva
1,2025,A,1,Flamengo,flamengo,2T,2T,43,0,88,6,Ayrton Lucas Dantas de Medei,ayrton_lucas_dantas_de_medei,23,Olavio Vieira dos Santos Jun,olavio_vieira_dos_santos_jun
1,2025,A,1,Flamengo,flamengo,2T,2T,43,0,88,20,Matheus Gonçalves Martins,matheus_goncalves_martins,4,Leonardo Pereira,leonardo_pereira
2,2025,A,1,Vasco da Gama S.a.f.,vasco_da_gama_s_a_f,2T,2T,23,0,68,10,Dimitri Payet,dimitri_payet,11,Philippe Coutinho Correia,philippe_coutinho_correia
2,2025,A,1,Vasco da Gama S.a.f.,vasco_da_gama_s_a_f,2T,2T,23,0,68,3,Danilo das Neves Pinheiro,danilo_das_neves_pinheiro,18,Paulo Lucas Santos de Paula,paulo_lucas_santos_de_paula
2,2025,A,1,Vasco da Gama S.a.f.,vasco_da_gama_s_a_f,2T,2T,23,0,68,28,Adson Ferreira Soares,adson_ferreira_soares,15,Benjamín Antonio Garre,benjamin_antonio_garre
2,2025,A,1,Santos Fc,santos_fc,2T,2T,24,0,69,36,Deivid Washington de Souza E,deivid_washington_de_souza_e,9,Francisco das Chagas Soares,francisco_das_chagas_soares
2,2025,A,1,Santos Fc,santos_fc,2T,2T,24,0,69,70,Gabriel Veron Fonseca de Souza,gabriel_veron_fonseca_de_souza,22,Alvaro Martin Barreal,alvaro_martin_barreal
2,2025,A,1,Vasco da Gama S.a.f.,vasco_da_gama_s_a_f,2T,2T,31,0,76,45,Loide Antonio Augusto,loide_antonio_augusto,17,Nuno Gonçalo Rocha Moreira,nuno_goncalo_rocha_moreira
2,2025,A,1,Vasco da Gama S.a.f.,vasco_da_gama_s_a_f,2T,2T,34,0,79,8,Jair Rodrigues Junior,jair_rodrigues_junior,25,Hugo Moura Arruda da Silva,hugo_moura_arruda_da_silva
2,2025,A,1,Santos Fc,santos_fc,2T,2T,37,0,82,16,Thaciano Mickael da Silva,thaciano_mickael_da_silva,49,Gabriel Morais Silva Bontempo,gabriel_morais_silva_bontempo
2,2025,A,1,Santos Fc,santos_fc,2T,2T,37,0,82,21,Diego Cristiano Evaristo,diego_cristiano_evaristo,5,Joao Felipe Schmidt Urbano,joao_felipe_schmidt_urbano
2,2025,A,1,Santos Fc,santos_fc,2T,2T,40,0,85,79,Luca Oliveira Meirelles,luca_oliveira_meirelles,32,Benjamin Rollheiser,benjamin_rollheiser
3,2025,A,1,Palmeiras,palmeiras,2T,2T,21,0,66,7,Felipe Anderson Pereira Gomes,felipe_anderson_pereira_gomes,23,Raphael Cavalcante Veiga,raphael_cavalcante_veiga
3,2025,A,1,Palmeiras,palmeiras,2T,2T,21,0,66,4,Agustin Giay,agustin_giay,12,Mayke Rocha de Oliveira,mayke_rocha_de_oliveira
3,2025,A,1,Palmeiras,palmeiras,2T,2T,21,0,66,3,Bruno de Lara Fuchs,bruno_de_lara_fuchs,26,Murilo Cerqueira Paim,murilo_cerqueira_paim
3,2025,A,1,Botafogo,botafogo,2T,2T,22,0,67,11,Matheus Martins Silva dos Sa,matheus_martins_silva_dos_sa,10,Jefferson David Savarino Qui,jefferson_david_savarino_qui
3,2025,A,1,Palmeiras,palmeiras,2T,2T,26,0,71,32,Emiliano Martinez Toranza,emiliano_martinez_toranza,8,Richard Rios Montoya,richard_rios_montoya
3,2025,A,1,Botafogo,botafogo,2T,2T,31,0,76,23,Santiago Mariano Rodriguez M,santiago_mariano_rodriguez_m,7,Artur Victor Guimaraes,artur_victor_guimaraes
3,2025,A,1,Botafogo,botafogo,2T,2T,31,0,76,28,Newton Araujo da Costa Junior,newton_araujo_da_costa_junior,6,Patrick de Paula Carreiro,patrick_de_paula_carreiro
3,2025,A,1,Palmeiras,palmeiras,2T,2T,32,0,77,42,Jose Manuel Alberto Lopez,jose_manuel_alberto_lopez,9,Vitor Hugo Roque Ferreira,vitor_hugo_roque_ferreira
3,2025,A,1,Botafogo,botafogo,2T,2T,34,0,79,66,Luis Eduardo Soares da Silva,luis_eduardo_soares_da_silva,13,Alex Nicolao Telles,alex_nicolao_telles
4,2025,A,1,Sport,sport,2T,2T,16,0,61,38,Arthur Sousa Araujo,arthur_sousa_araujo,92,Pablo Felipe Teixeira,pablo_felipe_teixeira
4,2025,A,1,Sport,sport,2T,2T,16,0,61,17,Carlos Alberto Gomes da Silv,carlos_alberto_gomes_da_silv,77,Lenny Ivo Lobato Romanelli,lenny_ivo_lobato_romanelli
4,2025,A,1,São Paulo,sao_paulo,2T,2T,23,0,68,47,Matheus Alves Nascimento,matheus_alves_nascimento,20,Marcos Antonio Silva Santos,marcos_antonio_silva_santos
4,2025,A,1,São Paulo,sao_paulo,2T,2T,23,0,68,48,Lucas dos Santos Ferreira,lucas_dos_santos_ferreira,10,Luciano da Rocha Neves,luciano_da_rocha_neves
4,2025,A,1,Sport,sport,2T,2T,29,0,74,8,Fabricio Dominguez Huertas,fabricio_dominguez_huertas,37,Eduardo Santos Queiroz,eduardo_santos_queiroz
4,2025,A,1,Sport,sport,2T,2T,29,0,74,30,Chrystian Amaral Barletta de,chrystian_amaral_barletta_de,10,Lucas Rafael Araujo Lima,lucas_rafael_araujo_lima
4,2025,A,1,São Paulo,sao_paulo,2T,2T,29,0,74,17,Andre Oliveira Silva,andre_oliveira_silva,9,Jonathan Calleri,jonathan_calleri
4,2025,A,1,Sport,sport,2T,2T,36,0,81,33,Matheus Alexandre Anastacio,matheus_alexandre_anastacio,32,Diogo Hereda da Silva,diogo_hereda_da_silva
4,2025,A,1,São Paulo,sao_paulo,2T,2T,90,4,94,49,Ryan Francisco Rodrigues dos,ryan_francisco_rodrigues_dos,25,Alisson Euler de Freitas Cas,alisson_euler_de_freitas_cas
4,2025,A,1,Sport,sport,2T,2T,90,4,94,3,Lucas de Souza Cunha,lucas_de_souza_cunha,16,Igor Aquino da Silva,igor_aquino_da_silva
5,2025,A,1,Ceará,ceara,2T,2T,18,0,63,11,Aylon Darwin Tavella,aylon_darwin_tavella,77,Fernando Jose Marques Maciel,fernando_jose_marques_maciel
5,2025,A,1,Ceará,ceara,2T,2T,18,0,63,97,Joao Paulo Ferreira Lourenco,joao_paulo_ferreira_lourenco,10,Lucas Andres Mugni,lucas_andres_mugni
5,2025,A,1,Red Bull Bragantino,red_bull_bragantino,2T,2T,18,0,63,21,Lucas Henrique Barbosa,lucas_henrique_barbosa,33,Ignacio Jesus Laquintana Mar,ignacio_jesus_laquintana_mar
5,2025,A,1,Red Bull Bragantino,red_bull_bragantino,2T,2T,21,0,66,30,Henry David Mosquera Sanchez,henry_david_mosquera_sanchez,17,Vinicius Mendonca Pereira,vinicius_mendonca_pereira
5,2025,A,1,Red Bull Bragantino,red_bull_bragantino,2T,2T,21,0,66,7,Eric dos Santos Rodrigues,eric_dos_santos_rodrigues,35,Matheus Fernandes Siqueira,matheus_fernandes_siqueira
5,2025,A,1,Red Bull Bragantino,red_bull_bragantino,2T,2T,29,0,74,22,Gustavo Ribeiro Neves,gustavo_ribeiro_neves,6,Gabriel Girotto Franco,gabriel_girotto_franco
5,2025,A,1,Ceará,ceara,2T,2T,29,0,74,2,Rafael Antonio Figueiredo Ra,rafael_antonio_figueiredo_ra,88,Fernando Pereira do Nascimento,fernando_pereira_do_nascimento
5,2025,A,1,Ceará,ceara,2T,2T,29,0,74,19,Romulo Azevedo Simao,romulo_azevedo_simao,27,Antonio Javier Galeano Ferre,antonio_javier_galeano_ferre
5,2025,A,1,Red Bull Bragantino,red_bull_bragantino,2T,2T,29,0,74,18,Thiago Nicolas Borbas Silva,thiago_nicolas_borbas_silva,10,Jhonatan dos Santos Rosa,jhonatan_dos_santos_rosa
5,2025,A,1,Ceará,ceara,2T,2T,35,0,80,31,Lucas Eduardo Lima da Silva,lucas_eduardo_lima_da_silva,20,Jackson Diego Ibraim Fagundes,jackson_diego_ibraim_fagundes
6,2025,A,1,Mirassol,mirassol,2T,2T,14,0,59,95,Edson Guilherme Mendes dos S,edson_guilherme_mendes_dos_s,99,Everton Leandro de Oliveira,everton_leandro_de_oliveira
6,2025,A,1,Cruzeiro Saf,cruzeiro_saf,2T,2T,26,0,71,16,Lucas Silva Borges,lucas_silva_borges,94,Wanderson Maciel Sousa Campos,wanderson_maciel_sousa_campos
6,2025,A,1,Mirassol,mirassol,2T,2T,26,0,71,70,Fabricio Daniel de Souza,fabricio_daniel_de_souza,77,Iury Lirio Freitas de Castilho,iury_lirio_freitas_de_castilho
6,2025,A,1,Cruzeiro Saf,cruzeiro_saf,2T,2T,26,0,71,10,Matheus Fellipe Costa Pereira,matheus_fellipe_costa_pereira,19,Kaio Jorge Pinto Ramos,kaio_jorge_pinto_ramos
6,2025,A,1,Mirassol,mirassol,2T,2T,26,0,71,21,Jose Aldo Soares de Oliveira,jose_aldo_soares_de_oliveira,25,Antonio Francisco Moura Neto,antonio_francisco_moura_neto
6,2025,A,1,Mirassol,mirassol,2T,2T,32,0,77,7,Matheus Alvarenga de Oliveira,matheus_alvarenga_de_oliveira,10,Francisco Hyun Sol Kim,francisco_hyun_sol_kim
6,2025,A,1,Mirassol,mirassol,2T,2T,32,0,77,13,Luiz Filipe dos Reis Silva,luiz_filipe_dos_reis_silva,29,Clayson Henrique da Silva Vi,clayson_henrique_da_silva_vi
6,2025,A,1,Cruzeiro Saf,cruzeiro_saf,2T,2T,38,0,83,17,Marcus Vinicius Oliveira Ale,marcus_vinicius_oliveira_ale,7,Eduardo Pereira Rodrigues,eduardo_pereira_rodrigues
6,2025,A,1,Cruzeiro Saf,cruzeiro_saf,2T,2T,45,0,90,11,Bolasie Yala,bolasie_yala,9,Gabriel Barbosa Almeida,gabriel_barbosa_almeida
7,2025,A,1,Grêmio,gremio,2T,2T,16,0,61,44,Viery Fernandes Santos Lopes,viery_fernandes_santos_lopes,25,Lucas Esteves Souza,lucas_esteves_souza
7,2025,A,1,Atlético Mineiro Saf,atletico_mineiro_saf,2T,2T,20,0,65,37,Jose Antonio dos Santos Junior,jose_antonio_dos_santos_junior,25,Gabriel Vinicius Menino,gabriel_vinicius_menino
7,2025,A,1,Atlético Mineiro Saf,atletico_mineiro_saf,2T,2T,27,0,72,44,Rubens Antonio Dias,rubens_antonio_dias,7,Givanildo Vieira de Sousa,givanildo_vieira_de_sousa
7,2025,A,1,Atlético Mineiro Saf,atletico_mineiro_saf,2T,2T,27,0,72,19,João Marcelo Soares de Freit,joao_marcelo_soares_de_freit,6,Junior Osmar Ignacio Alonso,junior_osmar_ignacio_alonso
7,2025,A,1,Grêmio,gremio,2T,2T,31,0,76,77,Andre Henrique da Silva Mart,andre_henrique_da_silva_mart,19,Douglas Matias Arezo Martinez,douglas_matias_arezo_martinez
7,2025,A,1,Grêmio,gremio,2T,2T,31,0,76,7,Cristian David Pavon,cristian_david_pavon,9,Francis Apelete Amuzu,francis_apelete_amuzu
7,2025,A,1,Grêmio,gremio,2T,2T,31,0,76,5,Rodrigo Ely,rodrigo_ely,21,Jemerson de Jesus Nascimento,jemerson_de_jesus_nascimento
7,2025,A,1,Atlético Mineiro Saf,atletico_mineiro_saf,2T,2T,39,0,84,11,Bernard Anicio Caldeira Duarte,bernard_anicio_caldeira_duarte,2,Natanael Moreira Milouski,natanael_moreira_milouski
8,2025,A,1,Bahia,bahia,2T,2T,8,0,53,3,Gabriel Lheman Xavier,gabriel_lheman_xavier,7,Ademir da Silva Santos Junior,ademir_da_silva_santos_junior
8,2025,A,1,Corinthians,corinthians,2T,2T,15,0,60,77,Igor Caique Coronado,igor_caique_coronado,80,Alex Paulo Menezes Santana,alex_paulo_menezes_santana
8,2025,A,1,Corinthians,corinthians,2T,2T,15,0,60,22,Hector Jose Hernandez Marrero,hector_jose_hernandez_marrero,35,Charles Rigon Matos,charles_rigon_matos
8,2025,A,1,Corinthians,corinthians,2T,2T,19,0,64,26,Fabrizio German Angileri,fabrizio_german_angileri,46,Hugo Ferreira de Farias,hugo_ferreira_de_farias
8,2025,A,1,Bahia,bahia,2T,2T,25,0,70,26,Nicolas Brian Acevedo Tabarez,nicolas_brian_acevedo_tabarez,19,Caio Alexandre Sousa E Silva,caio_alexandre_sousa_e_silva
8,2025,A,1,Bahia,bahia,2T,2T,25,0,70,14,Erick Luis Conrado Carvalho,erick_luis_conrado_carvalho,16,Erick da Costa Farias,erick_da_costa_farias
8,2025,A,1,Bahia,bahia,2T,2T,37,0,82,25,Iago Amaral Borduchi,iago_amaral_borduchi,46,Luciano Batista da Silva Jun,luciano_batista_da_silva_jun
8,2025,A,1,Bahia,bahia,2T,2T,37,0,82,11,Rodrigo Nestor Bertalia,rodrigo_nestor_bertalia,6,Jean Lucas de Souza Oliveira,jean_lucas_de_souza_oliveira
9,2025,A,1,Fluminense,fluminense,1T,1T,13,0,13,45,Vinicius Moreira de Lima,vinicius_moreira_de_lima,90,Kevin Steven Serna Jaramillo,kevin_steven_serna_jaramillo
9,2025,A,1,Fortaleza,fortaleza,2T,2T,16,0,61,23,David Luiz Moreira Marinho,david_luiz_moreira_marinho,2,Guilherme de Jesus da Silva,guilherme_de_jesus_da_silva
9,2025,A,1,Fluminense,fluminense,2T,2T,24,0,69,18,Ruben Dario Lezcano Portillo,ruben_dario_lezcano_portillo,35,Hercules Pereira do Nascimento,hercules_pereira_do_nascimento
9,2025,A,1,Fortaleza,fortaleza,2T,2T,26,0,71,21,Moises Vieira da Veiga,moises_vieira_da_veiga,11,Mario Sergio Santos Costa,mario_sergio_santos_costa
9,2025,A,1,Fortaleza,fortaleza,2T,2T,26,0,71,17,José Welison da Silva,jose_welison_da_silva,8,Leandro Emmanuel Martinez,leandro_emmanuel_martinez
9,2025,A,1,Fluminense,fluminense,2T,2T,37,0,82,19,Joaquin Lavega Colzada,joaquin_lavega_colzada,6,Rene Rodrigues Martins,rene_rodrigues_martins
9,2025,A,1,Fluminense,fluminense,2T,2T,37,0,82,9,Everaldo Stum,everaldo_stum,14,German Ezequiel Cano,german_ezequiel_cano
9,2025,A,1,Fortaleza,fortaleza,2T,2T,39,0,84,18,Deyverson Brum Silva,deyverson_brum_silva,9,Juan Martin Lucero,juan_martin_lucero
9,2025,A,1,Fortaleza,fortaleza,2T,2T,39,0,84,7,Tomas Pochettino,tomas_pochettino,88,Lucas Pacheco Affini,lucas_pacheco_affini
10,2025,A,1,Juventude,juventude,2T,2T,23,0,68,7,Mauricio Garcez de Jesus,mauricio_garcez_de_jesus,19,Gabriel Pereira Taliari,gabriel_pereira_taliari
10,2025,A,1,Juventude,juventude,2T,2T,23,0,68,93,Reginaldo Lopes de Jesus,reginaldo_lopes_de_jesus,2,Ewerthon Diogenes da Silva,ewerthon_diogenes_da_silva
10,2025,A,1,Juventude,juventude,2T,2T,23,0,68,37,Petterson Novaes Reis,petterson_novaes_reis,97,Sebastiao Enio Santos de Alm,sebastiao_enio_santos_de_alm
10,2025,A,1,Vitória,vitoria,2T,2T,28,0,73,29,Willian Osmar de Oliveira Si,willian_osmar_de_oliveira_si,6,Joao Pedro Vilardi Pinto,joao_pedro_vilardi_pinto
10,2025,A,1,Vitória,vitoria,2T,2T,28,0,73,23,Fabricio do Rosario dos Santos,fabricio_do_rosario_dos_santos,10,Wellington Soares da Silva,wellington_soares_da_silva
10,2025,A,1,Juventude,juventude,2T,2T,35,0,80,6,Andre Felipe de Almeida Santos,andre_felipe_de_almeida_santos,28,Alan Luciano Ruschel,alan_luciano_ruschel
10,2025,A,1,Juventude,juventude,2T,2T,43,0,88,98,José Vitor Rodrigues da Silv,jose_vitor_rodrigues_da_silv,27,Emerson Geovanny Batalla Mar,emerson_geovanny_batalla_mar
11,2025,A,2,Fluminense,fluminense,2T,2T,8,0,53,2,Samuel Xavier Brito,samuel_xavier_brito,23,Claudio Rodrigues Gomes,claudio_rodrigues_gomes
11,2025,A,2,Red Bull Bragantino,red_bull_bragantino,2T,2T,15,0,60,7,Eric dos Santos Rodrigues,eric_dos_santos_rodrigues,35,Matheus Fernandes Siqueira,matheus_fernandes_siqueira
11,2025,A,2,Red Bull Bragantino,red_bull_bragantino,2T,2T,15,0,60,21,Lucas Henrique Barbosa,lucas_henrique_barbosa,17,Vinicius Mendonca Pereira,vinicius_mendonca_pereira
11,2025,A,2,Fluminense,fluminense,2T,2T,23,0,68,9,Everaldo Stum,everaldo_stum,14,German Ezequiel Cano,german_ezequiel_cano
11,2025,A,2,Fluminense,fluminense,2T,2T,23,0,68,11,Marcos da Silva Franca,marcos_da_silva_franca,17,Agustin Canobbio Graviz,agustin_canobbio_graviz
11,2025,A,2,Fluminense,fluminense,2T,2T,23,0,68,10,Paulo Henrique Chagas de Lima,paulo_henrique_chagas_de_lima,45,Vinicius Moreira de Lima,vinicius_moreira_de_lima
11,2025,A,2,Red Bull Bragantino,red_bull_bragantino,2T,2T,31,0,76,9,Isidro Miguel Pitta Saldivar,isidro_miguel_pitta_saldivar,10,Jhonatan dos Santos Rosa,jhonatan_dos_santos_rosa
11,2025,A,2,Red Bull Bragantino,red_bull_bragantino,2T,2T,31,0,76,5,Fabio Silva de Freitas,fabio_silva_de_freitas,6,Gabriel Girotto Franco,gabriel_girotto_franco
11,2025,A,2,Fluminense,fluminense,2T,2T,43,0,88,5,Facundo Bernal Cruz,facundo_bernal_cruz,35,Hercules Pereira do Nascimento,hercules_pereira_do_nascimento
12,2025,A,2,Botafogo,botafogo,2T,2T,9,0,54,23,Santiago Mariano Rodriguez M,santiago_mariano_rodriguez_m,6,Patrick de Paula Carreiro,patrick_de_paula_carreiro
12,2025,A,2,Botafogo,botafogo,2T,2T,9,0,54,4,Mateo Ponte Costa,mateo_ponte_costa,2,Victor Alexander da Silva,victor_alexander_da_silva
12,2025,A,2,Juventude,juventude,2T,2T,11,0,56,7,Mauricio Garcez de Jesus,mauricio_garcez_de_jesus,37,Petterson Novaes Reis,petterson_novaes_reis
12,2025,A,2,Juventude,juventude,2T,2T,27,0,72,17,Matheus Barcelos da Silva,matheus_barcelos_da_silva,19,Gabriel Pereira Taliari,gabriel_pereira_taliari
12,2025,A,2,Juventude,juventude,2T,2T,27,0,72,11,Giovanny Bariani Marques,giovanny_bariani_marques,27,Emerson Geovanny Batalla Mar,emerson_geovanny_batalla_mar
12,2025,A,2,Juventude,juventude,2T,2T,27,0,72,10,Anderson Luis de Carvalho,anderson_luis_de_carvalho,8,Daniel Eduardo Giraldo Carde,daniel_eduardo_giraldo_carde
12,2025,A,2,Botafogo,botafogo,2T,2T,36,0,81,28,Newton Araujo da Costa Junior,newton_araujo_da_costa_junior,26,Gregore de Magalhães Silva F,gregore_de_magalhaes_silva_f
12,2025,A,2,Botafogo,botafogo,2T,2T,36,0,81,13,Alex Nicolao Telles,alex_nicolao_telles,66,Luis Eduardo Soares da Silva,luis_eduardo_soares_da_silva
12,2025,A,2,Botafogo,botafogo,2T,2T,41,0,86,39,Gonzalo Mathias Mastriani Bo,gonzalo_mathias_mastriani_bo,99,Igor Jesus Maciel da Cruz,igor_jesus_maciel_da_cruz
12,2025,A,2,Juventude,juventude,2T,2T,41,0,86,18,Emerson Mendes de Carvalho,emerson_mendes_de_carvalho,44,Luiz Gustavo da Silva Machad,luiz_gustavo_da_silva_machad
13,2025,A,2,Vasco da Gama S.a.f.,vasco_da_gama_s_a_f,2T,2T,16,0,61,99,Pablo Ezequiel Vegetti,pablo_ezequiel_vegetti,3,Danilo das Neves Pinheiro,danilo_das_neves_pinheiro
13,2025,A,2,Vasco da Gama S.a.f.,vasco_da_gama_s_a_f,2T,2T,16,0,61,25,Hugo Moura Arruda da Silva,hugo_moura_arruda_da_silva,8,Jair Rodrigues Junior,jair_rodrigues_junior
13,2025,A,2,Corinthians,corinthians,2T,2T,28,0,73,7,Maycon de Andrade Barberan,maycon_de_andrade_barberan,14,Raniele Almeida Melo,raniele_almeida_melo
13,2025,A,2,Corinthians,corinthians,2T,2T,28,0,73,11,Angel Rodrigo Romero Villama,angel_rodrigo_romero_villama,77,Igor Caique Coronado,igor_caique_coronado
13,2025,A,2,Vasco da Gama S.a.f.,vasco_da_gama_s_a_f,2T,2T,29,0,74,17,Nuno Gonçalo Rocha Moreira,nuno_goncalo_rocha_moreira,45,Loide Antonio Augusto,loide_antonio_augusto
13,2025,A,2,Vasco da Gama S.a.f.,vasco_da_gama_s_a_f,2T,2T,29,0,74,28,Adson Ferreira Soares,adson_ferreira_soares,77,Rayan Vitor Simplício Rocha,rayan_vitor_simplicio_rocha
13,2025,A,2,Vasco da Gama S.a.f.,vasco_da_gama_s_a_f,2T,2T,43,0,88,90,Alex Teixeira Santos,alex_teixeira_santos,85,Mateus Carvalho dos Santos,mateus_carvalho_dos_santos
13,2025,A,2,Corinthians,corinthians,2T,2T,43,0,88,22,Hector Jose Hernandez Marrero,hector_jose_hernandez_marrero,9,Yuri Alberto Monteiro da Silva,yuri_alberto_monteiro_da_silva
14,2025,A,2,Bahia,bahia,2T,2T,21,0,66,37,Kayky da Silva Chagas,kayky_da_silva_chagas,7,Ademir da Silva Santos Junior,ademir_da_silva_santos_junior
14,2025,A,2,Bahia,bahia,2T,2T,21,0,66,6,Jean Lucas de Souza Oliveira,jean_lucas_de_souza_oliveira,11,Rodrigo Nestor Bertalia,rodrigo_nestor_bertalia
14,2025,A,2,Bahia,bahia,2T,2T,21,0,66,8,Cauly Oliveira Souza,cauly_oliveira_souza,19,Caio Alexandre Sousa E Silva,caio_alexandre_sousa_e_silva
14,2025,A,2,Santos Fc,santos_fc,2T,2T,28,0,73,21,Diego Cristiano Evaristo,diego_cristiano_evaristo,49,Gabriel Morais Silva Bontempo,gabriel_morais_silva_bontempo
14,2025,A,2,Santos Fc,santos_fc,2T,2T,28,0,73,36,Deivid Washington de Souza E,deivid_washington_de_souza_e,9,Francisco das Chagas Soares,francisco_das_chagas_soares
14,2025,A,2,Bahia,bahia,2T,2T,33,0,78,9,Luciano Rodriguez Rosales,luciano_rodriguez_rosales,12,Willian Jose da Silva,willian_jose_da_silva
14,2025,A,2,Santos Fc,santos_fc,2T,2T,90,1,91,70,Gabriel Veron Fonseca de Souza,gabriel_veron_fonseca_de_souza,11,Guilherme Augusto Vieira dos,guilherme_augusto_vieira_dos
15,2025,A,2,Mirassol,mirassol,2T,2T,15,0,60,17,Cristian Renato Gonçalves Ri,cristian_renato_goncalves_ri,70,Fabricio Daniel de Souza,fabricio_daniel_de_souza
