partida_id,temporada,rodada,clube,clube_slug,chutes,chutes_no_alvo,posse_de_bola_pct,passes,precisao_passes_pct,faltas,cartao_amarelo,cartao_vermelho,impedimentos,escanteios,scouts_validos
7133,2020,25,Sao Paulo,sao_paulo,17,6,0.62,501,0.83,8,1,0,1,5,True
7134,2020,25,Sport,sport,20,6,0.55,447,0.85,20,0,0,0,7,True
7134,2020,25,Coritiba,coritiba,14,3,0.45,373,0.81,14,1,0,0,6,True
7135,2020,25,Vasco,vasco,20,4,0.44,404,0.84,21,6,0,1,4,True
7135,2020,25,Fluminense,fluminense,10,4,0.56,516,0.86,14,2,0,0,2,True
7136,2020,26,Atletico-MG,atletico_mg,14,6,0.53,533,0.85,10,2,1,3,3,True
7136,2020,26,Sao Paulo,sao_paulo,17,7,0.47,485,0.82,9,2,0,3,5,True
7137,2020,26,Fluminense,fluminense,5,2,0.61,453,0.85,18,4,0,0,6,True
7137,2020,26,Atletico-GO,atletico_go,11,5,0.39,278,0.78,17,3,0,0,11,True
7138,2020,26,Sport,sport,9,2,0.43,402,0.85,21,2,0,2,3,True
7138,2020,26,Gremio,gremio,13,1,0.57,518,0.87,9,1,1,2,7,True
7139,2020,26,Internacional,internacional,12,4,0.41,327,0.75,13,4,0,1,4,True
7139,2020,26,Palmeiras,palmeiras,13,0,0.59,440,0.8,23,2,0,1,8,True
7140,2020,26,Botafogo-RJ,botafogo_rj,18,3,0.55,409,0.88,18,1,0,2,11,True
7140,2020,26,Coritiba,coritiba,10,4,0.45,344,0.79,14,3,0,2,4,True
7142,2020,26,Vasco,vasco,4,2,0.35,255,0.73,26,2,0,0,1,True
7142,2020,26,Santos,santos,18,5,0.65,453,0.85,15,0,0,1,2,True
7141,2020,26,Athletico-PR,athletico_pr,4,1,0.29,223,0.65,17,5,0,6,4,True
7141,2020,26,Bragantino,bragantino,21,6,0.71,506,0.84,8,2,0,6,17,True
7143,2020,26,Bahia,bahia,17,6,0.52,396,0.89,22,3,1,1,8,True
7143,2020,26,Flamengo,flamengo,16,5,0.48,379,0.85,17,1,1,2,7,True
7144,2020,26,Fortaleza,fortaleza,10,0,0.61,402,0.82,18,1,1,0,5,True
7144,2020,26,Ceara,ceara,6,5,0.39,266,0.76,17,1,0,0,1,True
7145,2020,26,Goias,goias,17,7,0.36,304,0.75,15,0,0,2,4,True
7145,2020,26,Corinthians,corinthians,19,6,0.64,537,0.84,11,1,0,5,12,True
7146,2020,27,Atletico-MG,atletico_mg,25,9,0.71,664,0.93,15,0,0,0,13,True
7146,2020,27,Coritiba,coritiba,7,3,0.29,277,0.82,13,0,0,2,3,True
7147,2020,27,Sport,sport,16,4,0.62,500,0.78,18,1,0,4,5,True
7147,2020,27,Goias,goias,10,3,0.38,315,0.69,22,4,0,0,4,True
7148,2020,27,Fortaleza,fortaleza,11,4,0.36,293,0.79,22,3,0,1,4,True
7148,2020,27,Flamengo,flamengo,13,2,0.64,519,0.86,14,3,0,0,4,True
7149,2020,27,Sao Paulo,sao_paulo,12,5,0.59,579,0.87,22,1,0,0,2,True
7149,2020,27,Fluminense,fluminense,8,1,0.41,401,0.81,17,3,0,0,0,True
7150,2020,27,Botafogo-RJ,botafogo_rj,11,1,0.46,451,0.78,19,1,0,2,2,True
7150,2020,27,Corinthians,corinthians,13,6,0.54,508,0.81,20,1,0,2,7,True
7151,2020,27,Internacional,internacional,15,10,0.48,357,0.79,12,1,0,2,7,True
7151,2020,27,Bahia,bahia,14,3,0.52,377,0.77,18,3,0,0,6,True
7152,2020,27,Vasco,vasco,12,4,0.44,373,0.84,11,1,0,3,5,True
7152,2020,27,Athletico-PR,athletico_pr,16,8,0.56,480,0.88,14,0,0,1,6,True
7153,2020,27,Bragantino,bragantino,20,2,0.59,486,0.84,6,0,0,1,8,True
7153,2020,27,Palmeiras,palmeiras,6,1,0.41,343,0.8,10,3,0,1,5,True
7154,2020,27,Ceara,ceara,11,4,0.35,263,0.72,24,3,0,1,2,True
7154,2020,27,Santos,santos,11,5,0.65,473,0.86,15,2,0,2,11,True
7155,2020,27,Gremio,gremio,10,4,0.45,404,0.8,11,2,0,1,5,True
7155,2020,27,Atletico-GO,atletico_go,9,2,0.55,480,0.85,15,3,0,1,9,True
7156,2020,28,Bahia,bahia,17,5,0.51,419,0.82,17,4,0,1,10,True
7156,2020,28,Gremio,gremio,11,2,0.49,407,0.83,11,2,0,0,3,True
7157,2020,28,Athletico-PR,athletico_pr,8,4,0.38,329,0.78,21,2,0,1,3,True
7157,2020,28,Botafogo-RJ,botafogo_rj,24,8,0.62,506,0.88,14,3,0,4,3,True
7159,2020,28,Fortaleza,fortaleza,17,1,0.65,491,0.85,12,1,0,1,8,True
7159,2020,28,Sport,sport,6,1,0.35,269,0.73,14,3,0,0,4,True
7158,2020,28,Goias,goias,11,5,0.43,359,0.71,17,3,0,2,4,True
7158,2020,28,Coritiba,coritiba,16,2,0.57,467,0.82,13,4,0,2,6,True
7160,2020,28,Fluminense,fluminense,11,5,0.28,258,0.69,22,4,0,2,4,True
7160,2020,28,Flamengo,flamengo,19,8,0.72,672,0.86,12,1,0,0,11,True
7161,2020,28,Bragantino,bragantino,23,10,0.47,458,0.86,17,2,0,0,4,True
7161,2020,28,Sao Paulo,sao_paulo,8,4,0.53,493,0.86,4,2,1,3,5,True
7162,2020,28,Internacional,internacional,8,3,0.39,328,0.79,16,4,0,0,4,True
7162,2020,28,Ceara,ceara,19,6,0.61,495,0.86,18,6,0,0,7,True
7163,2020,28,Vasco,vasco,15,6,0.56,423,0.82,17,2,0,2,4,True
7163,2020,28,Atletico-GO,atletico_go,8,3,0.44,339,0.74,19,3,0,2,3,True
7167,2020,29,Coritiba,coritiba,13,2,0.4,389,0.82,11,2,0,0,3,True
7167,2020,29,Athletico-PR,athletico_pr,3,1,0.6,584,0.86,10,1,0,0,2,True
7166,2020,29,Palmeiras,palmeiras,12,4,0.41,366,0.76,21,3,0,2,6,True
7166,2020,29,Sport,sport,11,5,0.59,518,0.85,15,5,0,2,7,True
7168,2020,29,Gremio,gremio,11,3,0.45,366,0.82,12,2,0,1,5,True
7168,2020,29,Fortaleza,fortaleza,14,5,0.55,447,0.84,17,4,0,3,4,True
7169,2020,29,Sao Paulo,sao_paulo,26,5,0.69,531,0.89,19,2,0,0,8,True
7169,2020,29,Santos,santos,7,2,0.31,249,0.67,21,4,0,0,3,True
7170,2020,29,Flamengo,flamengo,21,5,0.75,675,0.9,10,3,0,3,6,True
7170,2020,29,Ceara,ceara,8,4,0.25,233,0.72,12,1,0,0,1,True
7171,2020,29,Atletico-GO,atletico_go,13,6,0.42,301,0.75,20,2,0,3,6,True
7171,2020,29,Bahia,bahia,16,4,0.58,424,0.84,18,0,0,1,6,True
7172,2020,29,Internacional,internacional,10,3,0.41,332,0.78,14,0,0,2,6,True
7172,2020,29,Goias,goias,14,4,0.59,479,0.8,14,2,0,1,2,True
7173,2020,29,Botafogo-RJ,botafogo_rj,12,5,0.49,458,0.84,13,0,0,4,3,True
7173,2020,29,Vasco,vasco,18,7,0.51,465,0.82,11,1,0,0,6,True
7174,2020,29,Bragantino,bragantino,11,4,0.44,390,0.79,15,4,0,0,6,True
7174,2020,29,Atletico-MG,atletico_mg,19,6,0.56,490,0.83,11,0,0,1,6,True
7175,2020,29,Corinthians,corinthians,19,8,0.58,522,0.85,17,1,0,1,3,True
7175,2020,29,Fluminense,fluminense,14,2,0.42,387,0.82,15,2,0,3,3,True
7176,2020,30,Palmeiras,palmeiras,16,6,0.45,431,0.89,22,3,0,2,3,True
7176,2020,30,Gremio,gremio,12,7,0.55,530,0.87,10,1,0,0,7,True
7177,2020,30,Fluminense,fluminense,11,1,0.66,540,0.85,23,1,0,2,5,True
7177,2020,30,Sport,sport,10,0,0.34,276,0.72,18,1,1,1,4,True
7178,2020,30,Vasco,vasco,10,3,0.53,507,0.87,10,2,1,1,10,True
7178,2020,30,Coritiba,coritiba,13,4,0.47,468,0.88,13,2,0,0,2,True
7179,2020,30,Sao Paulo,sao_paulo,9,2,0.6,551,0.89,14,1,0,8,3,True
7179,2020,30,Athletico-PR,athletico_pr,8,3,0.4,376,0.8,10,2,0,0,1,True
7180,2020,30,Santos,santos,23,5,0.59,410,0.85,8,2,0,2,15,True
7180,2020,30,Botafogo-RJ,botafogo_rj,7,3,0.41,285,0.78,24,1,0,3,6,True
7181,2020,30,Atletico-GO,atletico_go,13,3,0.39,356,0.81,14,3,0,2,9,True
7181,2020,30,Atletico-MG,atletico_mg,22,6,0.61,547,0.87,13,2,0,0,10,True
7182,2020,30,Bragantino,bragantino,15,7,0.64,494,0.87,16,2,0,0,9,True
7182,2020,30,Ceara,ceara,12,3,0.36,290,0.73,13,1,0,1,6,True
7183,2020,30,Internacional,internacional,11,5,0.45,352,0.8,24,0,0,0,6,True
7183,2020,30,Fortaleza,fortaleza,10,2,0.55,443,0.83,17,3,0,1,1,True
7164,2020,28,Palmeiras,palmeiras,15,9,0.57,430,0.86,14,2,0,3,7,True
7164,2020,28,Corinthians,corinthians,10,4,0.43,327,0.77,11,3,1,0,7,True
7184,2020,30,Goias,goias,9,3,0.4,357,0.75,24,5,0,1,4,True
7184,2020,30,Flamengo,flamengo,12,6,0.6,526,0.84,13,1,0,3,5,True
7186,2020,31,Botafogo-RJ,botafogo_rj,17,5,0.48,365,0.78,17,2,0,2,3,True
7186,2020,31,Atletico-GO,atletico_go,14,5,0.52,384,0.83,14,3,0,1,6,True
7187,2020,31,Athletico-PR,athletico_pr,12,1,0.6,528,0.89,14,0,0,2,4,True
7187,2020,31,Bahia,bahia,11,4,0.4,347,0.81,15,2,0,3,9,True
7188,2020,31,Atletico-MG,atletico_mg,10,4,0.42,470,0.79,7,1,0,2,1,True
7188,2020,31,Gremio,gremio,8,3,0.58,637,0.84,11,1,0,1,3,True
7189,2020,31,Coritiba,coritiba,9,4,0.41,340,0.78,21,1,1,1,2,True
7189,2020,31,Fluminense,fluminense,20,5,0.59,459,0.84,10,4,1,1,12,True
7191,2020,31,Bragantino,bragantino,20,9,0.54,525,0.86,12,0,0,1,3,True
7191,2020,31,Vasco,vasco,8,4,0.46,455,0.79,17,0,0,0,3,True
7190,2020,31,Sao Paulo,sao_paulo,11,5,0.71,624,0.86,15,2,0,0,7,True
7190,2020,31,Internacional,internacional,19,7,0.29,257,0.75,19,1,0,2,2,True
7192,2020,31,Flamengo,flamengo,15,6,0.51,460,0.82,26,2,0,1,4,True
7192,2020,31,Palmeiras,palmeiras,6,0,0.49,444,0.8,15,2,0,2,1,True
7193,2020,31,Santos,santos,12,3,0.53,378,0.82,14,0,0,1,5,True
7193,2020,31,Fortaleza,fortaleza,10,3,0.47,340,0.78,20,3,0,4,7,True
7194,2020,31,Ceara,ceara,12,4,0.42,385,0.78,11,0,0,0,1,True
7194,2020,31,Goias,goias,14,2,0.58,513,0.82,12,1,0,1,6,True
7195,2020,31,Sport,sport,10,4,0.38,348,0.77,7,0,0,3,5,True
7195,2020,31,Corinthians,corinthians,20,12,0.62,545,0.83,9,1,0,2,6,True
7196,2020,32,Coritiba,coritiba,10,3,0.35,367,0.76,16,2,0,0,2,True
7196,2020,32,Sao Paulo,sao_paulo,18,6,0.65,641,0.89,19,1,0,1,7,True
7197,2020,32,Vasco,vasco,6,3,0.25,234,0.72,15,4,0,0,2,True
7197,2020,32,Atletico-MG,atletico_mg,17,4,0.75,684,0.9,11,1,0,0,9,True
7198,2020,32,Internacional,internacional,17,4,0.45,382,0.81,19,2,0,0,6,True
7198,2020,32,Gremio,gremio,9,3,0.55,467,0.82,15,2,0,1,1,True
7200,2020,32,Ceara,ceara,9,3,0.4,338,0.79,9,2,1,3,2,True
7200,2020,32,Palmeiras,palmeiras,12,4,0.6,480,0.85,16,5,0,6,7,True
7199,2020,32,Athletico-PR,athletico_pr,11,8,0.41,384,0.82,20,2,0,4,3,True
7199,2020,32,Flamengo,flamengo,12,2,0.59,556,0.88,11,0,0,1,3,True
7202,2020,32,Bahia,bahia,9,2,0.42,335,0.77,8,0,0,1,3,True
7202,2020,32,Sport,sport,19,6,0.58,456,0.83,16,3,0,5,10,True
7203,2020,32,Goias,goias,17,6,0.36,269,0.71,19,4,0,2,3,True
7203,2020,32,Santos,santos,20,9,0.64,476,0.87,11,4,0,4,11,True
7201,2020,32,Atletico-GO,atletico_go,7,3,0.45,329,0.79,12,2,0,0,5,True
7201,2020,32,Fortaleza,fortaleza,11,3,0.55,395,0.82,13,1,1,2,5,True
7204,2020,32,Fluminense,fluminense,12,5,0.48,394,0.83,20,2,0,0,2,True
7204,2020,32,Botafogo-RJ,botafogo_rj,5,0,0.52,435,0.81,20,1,0,1,1,True
7205,2020,32,Corinthians,corinthians,13,5,0.6,546,0.77,16,5,0,2,8,True
7205,2020,32,Bragantino,bragantino,13,4,0.4,378,0.72,14,4,0,3,3,True
6895,2020,1,Palmeiras,palmeiras,14,3,0.55,477,0.84,19,1,0,0,6,True
6895,2020,1,Vasco,vasco,12,3,0.45,390,0.78,11,1,0,2,3,True
7165,2020,28,Santos,santos,5,3,0.34,341,0.75,14,1,0,0,2,True
7165,2020,28,Atletico-MG,atletico_mg,10,5,0.66,665,0.87,10,1,0,1,4,True
7115,2020,23,Gremio,gremio,8,5,0.51,548,0.87,15,5,0,1,2,True
7115,2020,23,Flamengo,flamengo,14,6,0.49,531,0.88,24,3,0,0,5,True
7185,2020,30,Bahia,bahia,8,7,0.41,291,0.7,24,3,0,0,3,True
7185,2020,30,Corinthians,corinthians,15,5,0.59,382,0.77,19,1,0,1,10,True
7208,2020,33,Sao Paulo,sao_paulo,13,3,0.6,498,0.85,9,1,0,1,5,True
7208,2020,33,Atletico-GO,atletico_go,11,3,0.4,335,0.73,13,3,0,1,8,True
7206,2020,33,Vasco,vasco,8,5,0.49,400,0.87,15,1,1,0,6,True
7206,2020,33,Bahia,bahia,9,2,0.51,418,0.85,16,3,0,1,6,True
7207,2020,33,Ceara,ceara,9,2,0.45,379,0.81,15,0,0,1,4,True
7207,2020,33,Athletico-PR,athletico_pr,11,2,0.55,454,0.83,18,2,0,2,4,True
7209,2020,33,Gremio,gremio,20,3,0.53,469,0.87,12,3,0,2,3,True
7209,2020,33,Coritiba,coritiba,8,2,0.47,407,0.84,26,3,0,0,2,True
7210,2020,33,Fortaleza,fortaleza,4,1,0.27,301,0.78,15,1,0,2,1,True
7210,2020,33,Atletico-MG,atletico_mg,12,5,0.73,787,0.91,16,0,0,3,5,True
7211,2020,33,Bragantino,bragantino,16,6,0.64,538,0.84,12,0,0,0,7,True
7211,2020,33,Internacional,internacional,12,3,0.36,308,0.73,11,3,0,0,3,True
7212,2020,33,Goias,goias,12,0,0.57,490,0.83,15,2,0,0,2,True
7212,2020,33,Fluminense,fluminense,17,6,0.43,372,0.79,9,1,0,1,7,True
7213,2020,33,Flamengo,flamengo,21,9,0.62,563,0.87,20,2,0,1,6,True
7213,2020,33,Sport,sport,8,2,0.38,349,0.81,15,2,0,0,2,True
7214,2020,33,Palmeiras,palmeiras,17,2,0.54,437,0.87,16,2,0,1,12,True
7214,2020,33,Botafogo-RJ,botafogo_rj,18,3,0.46,388,0.83,10,1,0,0,6,True
7216,2020,34,Gremio,gremio,17,6,0.63,539,0.88,12,5,0,1,5,True
7216,2020,34,Santos,santos,9,6,0.37,313,0.79,20,1,1,0,3,True
7217,2020,34,Atletico-GO,atletico_go,8,1,0.48,388,0.73,7,3,0,1,3,True
7217,2020,34,Bragantino,bragantino,21,10,0.52,414,0.8,15,3,0,2,8,True
7218,2020,34,Ceara,ceara,7,1,0.65,561,0.83,14,0,0,2,3,True
7218,2020,34,Corinthians,corinthians,18,7,0.35,305,0.73,18,0,0,2,8,True
7219,2020,34,Goias,goias,3,1,0.23,249,0.67,13,3,0,2,1,True
7219,2020,34,Atletico-MG,atletico_mg,19,2,0.77,819,0.89,13,3,0,4,8,True
7220,2020,34,Fluminense,fluminense,13,6,0.45,435,0.85,11,1,0,2,1,True
7220,2020,34,Bahia,bahia,12,6,0.55,521,0.88,15,1,0,0,4,True
7221,2020,34,Coritiba,coritiba,5,2,0.46,345,0.82,15,3,2,3,4,True
7221,2020,34,Fortaleza,fortaleza,15,7,0.54,400,0.83,18,2,0,0,4,True
7222,2020,34,Vasco,vasco,6,3,0.39,346,0.82,15,3,0,1,5,True
7222,2020,34,Flamengo,flamengo,17,6,0.61,530,0.86,19,1,0,0,7,True
7223,2020,34,Athletico-PR,athletico_pr,12,4,0.7,587,0.86,15,3,0,2,3,True
7223,2020,34,Internacional,internacional,5,1,0.3,256,0.73,20,2,0,1,2,True
7224,2020,34,Sport,sport,10,2,0.34,284,0.69,19,3,0,0,8,True
7224,2020,34,Botafogo-RJ,botafogo_rj,25,6,0.66,542,0.85,11,1,0,3,10,True
7226,2020,35,Bahia,bahia,9,7,0.47,379,0.77,18,3,1,1,8,True
7226,2020,35,Goias,goias,17,6,0.53,422,0.82,13,4,0,1,1,True
7227,2020,35,Santos,santos,18,3,0.7,493,0.86,13,2,0,4,10,True
7227,2020,35,Atletico-GO,atletico_go,8,3,0.3,233,0.64,18,2,1,1,0,True
7228,2020,35,Flamengo,flamengo,15,7,0.55,433,0.77,16,2,0,4,4,True
7228,2020,35,Bragantino,bragantino,12,5,0.45,360,0.77,20,4,0,1,5,True
7229,2020,35,Botafogo-RJ,botafogo_rj,18,6,0.46,409,0.86,14,0,0,1,5,True
7229,2020,35,Gremio,gremio,13,7,0.54,468,0.86,18,0,0,1,2,True
7230,2020,35,Internacional,internacional,17,2,0.6,530,0.86,12,2,2,0,7,True
7230,2020,35,Sport,sport,7,2,0.4,377,0.79,11,3,0,1,3,True
7231,2020,35,Fortaleza,fortaleza,17,7,0.43,390,0.82,15,2,0,1,5,True
7231,2020,35,Vasco,vasco,12,1,0.57,487,0.87,14,3,0,1,7,True
7232,2020,35,Ceara,ceara,8,2,0.38,338,0.78,17,4,0,2,4,True
7232,2020,35,Sao Paulo,sao_paulo,18,9,0.62,518,0.84,11,4,0,2,8,True
7233,2020,35,Fluminense,fluminense,10,3,0.27,308,0.76,8,0,0,3,6,True
7233,2020,35,Atletico-MG,atletico_mg,8,1,0.73,848,0.89,13,1,0,1,6,True
7234,2020,35,Corinthians,corinthians,17,8,0.44,420,0.82,19,3,0,1,3,True
7234,2020,35,Athletico-PR,athletico_pr,12,7,0.56,530,0.86,12,0,0,0,2,True
7236,2020,36,Goias,goias,11,7,0.54,415,0.84,22,4,0,2,2,True
7236,2020,36,Botafogo-RJ,botafogo_rj,11,3,0.46,351,0.82,26,3,1,2,5,True
7237,2020,36,Bahia,bahia,13,5,0.28,298,0.77,9,1,0,1,2,True
7237,2020,36,Atletico-MG,atletico_mg,21,4,0.72,745,0.9,10,1,0,1,6,True
7238,2020,36,Coritiba,coritiba,8,3,0.43,362,0.83,16,4,0,1,3,True
7238,2020,36,Santos,santos,17,6,0.57,472,0.85,15,0,0,3,7,True
7239,2020,36,Corinthians,corinthians,11,3,0.34,307,0.73,16,5,0,1,3,True
7239,2020,36,Flamengo,flamengo,14,5,0.66,597,0.85,21,1,0,4,4,True
7240,2020,36,Vasco,vasco,8,0,0.65,460,0.83,9,1,0,2,3,True
7240,2020,36,Internacional,internacional,16,7,0.35,257,0.71,20,6,0,0,9,True
7241,2020,36,Atletico-GO,atletico_go,11,4,0.4,306,0.79,9,1,0,3,4,True
7241,2020,36,Athletico-PR,athletico_pr,8,3,0.6,453,0.86,14,3,0,4,7,True
7242,2020,36,Fortaleza,fortaleza,5,1,0.32,281,0.72,11,3,0,0,4,True
7242,2020,36,Palmeiras,palmeiras,13,6,0.68,611,0.9,16,0,0,4,3,True
7243,2020,36,Gremio,gremio,5,3,0.52,520,0.86,19,4,1,0,5,True
7243,2020,36,Sao Paulo,sao_paulo,11,4,0.48,492,0.87,18,4,0,0,2,True
7244,2020,36,Ceara,ceara,13,5,0.52,435,0.85,18,1,0,0,9,True
7244,2020,36,Fluminense,fluminense,9,4,0.48,429,0.82,8,1,0,0,0,True
7245,2020,36,Bragantino,bragantino,22,6,0.69,580,0.84,10,0,0,1,15,True
7245,2020,36,Sport,sport,4,0,0.31,273,0.65,8,3,0,0,1,True
7215,2020,33,Santos,santos,11,5,0.46,368,0.78,24,0,0,2,6,True
7215,2020,33,Corinthians,corinthians,11,4,0.54,417,0.81,25,0,0,2,5,True
7235,2020,35,Palmeiras,palmeiras,15,4,0.53,434,0.83,20,3,1,3,4,True
7235,2020,35,Coritiba,coritiba,13,4,0.47,381,0.82,16,2,0,1,5,True
7225,2020,34,Sao Paulo,sao_paulo,7,3,0.42,314,0.75,16,2,0,3,1,True
7225,2020,34,Palmeiras,palmeiras,8,2,0.58,431,0.83,14,1,0,3,5,True
7246,2020,37,Ceara,ceara,11,4,0.37,336,0.76,9,0,0,1,5,True
7246,2020,37,Coritiba,coritiba,16,5,0.63,573,0.88,14,1,0,2,7,True
7247,2020,37,Bahia,bahia,12,7,0.39,353,0.84,13,3,0,1,0,True
7247,2020,37,Fortaleza,fortaleza,11,3,0.61,547,0.9,15,3,1,0,2,True
7249,2020,37,Vasco,vasco,7,0,0.32,279,0.71,18,2,0,6,4,True
7249,2020,37,Corinthians,corinthians,14,4,0.68,587,0.85,23,1,0,1,7,True
7248,2020,37,Sport,sport,9,3,0.39,372,0.79,16,4,0,0,2,True
7248,2020,37,Atletico-MG,atletico_mg,25,10,0.61,585,0.87,13,4,0,0,4,True
7250,2020,37,Internacional,internacional,12,3,0.4,302,0.75,14,0,1,0,4,True
7250,2020,37,Flamengo,flamengo,10,4,0.6,456,0.86,21,4,0,3,1,True
7251,2020,37,Fluminense,fluminense,7,3,0.38,281,0.75,19,4,1,1,4,True
7251,2020,37,Santos,santos,8,2,0.62,454,0.84,20,3,0,1,4,True
7252,2020,37,Athletico-PR,athletico_pr,8,2,0.5,465,0.85,17,1,2,4,2,True
7252,2020,37,Gremio,gremio,11,2,0.5,463,0.86,19,3,0,1,2,True
7253,2020,37,Goias,goias,14,1,0.43,317,0.69,18,2,0,1,3,True
7253,2020,37,Bragantino,bragantino,14,5,0.57,405,0.77,20,0,0,1,11,True
7254,2020,37,Palmeiras,palmeiras,19,4,0.64,543,0.87,20,2,0,0,9,True
7254,2020,37,Atletico-GO,atletico_go,9,3,0.36,307,0.75,13,1,0,1,6,True
7255,2020,37,Botafogo-RJ,botafogo_rj,19,8,0.47,428,0.85,12,3,0,2,4,True
7255,2020,37,Sao Paulo,sao_paulo,7,1,0.53,457,0.83,15,5,1,0,3,True
7264,2020,38,Vasco,vasco,27,12,0.48,390,0.85,12,1,0,2,9,True
7264,2020,38,Goias,goias,20,5,0.52,405,0.84,18,2,0,2,6,True
7256,2020,38,Gremio,gremio,15,2,0.44,370,0.79,12,0,0,0,7,True
7256,2020,38,Bragantino,bragantino,19,6,0.56,471,0.82,24,4,0,1,3,True
7257,2020,38,Bahia,bahia,16,5,0.48,447,0.85,11,0,0,2,4,True
7257,2020,38,Santos,santos,15,5,0.52,475,0.88,13,0,0,1,4,True
7258,2020,38,Athletico-PR,athletico_pr,18,8,0.56,480,0.83,15,0,0,2,8,True
7258,2020,38,Sport,sport,15,4,0.44,362,0.8,10,1,0,2,5,True
7259,2020,38,Coritiba,coritiba,9,1,0.44,435,0.82,9,1,0,1,4,True
7259,2020,38,Atletico-GO,atletico_go,18,7,0.56,556,0.87,8,0,0,1,7,True
7261,2020,38,Botafogo-RJ,botafogo_rj,17,3,0.53,505,0.9,4,0,0,2,7,True
7261,2020,38,Ceara,ceara,12,6,0.47,469,0.86,7,2,1,0,5,True
7263,2020,38,Palmeiras,palmeiras,9,4,0.48,424,0.8,17,0,0,1,4,True
7263,2020,38,Atletico-MG,atletico_mg,19,8,0.52,451,0.89,22,3,0,5,5,True
7265,2020,38,Fluminense,fluminense,9,3,0.48,401,0.86,10,0,0,0,3,True
7265,2020,38,Fortaleza,fortaleza,9,2,0.52,422,0.85,12,0,0,1,5,True
7260,2020,38,Corinthians,corinthians,6,1,0.47,393,0.73,16,2,0,1,5,True
7260,2020,38,Internacional,internacional,16,5,0.53,418,0.8,13,0,0,6,12,True
7262,2020,38,Sao Paulo,sao_paulo,4,2,0.36,305,0.74,27,6,0,0,1,True
7262,2020,38,Flamengo,flamengo,20,1,0.64,510,0.84,24,3,0,2,7,True
7266,2021,1,Juventude,juventude,7,3,0.4,342,0.77,14,3,0,1,1,True
7266,2021,1,Cuiaba,cuiaba,14,2,0.6,490,0.85,14,1,0,0,9,True
7267,2021,1,Bahia,bahia,5,3,0.34,304,0.75,18,3,0,2,4,True
7267,2021,1,Santos,santos,12,4,0.66,563,0.88,9,3,0,2,11,True
7268,2021,1,Fluminense,fluminense,11,5,0.28,251,0.7,12,2,0,2,5,True
7268,2021,1,Sao Paulo,sao_paulo,7,3,0.72,636,0.87,10,1,0,2,4,True
7269,2021,1,Fortaleza,fortaleza,18,5,0.45,329,0.82,19,4,0,3,4,True
7269,2021,1,Atletico-MG,atletico_mg,13,4,0.55,398,0.81,16,2,0,2,5,True
7271,2021,1,Gremio,gremio,12,3,0.65,520,0.83,18,3,0,0,4,True
7271,2021,1,Ceara,ceara,12,6,0.35,277,0.7,17,3,0,2,5,True
7270,2021,1,Flamengo,flamengo,14,10,0.62,503,0.87,25,2,0,0,3,True
7270,2021,1,Palmeiras,palmeiras,12,5,0.38,300,0.81,21,3,0,3,4,True
7273,2021,1,Bragantino,bragantino,18,8,0.57,552,0.87,12,0,0,2,7,True
7273,2021,1,Chapecoense,chapecoense,10,2,0.43,428,0.79,9,1,0,0,5,True
7272,2021,1,Corinthians,corinthians,15,6,0.61,518,0.83,18,5,0,1,10,True
7272,2021,1,Atletico-GO,atletico_go,7,2,0.39,351,0.72,14,3,0,5,3,True
7274,2021,1,Athletico-PR,athletico_pr,11,5,0.57,557,0.83,18,1,0,0,3,True
7274,2021,1,America-MG,america_mg,14,4,0.43,429,0.81,9,2,0,0,1,True
7275,2021,1,Internacional,internacional,11,4,0.57,485,0.86,24,4,0,0,6,True
7275,2021,1,Sport,sport,8,5,0.43,362,0.82,15,2,0,2,1,True
7276,2021,2,Sao Paulo,sao_paulo,14,3,0.62,459,0.85,14,5,0,1,12,True
7276,2021,2,Atletico-GO,atletico_go,9,4,0.38,291,0.74,16,4,0,1,3,True
7277,2021,2,Ceara,ceara,6,3,0.43,419,0.82,19,1,0,3,1,True
7277,2021,2,Santos,santos,15,5,0.57,548,0.84,18,3,0,1,4,True
7278,2021,2,Bahia,bahia,9,3,0.39,295,0.72,13,4,0,3,2,True
7278,2021,2,Bragantino,bragantino,24,6,0.61,442,0.83,12,2,0,1,9,True
7279,2021,2,Cuiaba,cuiaba,10,4,0.56,489,0.84,15,1,0,4,1,True
7279,2021,2,Fluminense,fluminense,8,3,0.44,394,0.84,22,2,0,0,0,True
7280,2021,2,America-MG,america_mg,10,4,0.56,483,0.81,12,2,0,4,6,True
7280,2021,2,Corinthians,corinthians,6,4,0.44,386,0.77,19,3,0,0,4,True
7281,2021,2,Internacional,internacional,5,3,0.48,353,0.81,21,4,2,1,4,True
7281,2021,2,Fortaleza,fortaleza,14,8,0.52,378,0.8,19,1,0,2,1,True
7283,2021,2,Chapecoense,chapecoense,6,4,0.33,279,0.76,11,0,0,2,3,True
7283,2021,2,Palmeiras,palmeiras,17,4,0.67,550,0.88,10,2,0,1,5,True
7282,2021,2,Athletico-PR,athletico_pr,11,5,0.41,366,0.82,27,2,0,3,1,True
7282,2021,2,Juventude,juventude,13,1,0.59,519,0.88,14,0,0,1,5,True
7284,2021,2,Atletico-MG,atletico_mg,10,1,0.52,474,0.87,15,2,0,0,7,True
7284,2021,2,Sport,sport,8,1,0.48,448,0.88,18,3,0,1,4,True
