partida_id,temporada,rodada,data,horario,clube_mandante,clube_mandante_slug,clube_visitante,clube_visitante_slug,gols_mandante,gols_visitante,total_gols,saldo_mandante,resultado,vencedor,arena,mandante_uf,visitante_uf,formacao_mandante,formacao_visitante,tecnico_mandante,tecnico_visitante,tem_bet_mandante,tipo_bet_mandante,marca_bet_mandante,exposure_clube_mandante,exposure_total_mandante,categoria_exp_mandante,tem_bet_visitante,tipo_bet_visitante,marca_bet_visitante,exposure_clube_visitante,exposure_total_visitante,categoria_exp_visitante,exposure_clube_partida,exposure_total_partida,ambos_patrocinados_bet,algum_patrocinado_bet,categoria_exposicao_partida
458,2003,39,2003-10-25,16:00,Bahia,bahia,Fluminense,fluminense,2,2,4,0,Empate,-, Fonte Nova,BA,RJ,,,,,False,nenhum,Nenhum,0.0,0.0,Nenhuma,False,nenhum,Nenhum,0.0,0.0,Nenhuma,0.0,0.0,False,False,Nenhuma
459,2003,39,2003-10-25,17:00,Ponte Preta,ponte_preta,Vitoria,vitoria,1,1,2,0,Empate,-, Moisés Lucarelli,SP,BA,,,,,False,nenhum,Nenhum,0.0,0.0,Nenhuma,False,nenhum,Nenhum,0.0,0.0,Nenhuma,0.0,0.0,False,False,Nenhuma
460,2003,39,2003-10-25,19:00,Cruzeiro,cruzeiro,Figueirense,figueirense,1,0,1,1,Vitoria Mandante,Cruzeiro, Mineirão,MG,SC,,,,,False,nenhum,Nenhum,0.0,0.0,Nenhuma,False,nenhum,Nenhum,0.0,0.0,Nenhuma,0.0,0.0,False,False,Nenhuma
461,2003,39,2003-10-26,16:00,Sao Caetano,sao_caetano,Sao Paulo,sao_paulo,0,1,1,-1,Vitoria Visitante,Sao Paulo, Anacleto Campanella,SP,SP,,,,,False,nenhum,Nenhum,0.0,0.0,Nenhuma,False,nenhum,Nenhum,0.0,0.0,Nenhuma,0.0,0.0,False,False,Nenhuma
462,2003,39,2003-10-26,16:00,Parana,parana,Vasco,vasco,3,3,6,0,Empate,-, Orlando Scarpelli,PR,RJ,,,,,False,nenhum,Nenhum,0.0,0.0,Nenhuma,False,nenhum,Nenhum,0.0,0.0,Nenhuma,0.0,0.0,False,False,Nenhuma
463,2003,39,2003-10-26,16:00,Goias,goias,Guarani,guarani,3,0,3,3,Vitoria Mandante,Goias, Serra Dourada,GO,SP,,,,,False,nenhum,Nenhum,0.0,0.0,Nenhuma,False,nenhum,Nenhum,0.0,0.0,Nenhuma,0.0,0.0,False,False,Nenhuma
464,2003,39,2003-10-26,16:00,Criciuma,criciuma,Fortaleza,fortaleza,2,2,4,0,Empate,-, Heriberto Hulse,SC,CE,,,,,False,nenhum,Nenhum,0.0,0.0,Nenhuma,False,nenhum,Nenhum,0.0,0.0,Nenhuma,0.0,0.0,False,False,Nenhuma
465,2003,39,2003-10-26,16:00,Corinthians,corinthians,Athletico-PR,athletico_pr,2,3,5,-1,Vitoria Visitante,Athletico-PR, Pacaembu,SP,PR,,,,,False,nenhum,Nenhum,0.0,0.0,Nenhuma,False,nenhum,Nenhum,0.0,0.0,Nenhuma,0.0,0.0,False,False,Nenhuma
466,2003,39,2003-10-26,17:00,Paysandu,paysandu,Atletico-MG,atletico_mg,1,0,1,1,Vitoria Mandante,Paysandu, Mangueirão,PA,MG,,,,,False,nenhum,Nenhum,0.0,0.0,Nenhuma,False,nenhum,Nenhum,0.0,0.0,Nenhuma,0.0,0.0,False,False,Nenhuma
467,2003,39,2003-10-26,18:00,Flamengo,flamengo,Gremio,gremio,2,1,3,1,Vitoria Mandante,Flamengo, Maracanã,RJ,RS,,,,,False,nenhum,Nenhum,0.0,0.0,Nenhuma,False,nenhum,Nenhum,0.0,0.0,Nenhuma,0.0,0.0,False,False,Nenhuma
468,2003,39,2003-10-26,18:00,Internacional,internacional,Juventude,juventude,0,0,0,0,Empate,-, Beira Rio,RS,RS,,,,,False,nenhum,Nenhum,0.0,0.0,Nenhuma,False,nenhum,Nenhum,0.0,0.0,Nenhuma,0.0,0.0,False,False,Nenhuma
469,2003,40,2003-11-01,16:00,Guarani,guarani,Bahia,bahia,3,2,5,1,Vitoria Mandante,Guarani, Brinco de Ouro,SP,BA,,,,,False,nenhum,Nenhum,0.0,0.0,Nenhuma,False,nenhum,Nenhum,0.0,0.0,Nenhuma,0.0,0.0,False,False,Nenhuma
470,2003,40,2003-11-01,16:00,Athletico-PR,athletico_pr,Sao Caetano,sao_caetano,1,0,1,1,Vitoria Mandante,Athletico-PR, Arena da Baixada,PR,SP,,,,,False,nenhum,Nenhum,0.0,0.0,Nenhuma,False,nenhum,Nenhum,0.0,0.0,Nenhuma,0.0,0.0,False,False,Nenhuma
471,2003,40,2003-11-01,16:00,Gremio,gremio,Parana,parana,0,2,2,-2,Vitoria Visitante,Parana, Olímpico,RS,PR,,,,,False,nenhum,Nenhum,0.0,0.0,Nenhuma,False,nenhum,Nenhum,0.0,0.0,Nenhuma,0.0,0.0,False,False,Nenhuma
472,2003,40,2003-11-01,18:00,Fluminense,fluminense,Ponte Preta,ponte_preta,2,2,4,0,Empate,-, Maracanã,RJ,SP,,,,,False,nenhum,Nenhum,0.0,0.0,Nenhuma,False,nenhum,Nenhum,0.0,0.0,Nenhuma,0.0,0.0,False,False,Nenhuma
473,2003,40,2003-11-01,18:00,Atletico-MG,atletico_mg,Criciuma,criciuma,1,1,2,0,Empate,-,  Independência,MG,SC,,,,,False,nenhum,Nenhum,0.0,0.0,Nenhuma,False,nenhum,Nenhum,0.0,0.0,Nenhuma,0.0,0.0,False,False,Nenhuma
474,2003,40,2003-11-02,16:00,Santos,santos,Corinthians,corinthians,3,1,4,2,Vitoria Mandante,Santos, Vila Belmiro,SP,SP,,,,,False,nenhum,Nenhum,0.0,0.0,Nenhuma,False,nenhum,Nenhum,0.0,0.0,Nenhuma,0.0,0.0,False,False,Nenhuma
475,2003,40,2003-11-02,16:00,Juventude,juventude,Flamengo,flamengo,2,2,4,0,Empate,-, Alfredo Jaconi,RS,RJ,,,,,False,nenhum,Nenhum,0.0,0.0,Nenhuma,False,nenhum,Nenhum,0.0,0.0,Nenhuma,0.0,0.0,False,False,Nenhuma
476,2003,40,2003-11-02,16:00,Fortaleza,fortaleza,Cruzeiro,cruzeiro,1,2,3,-1,Vitoria Visitante,Cruzeiro, Castelão,CE,MG,,,,,False,nenhum,Nenhum,0.0,0.0,Nenhuma,False,nenhum,Nenhum,0.0,0.0,Nenhuma,0.0,0.0,False,False,Nenhuma
477,2003,40,2003-11-02,16:00,Figueirense,figueirense,Paysandu,paysandu,6,0,6,6,Vitoria Mandante,Figueirense, Orlando Scarpelli,SC,PA,,,,,False,nenhum,Nenhum,0.0,0.0,Nenhuma,False,nenhum,Nenhum,0.0,0.0,Nenhuma,0.0,0.0,False,False,Nenhuma
478,2003,40,2003-11-02,17:00,Vitoria,vitoria,Goias,goias,3,4,7,-1,Vitoria Visitante,Goias, Barradão,BA,GO,,,,,False,nenhum,Nenhum,0.0,0.0,Nenhuma,False,nenhum,Nenhum,0.0,0.0,Nenhuma,0.0,0.0,False,False,Nenhuma
479,2003,40,2003-11-02,18:00,Vasco,vasco,Internacional,internacional,0,1,1,-1,Vitoria Visitante,Internacional,  Batistão,RJ,RS,,,,,False,nenhum,Nenhum,0.0,0.0,Nenhuma,False,nenhum,Nenhum,0.0,0.0,Nenhuma,0.0,0.0,False,False,Nenhuma
480,2003,40,2003-11-02,18:00,Sao Paulo,sao_paulo,Coritiba,coritiba,1,0,1,1,Vitoria Mandante,Sao Paulo, Morumbi,SP,PR,,,,,False,nenhum,Nenhum,0.0,0.0,Nenhuma,False,nenhum,Nenhum,0.0,0.0,Nenhuma,0.0,0.0,False,False,Nenhuma
481,2003,41,2003-11-05,20:30,Parana,parana,Figueirense,figueirense,1,1,2,0,Empate,-,  Estádio do Café,PR,SC,,,,,False,nenhum,Nenhum,0.0,0.0,Nenhuma,False,nenhum,Nenhum,0.0,0.0,Nenhuma,0.0,0.0,False,False,Nenhuma
482,2003,41,2003-11-05,20:30,Internacional,internacional,Fortaleza,fortaleza,1,1,2,0,Empate,-, Beira Rio,RS,CE,,,,,False,nenhum,Nenhum,0.0,0.0,Nenhuma,False,nenhum,Nenhum,0.0,0.0,Nenhuma,0.0,0.0,False,False,Nenhuma
483,2003,41,2003-11-05,20:30,Juventude,juventude,Criciuma,criciuma,3,1,4,2,Vitoria Mandante,Juventude, Alfredo Jaconi,RS,SC,,,,,False,nenhum,Nenhum,0.0,0.0,Nenhuma,False,nenhum,Nenhum,0.0,0.0,Nenhuma,0.0,0.0,False,False,Nenhuma
484,2003,41,2003-11-05,21:30,Paysandu,paysandu,Vasco,vasco,1,2,3,-1,Vitoria Visitante,Vasco, Mangueirão,PA,RJ,,,,,False,nenhum,Nenhum,0.0,0.0,Nenhuma,False,nenhum,Nenhum,0.0,0.0,Nenhuma,0.0,0.0,False,False,Nenhuma
485,2003,41,2003-11-05,21:40,Sao Paulo,sao_paulo,Fluminense,fluminense,1,0,1,1,Vitoria Mandante,Sao Paulo, Morumbi,SP,RJ,,,,,False,nenhum,Nenhum,0.0,0.0,Nenhuma,False,nenhum,Nenhum,0.0,0.0,Nenhuma,0.0,0.0,False,False,Nenhuma
486,2003,41,2003-11-05,21:40,Coritiba,coritiba,Corinthians,corinthians,1,0,1,1,Vitoria Mandante,Coritiba, Couto Pereira,PR,SP,,,,,False,nenhum,Nenhum,0.0,0.0,Nenhuma,False,nenhum,Nenhum,0.0,0.0,Nenhuma,0.0,0.0,False,False,Nenhuma
487,2003,41,2003-11-05,21:40,Santos,santos,Vitoria,vitoria,3,1,4,2,Vitoria Mandante,Santos, Vila Belmiro,SP,BA,,,,,False,nenhum,Nenhum,0.0,0.0,Nenhuma,False,nenhum,Nenhum,0.0,0.0,Nenhuma,0.0,0.0,False,False,Nenhuma
488,2003,41,2003-11-05,21:40,Cruzeiro,cruzeiro,Gremio,gremio,3,0,3,3,Vitoria Mandante,Cruzeiro, Mineirão,MG,RS,,,,,False,nenhum,Nenhum,0.0,0.0,Nenhuma,False,nenhum,Nenhum,0.0,0.0,Nenhuma,0.0,0.0,False,False,Nenhuma
490,2003,41,2003-11-06,20:30,Goias,goias,Athletico-PR,athletico_pr,4,1,5,3,Vitoria Mandante,Goias, Serra Dourada,GO,PR,,,,,False,nenhum,Nenhum,0.0,0.0,Nenhuma,False,nenhum,Nenhum,0.0,0.0,Nenhuma,0.0,0.0,False,False,Nenhuma
492,2003,41,2003-11-06,20:30,Guarani,guarani,Sao Caetano,sao_caetano,0,1,1,-1,Vitoria Visitante,Sao Caetano, Brinco de Ouro,SP,SP,,,,,False,nenhum,Nenhum,0.0,0.0,Nenhuma,False,nenhum,Nenhum,0.0,0.0,Nenhuma,0.0,0.0,False,False,Nenhuma
489,2003,41,2003-11-06,21:30,Bahia,bahia,Ponte Preta,ponte_preta,1,0,1,1,Vitoria Mandante,Bahia, Fonte Nova,BA,SP,,,,,False,nenhum,Nenhum,0.0,0.0,Nenhuma,False,nenhum,Nenhum,0.0,0.0,Nenhuma,0.0,0.0,False,False,Nenhuma
491,2003,41,2003-11-06,21:30,Flamengo,flamengo,Atletico-MG,atletico_mg,3,2,5,1,Vitoria Mandante,Flamengo, Maracanã,RJ,MG,,,,,False,nenhum,Nenhum,0.0,0.0,Nenhuma,False,nenhum,Nenhum,0.0,0.0,Nenhuma,0.0,0.0,False,False,Nenhuma
493,2003,42,2003-11-08,16:00,Fluminense,fluminense,Coritiba,coritiba,3,2,5,1,Vitoria Mandante,Fluminense, Maracanã,RJ,PR,,,,,False,nenhum,Nenhum,0.0,0.0,Nenhuma,False,nenhum,Nenhum,0.0,0.0,Nenhuma,0.0,0.0,False,False,Nenhuma
494,2003,42,2003-11-08,18:00,Gremio,gremio,Paysandu,paysandu,2,0,2,2,Vitoria Mandante,Gremio, Olímpico,RS,PA,,,,,False,nenhum,Nenhum,0.0,0.0,Nenhuma,False,nenhum,Nenhum,0.0,0.0,Nenhuma,0.0,0.0,False,False,Nenhuma
495,2003,42,2003-11-08,18:00,Criciuma,criciuma,Parana,parana,1,2,3,-1,Vitoria Visitante,Parana,  Ressacada,SC,PR,,,,,False,nenhum,Nenhum,0.0,0.0,Nenhuma,False,nenhum,Nenhum,0.0,0.0,Nenhuma,0.0,0.0,False,False,Nenhuma
496,2003,42,2003-11-09,16:00,Ponte Preta,ponte_preta,Santos,santos,3,4,7,-1,Vitoria Visitante,Santos, Moisés Lucarelli,SP,SP,,,,,False,nenhum,Nenhum,0.0,0.0,Nenhuma,False,nenhum,Nenhum,0.0,0.0,Nenhuma,0.0,0.0,False,False,Nenhuma
497,2003,42,2003-11-09,16:00,Vasco,vasco,Cruzeiro,cruzeiro,0,1,1,-1,Vitoria Visitante,Cruzeiro,  Pedro Pedrossian,RJ,MG,,,,,False,nenhum,Nenhum,0.0,0.0,Nenhuma,False,nenhum,Nenhum,0.0,0.0,Nenhuma,0.0,0.0,False,False,Nenhuma
498,2003,42,2003-11-09,16:00,Fortaleza,fortaleza,Flamengo,flamengo,4,1,5,3,Vitoria Mandante,Fortaleza, Castelão,CE,RJ,,,,,False,nenhum,Nenhum,0.0,0.0,Nenhuma,False,nenhum,Nenhum,0.0,0.0,Nenhuma,0.0,0.0,False,False,Nenhuma
499,2003,42,2003-11-09,16:00,Athletico-PR,athletico_pr,Sao Paulo,sao_paulo,4,3,7,1,Vitoria Mandante,Athletico-PR, Arena da Baixada,PR,SP,,,,,False,nenhum,Nenhum,0.0,0.0,Nenhuma,False,nenhum,Nenhum,0.0,0.0,Nenhuma,0.0,0.0,False,False,Nenhuma
500,2003,42,2003-11-09,16:00,Sao Caetano,sao_caetano,Bahia,bahia,4,1,5,3,Vitoria Mandante,Sao Caetano, Anacleto Campanella,SP,BA,,,,,False,nenhum,Nenhum,0.0,0.0,Nenhuma,False,nenhum,Nenhum,0.0,0.0,Nenhuma,0.0,0.0,False,False,Nenhuma
501,2003,42,2003-11-09,16:00,Figueirense,figueirense,Juventude,juventude,2,1,3,1,Vitoria Mandante,Figueirense, Orlando Scarpelli,SC,RS,,,,,False,nenhum,Nenhum,0.0,0.0,Nenhuma,False,nenhum,Nenhum,0.0,0.0,Nenhuma,0.0,0.0,False,False,Nenhuma
502,2003,42,2003-11-09,17:00,Vitoria,vitoria,Guarani,guarani,0,0,0,0,Empate,-, Barradão,BA,SP,,,,,False,nenhum,Nenhum,0.0,0.0,Nenhuma,False,nenhum,Nenhum,0.0,0.0,Nenhuma,0.0,0.0,False,False,Nenhuma
503,2003,42,2003-11-09,18:00,Corinthians,corinthians,Goias,goias,2,0,2,2,Vitoria Mandante,Corinthians, Pacaembu,SP,GO,,,,,False,nenhum,Nenhum,0.0,0.0,Nenhuma,False,nenhum,Nenhum,0.0,0.0,Nenhuma,0.0,0.0,False,False,Nenhuma
504,2003,42,2003-11-09,18:00,Atletico-MG,atletico_mg,Internacional,internacional,1,2,3,-1,Vitoria Visitante,Internacional,  Independência,MG,RS,,,,,False,nenhum,Nenhum,0.0,0.0,Nenhuma,False,nenhum,Nenhum,0.0,0.0,Nenhuma,0.0,0.0,False,False,Nenhuma
505,2003,43,2003-11-22,17:00,Figueirense,figueirense,Internacional,internacional,3,2,5,1,Vitoria Mandante,Figueirense, Orlando Scarpelli,SC,RS,,,,,False,nenhum,Nenhum,0.0,0.0,Nenhuma,False,nenhum,Nenhum,0.0,0.0,Nenhuma,0.0,0.0,False,False,Nenhuma
506,2003,43,2003-11-22,17:00,Atletico-MG,atletico_mg,Fortaleza,fortaleza,2,0,2,2,Vitoria Mandante,Atletico-MG,  Ipatingão,MG,CE,,,,,False,nenhum,Nenhum,0.0,0.0,Nenhuma,False,nenhum,Nenhum,0.0,0.0,Nenhuma,0.0,0.0,False,False,Nenhuma
507,2003,43,2003-11-22,17:00,Coritiba,coritiba,Ponte Preta,ponte_preta,1,1,2,0,Empate,-, Couto Pereira,PR,SP,,,,,False,nenhum,Nenhum,0.0,0.0,Nenhuma,False,nenhum,Nenhum,0.0,0.0,Nenhuma,0.0,0.0,False,False,Nenhuma
508,2003,43,2003-11-22,18:00,Gremio,gremio,Vasco,vasco,4,3,7,1,Vitoria Mandante,Gremio, Olímpico,RS,RJ,,,,,False,nenhum,Nenhum,0.0,0.0,Nenhuma,False,nenhum,Nenhum,0.0,0.0,Nenhuma,0.0,0.0,False,False,Nenhuma
509,2003,43,2003-11-22,18:00,Flamengo,flamengo,Criciuma,criciuma,1,0,1,1,Vitoria Mandante,Flamengo, Maracanã,RJ,SC,,,,,False,nenhum,Nenhum,0.0,0.0,Nenhuma,False,nenhum,Nenhum,0.0,0.0,Nenhuma,0.0,0.0,False,False,Nenhuma
510,2003,43,2003-11-23,16:00,Santos,santos,Fluminense,fluminense,3,1,4,2,Vitoria Mandante,Santos, Vila Belmiro,SP,RJ,,,,,False,nenhum,Nenhum,0.0,0.0,Nenhuma,False,nenhum,Nenhum,0.0,0.0,Nenhuma,0.0,0.0,False,False,Nenhuma
511,2003,43,2003-11-23,16:00,Parana,parana,Cruzeiro,cruzeiro,1,3,4,-2,Vitoria Visitante,Cruzeiro, Pinheirão,PR,MG,,,,,False,nenhum,Nenhum,0.0,0.0,Nenhuma,False,nenhum,Nenhum,0.0,0.0,Nenhuma,0.0,0.0,False,False,Nenhuma
512,2003,43,2003-11-23,17:00,Sao Caetano,sao_caetano,Goias,goias,1,0,1,1,Vitoria Mandante,Sao Caetano, Anacleto Campanella,SP,GO,,,,,False,nenhum,Nenhum,0.0,0.0,Nenhuma,False,nenhum,Nenhum,0.0,0.0,Nenhuma,0.0,0.0,False,False,Nenhuma
513,2003,43,2003-11-23,17:00,Bahia,bahia,Athletico-PR,athletico_pr,0,2,2,-2,Vitoria Visitante,Athletico-PR, Fonte Nova,BA,PR,,,,,False,nenhum,Nenhum,0.0,0.0,Nenhuma,False,nenhum,Nenhum,0.0,0.0,Nenhuma,0.0,0.0,False,False,Nenhuma
514,2003,43,2003-11-23,18:00,Sao Paulo,sao_paulo,Vitoria,vitoria,3,1,4,2,Vitoria Mandante,Sao Paulo, Morumbi,SP,BA,,,,,False,nenhum,Nenhum,0.0,0.0,Nenhuma,False,nenhum,Nenhum,0.0,0.0,Nenhuma,0.0,0.0,False,False,Nenhuma
515,2003,43,2003-11-23,18:00,Guarani,guarani,Corinthians,corinthians,0,1,1,-1,Vitoria Visitante,Corinthians, Brinco de Ouro,SP,SP,,,,,False,nenhum,Nenhum,0.0,0.0,Nenhuma,False,nenhum,Nenhum,0.0,0.0,Nenhuma,0.0,0.0,False,False,Nenhuma
516,2003,43,2003-11-23,18:00,Paysandu,paysandu,Juventude,juventude,3,2,5,1,Vitoria Mandante,Paysandu, Mangueirão,PA,RS,,,,,False,nenhum,Nenhum,0.0,0.0,Nenhuma,False,nenhum,Nenhum,0.0,0.0,Nenhuma,0.0,0.0,False,False,Nenhuma
517,2003,44,2003-11-29,17:00,Vasco,vasco,Figueirense,figueirense,1,0,1,1,Vitoria Mandante,Vasco, São Januário,RJ,SC,,,,,False,nenhum,Nenhum,0.0,0.0,Nenhuma,False,nenhum,Nenhum,0.0,0.0,Nenhuma,0.0,0.0,False,False,Nenhuma
518,2003,44,2003-11-29,17:00,Juventude,juventude,Atletico-MG,atletico_mg,1,0,1,1,Vitoria Mandante,Juventude, Alfredo Jaconi,RS,MG,,,,,False,nenhum,Nenhum,0.0,0.0,Nenhuma,False,nenhum,Nenhum,0.0,0.0,Nenhuma,0.0,0.0,False,False,Nenhuma
519,2003,44,2003-11-29,17:00,Athletico-PR,athletico_pr,Guarani,guarani,3,1,4,2,Vitoria Mandante,Athletico-PR, Arena da Baixada,PR,SP,,,,,False,nenhum,Nenhum,0.0,0.0,Nenhuma,False,nenhum,Nenhum,0.0,0.0,Nenhuma,0.0,0.0,False,False,Nenhuma
520,2003,44,2003-11-29,18:00,Fluminense,fluminense,Sao Caetano,sao_caetano,2,1,3,1,Vitoria Mandante,Fluminense, Maracanã,RJ,SP,,,,,False,nenhum,Nenhum,0.0,0.0,Nenhuma,False,nenhum,Nenhum,0.0,0.0,Nenhuma,0.0,0.0,False,False,Nenhuma
521,2003,44,2003-11-29,18:00,Internacional,internacional,Flamengo,flamengo,3,1,4,2,Vitoria Mandante,Internacional, Beira Rio,RS,RJ,,,,,False,nenhum,Nenhum,0.0,0.0,Nenhuma,False,nenhum,Nenhum,0.0,0.0,Nenhuma,0.0,0.0,False,False,Nenhuma
522,2003,44,2003-11-30,16:00,Goias,goias,Santos,santos,3,0,3,3,Vitoria Mandante,Goias, Serra Dourada,GO,SP,,,,,False,nenhum,Nenhum,0.0,0.0,Nenhuma,False,nenhum,Nenhum,0.0,0.0,Nenhuma,0.0,0.0,False,False,Nenhuma
523,2003,44,2003-11-30,16:00,Fortaleza,fortaleza,Parana,parana,5,3,8,2,Vitoria Mandante,Fortaleza, Castelão,CE,PR,,,,,False,nenhum,Nenhum,0.0,0.0,Nenhuma,False,nenhum,Nenhum,0.0,0.0,Nenhuma,0.0,0.0,False,False,Nenhuma
524,2003,44,2003-11-30,16:00,Criciuma,criciuma,Gremio,gremio,0,2,2,-2,Vitoria Visitante,Gremio, Heriberto Hulse,SC,RS,,,,,False,nenhum,Nenhum,0.0,0.0,Nenhuma,False,nenhum,Nenhum,0.0,0.0,Nenhuma,0.0,0.0,False,False,Nenhuma
528,2003,44,2003-11-30,16:00,Cruzeiro,cruzeiro,Paysandu,paysandu,2,1,3,1,Vitoria Mandante,Cruzeiro, Mineirão,MG,PA,,,,,False,nenhum,Nenhum,0.0,0.0,Nenhuma,False,nenhum,Nenhum,0.0,0.0,Nenhuma,0.0,0.0,False,False,Nenhuma
525,2003,44,2003-11-30,17:00,Vitoria,vitoria,Coritiba,coritiba,1,0,1,1,Vitoria Mandante,Vitoria, Barradão,BA,PR,,,,,False,nenhum,Nenhum,0.0,0.0,Nenhuma,False,nenhum,Nenhum,0.0,0.0,Nenhuma,0.0,0.0,False,False,Nenhuma
526,2003,44,2003-11-30,18:00,Ponte Preta,ponte_preta,Sao Paulo,sao_paulo,1,2,3,-1,Vitoria Visitante,Sao Paulo, Moisés Lucarelli,SP,SP,,,,,False,nenhum,Nenhum,0.0,0.0,Nenhuma,False,nenhum,Nenhum,0.0,0.0,Nenhuma,0.0,0.0,False,False,Nenhuma
527,2003,44,2003-11-30,18:00,Corinthians,corinthians,Bahia,bahia,1,2,3,-1,Vitoria Visitante,Bahia, Pacaembu,SP,BA,,,,,False,nenhum,Nenhum,0.0,0.0,Nenhuma,False,nenhum,Nenhum,0.0,0.0,Nenhuma,0.0,0.0,False,False,Nenhuma
529,2003,45,2003-12-06,17:00,Vitoria,vitoria,Atletico-MG,atletico_mg,0,1,1,-1,Vitoria Visitante,Atletico-MG, Barradão,BA,MG,,,,,False,nenhum,Nenhum,0.0,0.0,Nenhuma,False,nenhum,Nenhum,0.0,0.0,Nenhuma,0.0,0.0,False,False,Nenhuma
530,2003,45,2003-12-06,17:00,Goias,goias,Figueirense,figueirense,0,3,3,-3,Vitoria Visitante,Figueirense, Serra Dourada,GO,SC,,,,,False,nenhum,Nenhum,0.0,0.0,Nenhuma,False,nenhum,Nenhum,0.0,0.0,Nenhuma,0.0,0.0,False,False,Nenhuma
531,2003,45,2003-12-06,18:00,Athletico-PR,athletico_pr,Vasco,vasco,2,2,4,0,Empate,-, Arena da Baixada,PR,RJ,,,,,False,nenhum,Nenhum,0.0,0.0,Nenhuma,False,nenhum,Nenhum,0.0,0.0,Nenhuma,0.0,0.0,False,False,Nenhuma
532,2003,45,2003-12-06,18:00,Corinthians,corinthians,Parana,parana,1,1,2,0,Empate,-, Pacaembu,SP,PR,,,,,False,nenhum,Nenhum,0.0,0.0,Nenhuma,False,nenhum,Nenhum,0.0,0.0,Nenhuma,0.0,0.0,False,False,Nenhuma
533,2003,45,2003-12-07,16:00,Cruzeiro,cruzeiro,Fluminense,fluminense,5,2,7,3,Vitoria Mandante,Cruzeiro, Mineirão,MG,RJ,,,,,False,nenhum,Nenhum,0.0,0.0,Nenhuma,False,nenhum,Nenhum,0.0,0.0,Nenhuma,0.0,0.0,False,False,Nenhuma
534,2003,45,2003-12-07,16:00,Guarani,guarani,Paysandu,paysandu,2,1,3,1,Vitoria Mandante,Guarani, Brinco de Ouro,SP,PA,,,,,False,nenhum,Nenhum,0.0,0.0,Nenhuma,False,nenhum,Nenhum,0.0,0.0,Nenhuma,0.0,0.0,False,False,Nenhuma
535,2003,45,2003-12-07,16:00,Santos,santos,Gremio,gremio,2,2,4,0,Empate,-, Vila Belmiro,SP,RS,,,,,False,nenhum,Nenhum,0.0,0.0,Nenhuma,False,nenhum,Nenhum,0.0,0.0,Nenhuma,0.0,0.0,False,False,Nenhuma
536,2003,45,2003-12-07,16:00,Flamengo,flamengo,Ponte Preta,ponte_preta,1,1,2,0,Empate,-, Maracanã,RJ,SP,,,,,False,nenhum,Nenhum,0.0,0.0,Nenhuma,False,nenhum,Nenhum,0.0,0.0,Nenhuma,0.0,0.0,False,False,Nenhuma
537,2003,45,2003-12-07,16:00,Criciuma,criciuma,Bahia,bahia,3,2,5,1,Vitoria Mandante,Criciuma, Heriberto Hulse,SC,BA,,,,,False,nenhum,Nenhum,0.0,0.0,Nenhuma,False,nenhum,Nenhum,0.0,0.0,Nenhuma,0.0,0.0,False,False,Nenhuma
538,2003,45,2003-12-07,16:00,Fortaleza,fortaleza,Coritiba,coritiba,2,2,4,0,Empate,-, Presidente Vargas,CE,PR,,,,,False,nenhum,Nenhum,0.0,0.0,Nenhuma,False,nenhum,Nenhum,0.0,0.0,Nenhuma,0.0,0.0,False,False,Nenhuma
539,2003,45,2003-12-07,18:00,Internacional,internacional,Sao Paulo,sao_paulo,1,1,2,0,Empate,-, Beira Rio,RS,SP,,,,,False,nenhum,Nenhum,0.0,0.0,Nenhuma,False,nenhum,Nenhum,0.0,0.0,Nenhuma,0.0,0.0,False,False,Nenhuma
540,2003,45,2003-12-07,18:00,Juventude,juventude,Sao Caetano,sao_caetano,2,1,3,1,Vitoria Mandante,Juventude, Alfredo Jaconi,RS,SP,,,,,False,nenhum,Nenhum,0.0,0.0,Nenhuma,False,nenhum,Nenhum,0.0,0.0,Nenhuma,0.0,0.0,False,False,Nenhuma
541,2003,46,2003-12-13,16:00,Parana,parana,Vitoria,vitoria,2,0,2,2,Vitoria Mandante,Parana, Pinheirão,PR,BA,,,,,False,nenhum,Nenhum,0.0,0.0,Nenhuma,False,nenhum,Nenhum,0.0,0.0,Nenhuma,0.0,0.0,False,False,Nenhuma
542,2003,46,2003-12-13,16:00,Coritiba,coritiba,Criciuma,criciuma,2,0,2,2,Vitoria Mandante,Coritiba, Couto Pereira,PR,SC,,,,,False,nenhum,Nenhum,0.0,0.0,Nenhuma,False,nenhum,Nenhum,0.0,0.0,Nenhuma,0.0,0.0,False,False,Nenhuma
543,2003,46,2003-12-13,16:00,Atletico-MG,atletico_mg,Goias,goias,3,2,5,1,Vitoria Mandante,Atletico-MG,  Ipatingão,MG,GO,,,,,False,nenhum,Nenhum,0.0,0.0,Nenhuma,False,nenhum,Nenhum,0.0,0.0,Nenhuma,0.0,0.0,False,False,Nenhuma
544,2003,46,2003-12-13,16:00,Figueirense,figueirense,Guarani,guarani,2,0,2,2,Vitoria Mandante,Figueirense, Orlando Scarpelli,SC,SP,,,,,False,nenhum,Nenhum,0.0,0.0,Nenhuma,False,nenhum,Nenhum,0.0,0.0,Nenhuma,0.0,0.0,False,False,Nenhuma
