partida_id,temporada,rodada,clube,clube_slug,cartao,atleta,atleta_slug,num_camisa,posicao,minuto_continuo,minuto_nominal,acrescimo,periodo
6116,2017,38,Atletico-MG,atletico_mg,Amarelo,Victor,victor,1,Goleiro,101,90,11,2T
6116,2017,38,Atletico-MG,atletico_mg,Amarelo,Elias Mendes Trindade,elias_mendes_trindade,8,Meio-campo,77,77,0,2T
6116,2017,38,Atletico-MG,atletico_mg,Amarelo,Adílson Warken,adilson_warken,21,Meio-campo,10,10,0,1T
6117,2017,38,Cruzeiro,cruzeiro,Vermelho,Rafael da Silva Francisco,rafael_da_silva_francisco,70,Meio-campo,76,76,0,2T
6117,2017,38,Cruzeiro,cruzeiro,Amarelo,Giorgian De Arrascaeta,giorgian_de_arrascaeta,10,Atacante,90,90,0,2T
6117,2017,38,Cruzeiro,cruzeiro,Amarelo,Lucas Romero,lucas_romero,29,Zagueiro,66,66,0,2T
6117,2017,38,Cruzeiro,cruzeiro,Amarelo,Thiago Neves,thiago_neves,30,Meio-campo,42,42,0,1T
6117,2017,38,Botafogo-RJ,botafogo_rj,Amarelo,Joel Carli,joel_carli,3,Zagueiro,48,45,3,1T
6117,2017,38,Cruzeiro,cruzeiro,Amarelo,Rafael da Silva Francisco,rafael_da_silva_francisco,70,Meio-campo,75,75,0,2T
6117,2017,38,Cruzeiro,cruzeiro,Amarelo,Henrique Pacheco Lima,henrique_pacheco_lima,8,Meio-campo,60,60,0,2T
6118,2017,38,Santos,santos,Amarelo,Emerson Barbosa Rodrigues dos Santos,emerson_barbosa_rodrigues_dos_santos,42,Nao Informada,72,72,0,2T
6118,2017,38,Santos,santos,Amarelo,Matheus Jesus,matheus_jesus,44,Meio-campo,72,72,0,2T
6118,2017,38,Avai,avai,Amarelo,Wellington Simião,wellington_simiao,7,Meio-campo,27,27,0,1T
6120,2017,38,Vitoria,vitoria,Vermelho,Caique Sá,caique_sa,35,Nao Informada,92,90,2,2T
6120,2017,38,Vitoria,vitoria,Amarelo,Caique Sá,caique_sa,35,Nao Informada,85,85,0,2T
6120,2017,38,Flamengo,flamengo,Amarelo,Lincoln Corrêa dos Santos,lincoln_correa_dos_santos,29,Nao Informada,88,88,0,2T
6120,2017,38,Flamengo,flamengo,Amarelo,Diego Ribas,diego_ribas,35,Meio-campo,74,74,0,2T
6120,2017,38,Vitoria,vitoria,Vermelho,Carlos Eduardo Marques,carlos_eduardo_marques,8,Meio-campo,96,90,6,2T
6120,2017,38,Vitoria,vitoria,Amarelo,Uillian Correia,uillian_correia,7,Meio-campo,94,90,4,2T
6120,2017,38,Vitoria,vitoria,Amarelo,André Lima,andre_lima,99,Nao Informada,66,66,0,2T
6120,2017,38,Flamengo,flamengo,Amarelo,Gabriel Santana,gabriel_santana,17,Nao Informada,76,76,0,2T
6121,2017,38,Fluminense,fluminense,Amarelo,Romarinho,romarinho,19,Nao Informada,79,79,0,2T
6121,2017,38,Fluminense,fluminense,Amarelo,Lucas Rios Marques,lucas_rios_marques,2,Zagueiro,52,52,0,2T
6121,2017,38,Atletico-GO,atletico_go,Amarelo,Jorginho,jorginho,10,Meio-campo,74,74,0,2T
6121,2017,38,Fluminense,fluminense,Amarelo,Douglas Augusto Soares Gomes,douglas_augusto_soares_gomes,8,Meio-campo,74,74,0,2T
6121,2017,38,Fluminense,fluminense,Amarelo,Henrique Dourado,henrique_dourado,9,Atacante,42,42,0,1T
6122,2017,38,Bahia,bahia,Vermelho,Juninho Capixaba,juninho_capixaba,36,Zagueiro,95,90,5,2T
6122,2017,38,Sao Paulo,sao_paulo,Amarelo,Rodrigo Caio,rodrigo_caio,3,Zagueiro,60,60,0,2T
6122,2017,38,Sao Paulo,sao_paulo,Amarelo,Brenner,brenner,35,Atacante,40,40,0,1T
6122,2017,38,Bahia,bahia,Amarelo,Agustín Allione,agustin_allione,8,Meio-campo,95,90,5,2T
6122,2017,38,Bahia,bahia,Amarelo,Edson Felipe da Cruz,edson_felipe_da_cruz,19,Meio-campo,44,44,0,1T
6122,2017,38,Sao Paulo,sao_paulo,Vermelho,Petros,petros,6,Meio-campo,95,90,5,2T
6122,2017,38,Sao Paulo,sao_paulo,Amarelo,Diego Lugano,diego_lugano,5,Zagueiro,46,46,0,2T
6122,2017,38,Sao Paulo,sao_paulo,Amarelo,Petros,petros,6,Meio-campo,20,20,0,1T
6122,2017,38,Bahia,bahia,Amarelo,Renê Júnior,rene_junior,23,Meio-campo,74,74,0,2T
6122,2017,38,Bahia,bahia,Amarelo,Éder,eder,30,Zagueiro,9,9,0,1T
6123,2017,38,Chapecoense,chapecoense,Amarelo,Reinaldo Manoel da Silva,reinaldo_manoel_da_silva,6,Zagueiro,73,73,0,2T
6123,2017,38,Chapecoense,chapecoense,Amarelo,João Pedro Maturano dos Santos,joao_pedro_maturano_dos_santos,2,Meio-campo,25,25,0,1T
6123,2017,38,Coritiba,coritiba,Amarelo,Thiago Carleto,thiago_carleto,88,Zagueiro,4,4,0,1T
6123,2017,38,Chapecoense,chapecoense,Amarelo,Fabrício Bruno,fabricio_bruno,14,Zagueiro,60,60,0,2T
6123,2017,38,Coritiba,coritiba,Amarelo,Jonas Gomes de Sousa,jonas_gomes_de_sousa,27,Meio-campo,90,90,0,2T
6124,2017,38,Vasco,vasco,Amarelo,Gilberto Moraes Júnior,gilberto_moraes_junior,6,Zagueiro,56,56,0,2T
6124,2017,38,Vasco,vasco,Amarelo,Wellington Aparecido Martins,wellington_aparecido_martins,5,Meio-campo,37,37,0,1T
6124,2017,38,Ponte Preta,ponte_preta,Amarelo,Elton Junior Melo Ataíde,elton_junior_melo_ataide,8,Meio-campo,86,86,0,2T
6124,2017,38,Ponte Preta,ponte_preta,Amarelo,Marllon Borges,marllon_borges,3,Zagueiro,45,45,0,1T
6124,2017,38,Ponte Preta,ponte_preta,Amarelo,Jeferson,jeferson,6,Zagueiro,31,31,0,1T
6124,2017,38,Vasco,vasco,Amarelo,Nenê,nene,10,Meio-campo,66,66,0,2T
6124,2017,38,Vasco,vasco,Amarelo,Anderson Martins,anderson_martins,4,Zagueiro,44,44,0,1T
6124,2017,38,Vasco,vasco,Amarelo,Paulinho,paulinho,11,Meio-campo,28,28,0,1T
6124,2017,38,Ponte Preta,ponte_preta,Amarelo,Nino Paraíba,nino_paraiba,2,Zagueiro,53,53,0,2T
6124,2017,38,Ponte Preta,ponte_preta,Amarelo,Lucca Borges de Brito,lucca_borges_de_brito,9,Meio-campo,35,35,0,1T
6125,2017,38,Athletico-PR,athletico_pr,Amarelo,Sidcley Ferreira Pereira,sidcley_ferreira_pereira,8,Meio-campo,48,45,3,1T
6125,2017,38,Palmeiras,palmeiras,Amarelo,Yerry Mina,yerry_mina,26,Zagueiro,86,86,0,2T
6125,2017,38,Palmeiras,palmeiras,Amarelo,Thiago dos Santos,thiago_dos_santos,21,Meio-campo,78,78,0,2T
6125,2017,38,Palmeiras,palmeiras,Amarelo,Luan Garcia Teixeira,luan_garcia_teixeira,13,Zagueiro,17,17,0,1T
6125,2017,38,Athletico-PR,athletico_pr,Amarelo,Esteban Pavez,esteban_pavez,21,Meio-campo,80,80,0,2T
6125,2017,38,Athletico-PR,athletico_pr,Amarelo,Aderbar dos Santos Neto,aderbar_dos_santos_neto,1,Goleiro,45,45,0,1T
6125,2017,38,Palmeiras,palmeiras,Amarelo,Alejandro Guerra,alejandro_guerra,18,Nao Informada,81,81,0,2T
6125,2017,38,Palmeiras,palmeiras,Amarelo,Eduardo Pereira Rodrigues,eduardo_pereira_rodrigues,7,Atacante,26,26,0,1T
6126,2018,1,Gremio,gremio,Amarelo,Ramiro Moschen Benetti,ramiro_moschen_benetti,17,Meio-campo,72,72,0,2T
6126,2018,1,Cruzeiro,cruzeiro,Amarelo,Luiz Ricardo Alves,luiz_ricardo_alves,99,Nao Informada,84,84,0,2T
6126,2018,1,Gremio,gremio,Vermelho,Walter Kannemann,walter_kannemann,4,Zagueiro,73,73,0,2T
6126,2018,1,Cruzeiro,cruzeiro,Amarelo,Dedé,dede,26,Zagueiro,90,90,0,2T
6126,2018,1,Cruzeiro,cruzeiro,Amarelo,Ariel Cabral,ariel_cabral,5,Meio-campo,57,57,0,2T
6127,2018,1,Vitoria,vitoria,Amarelo,Rodrigo Andrade,rodrigo_andrade,97,Zagueiro,49,49,0,2T
6127,2018,1,Flamengo,flamengo,Amarelo,Willian Arão,willian_arao,5,Nao Informada,68,68,0,2T
6127,2018,1,Flamengo,flamengo,Vermelho,Éverton Ribeiro,everton_ribeiro,7,Meio-campo,10,10,0,1T
6127,2018,1,Vitoria,vitoria,Amarelo,Yago Rocha,yago_rocha,77,Meio-campo,71,71,0,2T
6127,2018,1,Vitoria,vitoria,Amarelo,Rhayner,rhayner,90,Meio-campo,22,22,0,1T
6127,2018,1,Flamengo,flamengo,Amarelo,Diego Ribas,diego_ribas,10,Meio-campo,17,17,0,1T
6128,2018,1,Ceara,ceara,Amarelo,Rafael Bruno Cajueiro da Silva,rafael_bruno_cajueiro_da_silva,35,Zagueiro,2,2,0,1T
6129,2018,1,Sport,sport,Amarelo,Léo Ortiz,leo_ortiz,33,Zagueiro,68,68,0,2T
6129,2018,1,Sport,sport,Amarelo,Cláudio Winck,claudio_winck,2,Zagueiro,28,28,0,1T
6129,2018,1,America-MG,america_mg,Amarelo,Luan Michel Louzã,luan_michel_louza,11,Meio-campo,75,75,0,2T
6129,2018,1,Sport,sport,Amarelo,Jonathan Marlone,jonathan_marlone,10,Meio-campo,39,39,0,1T
6130,2018,1,Vasco,vasco,Amarelo,Andrés Ríos,andres_rios,9,Nao Informada,73,73,0,2T
6130,2018,1,Vasco,vasco,Amarelo,Henrique Silva Milagres,henrique_silva_milagres,16,Zagueiro,34,34,0,1T
6130,2018,1,Atletico-MG,atletico_mg,Amarelo,Yago Henrique Severino dos Santos,yago_henrique_severino_dos_santos,25,Nao Informada,81,81,0,2T
6130,2018,1,Vasco,vasco,Amarelo,Rildo de Andrade Felicissimo,rildo_de_andrade_felicissimo,17,Nao Informada,79,79,0,2T
6130,2018,1,Vasco,vasco,Amarelo,Evander,evander,10,Meio-campo,42,42,0,1T
6130,2018,1,Atletico-MG,atletico_mg,Amarelo,Fábio Santos,fabio_santos,6,Zagueiro,88,88,0,2T
6130,2018,1,Atletico-MG,atletico_mg,Amarelo,Gleison Bremer,gleison_bremer,17,Zagueiro,63,63,0,2T
6131,2018,1,Internacional,internacional,Amarelo,Brenner Alves Sabino,brenner_alves_sabino,48,Nao Informada,80,80,0,2T
6131,2018,1,Internacional,internacional,Amarelo,William Pottker,william_pottker,99,Atacante,72,72,0,2T
6133,2018,1,Athletico-PR,athletico_pr,Amarelo,Ivaldo,ivaldo,27,Zagueiro,77,77,0,2T
6133,2018,1,Chapecoense,chapecoense,Amarelo,Wellington Paulista,wellington_paulista,9,Atacante,38,38,0,1T
6133,2018,1,Chapecoense,chapecoense,Amarelo,Márcio Rodrigues Araújo,marcio_rodrigues_araujo,15,Meio-campo,67,67,0,2T
6133,2018,1,Chapecoense,chapecoense,Amarelo,Rafael Thyere de Albuquerque Marques,rafael_thyere_de_albuquerque_marques,3,Zagueiro,27,27,0,1T
6134,2018,1,Sao Paulo,sao_paulo,Amarelo,Éder Militão,eder_militao,13,Zagueiro,86,86,0,2T
6134,2018,1,Sao Paulo,sao_paulo,Amarelo,Júnior Tavares,junior_tavares,22,Nao Informada,81,81,0,2T
6134,2018,1,Parana,parana,Amarelo,Thiago Santos,thiago_santos,20,Nao Informada,80,80,0,2T
6134,2018,1,Sao Paulo,sao_paulo,Amarelo,Sidão,sidao,12,Goleiro,83,83,0,2T
6134,2018,1,Sao Paulo,sao_paulo,Amarelo,Régis Ribeiro de Souza,regis_ribeiro_de_souza,33,Zagueiro,44,44,0,1T
6134,2018,1,Parana,parana,Amarelo,Leandro Vilela,leandro_vilela,5,Meio-campo,58,58,0,2T
6135,2018,1,Botafogo-RJ,botafogo_rj,Amarelo,Márcio Almeida de Oliveira,marcio_almeida_de_oliveira,4,Zagueiro,93,90,3,2T
6135,2018,1,Palmeiras,palmeiras,Amarelo,Felipe Melo,felipe_melo,30,Meio-campo,68,68,0,2T
6135,2018,1,Palmeiras,palmeiras,Amarelo,Diogo Barbosa,diogo_barbosa,6,Zagueiro,34,34,0,1T
6135,2018,1,Palmeiras,palmeiras,Amarelo,Eduardo Pereira Rodrigues,eduardo_pereira_rodrigues,7,Meio-campo,81,81,0,2T
6135,2018,1,Palmeiras,palmeiras,Amarelo,Marcos Rocha,marcos_rocha,2,Zagueiro,64,64,0,2T
6136,2018,2,Bahia,bahia,Amarelo,Régis,regis,20,Nao Informada,90,90,0,2T
6136,2018,2,Bahia,bahia,Amarelo,Nino Paraíba,nino_paraiba,2,Zagueiro,31,31,0,1T
6136,2018,2,Santos,santos,Amarelo,David Braz,david_braz,14,Zagueiro,38,38,0,1T
6136,2018,2,Bahia,bahia,Amarelo,Marco Antonio Rosa Furtado Júnior,marco_antonio_rosa_furtado_junior,30,Meio-campo,94,90,4,2T
6136,2018,2,Bahia,bahia,Amarelo,Douglas Friedrich,douglas_friedrich,1,Goleiro,38,38,0,1T
6136,2018,2,Santos,santos,Amarelo,José Rodolfo Pires Ribeiro,jose_rodolfo_pires_ribeiro,16,Zagueiro,71,71,0,2T
6136,2018,2,Santos,santos,Amarelo,Léo Cittadini,leo_cittadini,19,Meio-campo,13,13,0,1T
6137,2018,2,Flamengo,flamengo,Amarelo,Geuvânio,geuvanio,23,Meio-campo,54,54,0,2T
6137,2018,2,America-MG,america_mg,Amarelo,Rafael Lima,rafael_lima,3,Zagueiro,34,34,0,1T
6138,2018,2,Parana,parana,Amarelo,Jhonny Lucas,jhonny_lucas,5,Meio-campo,55,55,0,2T
6138,2018,2,Corinthians,corinthians,Amarelo,Ángel Romero,angel_romero,11,Meio-campo,64,64,0,2T
6139,2018,2,Ceara,ceara,Amarelo,Luiz Otávio,luiz_otavio,13,Zagueiro,94,90,4,2T
6139,2018,2,Sao Paulo,sao_paulo,Amarelo,Edimar Fraga,edimar_fraga,16,Zagueiro,54,54,0,2T
6140,2018,2,Atletico-MG,atletico_mg,Amarelo,Gustavo Blanco,gustavo_blanco,30,Meio-campo,71,71,0,2T
6140,2018,2,Vitoria,vitoria,Amarelo,Caíque Santos,caique_santos,23,Goleiro,83,83,0,2T
6140,2018,2,Vitoria,vitoria,Amarelo,Uillian Correia,uillian_correia,7,Meio-campo,64,64,0,2T
6140,2018,2,Atletico-MG,atletico_mg,Amarelo,Ricardo Oliveira,ricardo_oliveira,9,Atacante,30,30,0,1T
6140,2018,2,Vitoria,vitoria,Amarelo,Antônio Eduardo Pereira dos Santos,antonio_eduardo_pereira_dos_santos,25,Zagueiro,83,83,0,2T
6140,2018,2,Vitoria,vitoria,Amarelo,Ramon Menezes Roma,ramon_menezes_roma,40,Zagueiro,57,57,0,2T
6141,2018,2,Fluminense,fluminense,Amarelo,Júlio César Jacobi,julio_cesar_jacobi,22,Goleiro,88,88,0,2T
6141,2018,2,Fluminense,fluminense,Amarelo,Renato de Araújo Chaves Júnior,renato_de_araujo_chaves_junior,4,Zagueiro,43,43,0,1T
6141,2018,2,Cruzeiro,cruzeiro,Amarelo,Giorgian De Arrascaeta,giorgian_de_arrascaeta,10,Nao Informada,69,69,0,2T
6141,2018,2,Fluminense,fluminense,Amarelo,Pedro,pedro,9,Atacante,77,77,0,2T
6141,2018,2,Cruzeiro,cruzeiro,Amarelo,Dedé,dede,26,Zagueiro,82,82,0,2T
6141,2018,2,Fluminense,fluminense,Vermelho,Gilberto Moraes Júnior,gilberto_moraes_junior,2,Meio-campo,15,15,0,1T
6142,2018,2,Vasco,vasco,Amarelo,Wagner Ferreira dos Santos,wagner_ferreira_dos_santos,20,Meio-campo,69,69,0,2T
6142,2018,2,Chapecoense,chapecoense,Amarelo,Vinícius Freitas,vinicius_freitas,17,Zagueiro,69,69,0,2T
6142,2018,2,Vasco,vasco,Amarelo,Wellington Aparecido Martins,wellington_aparecido_martins,7,Meio-campo,1,1,0,1T
6143,2018,2,Palmeiras,palmeiras,Amarelo,Felipe Melo,felipe_melo,30,Meio-campo,91,90,1,2T
6143,2018,2,Internacional,internacional,Amarelo,Rodrigo Dourado,rodrigo_dourado,13,Meio-campo,78,78,0,2T
6143,2018,2,Palmeiras,palmeiras,Amarelo,Bruno Henrique Corsini,bruno_henrique_corsini,19,Meio-campo,43,43,0,1T
6143,2018,2,Internacional,internacional,Amarelo,Iago,iago,28,Zagueiro,38,38,0,1T
6144,2018,2,Athletico-PR,athletico_pr,Vermelho,Guilherme Camacho,guilherme_camacho,15,Meio-campo,73,73,0,2T
6144,2018,2,Gremio,gremio,Amarelo,Ramiro Moschen Benetti,ramiro_moschen_benetti,17,Meio-campo,84,84,0,2T
6144,2018,2,Gremio,gremio,Amarelo,Pedro Geromel,pedro_geromel,3,Zagueiro,62,62,0,2T
6144,2018,2,Athletico-PR,athletico_pr,Amarelo,Bruno Guimarães,bruno_guimaraes,39,Nao Informada,53,53,0,2T
6144,2018,2,Gremio,gremio,Amarelo,André Felipe Ribeiro de Souza,andre_felipe_ribeiro_de_souza,90,Atacante,67,67,0,2T
6144,2018,2,Athletico-PR,athletico_pr,Amarelo,Guilherme Camacho,guilherme_camacho,15,Meio-campo,71,71,0,2T
6144,2018,2,Athletico-PR,athletico_pr,Amarelo,Pablo Felipe Teixeira,pablo_felipe_teixeira,92,Atacante,15,15,0,1T
6145,2018,2,Sport,sport,Amarelo,Neto,neto,25,Meio-campo,32,32,0,1T
6145,2018,2,Botafogo-RJ,botafogo_rj,Amarelo,Igor Rabello,igor_rabello,2,Zagueiro,40,40,0,1T
6145,2018,2,Botafogo-RJ,botafogo_rj,Amarelo,Bochecha,bochecha,11,Meio-campo,74,74,0,2T
6145,2018,2,Botafogo-RJ,botafogo_rj,Amarelo,Rodrigo Pimpão,rodrigo_pimpao,7,Meio-campo,21,21,0,1T
6146,2018,3,Botafogo-RJ,botafogo_rj,Amarelo,Joel Carli,joel_carli,3,Zagueiro,79,79,0,2T
6146,2018,3,Gremio,gremio,Amarelo,Marcelo Oliveira Ferreira,marcelo_oliveira_ferreira,26,Zagueiro,53,53,0,2T
6149,2018,3,Palmeiras,palmeiras,Amarelo,Miguel Borja,miguel_borja,9,Atacante,61,61,0,2T
6149,2018,3,Palmeiras,palmeiras,Amarelo,Diogo Barbosa,diogo_barbosa,6,Zagueiro,53,53,0,2T
6149,2018,3,Chapecoense,chapecoense,Amarelo,Willian José de Souza,willian_jose_de_souza,55,Meio-campo,71,71,0,2T
6149,2018,3,Chapecoense,chapecoense,Amarelo,Arthur Caike do Nascimento Cruz,arthur_caike_do_nascimento_cruz,18,Meio-campo,42,42,0,1T
6149,2018,3,Chapecoense,chapecoense,Amarelo,Wellington Paulista,wellington_paulista,9,Atacante,28,28,0,1T
6149,2018,3,Palmeiras,palmeiras,Amarelo,Deyverson,deyverson,16,Nao Informada,72,72,0,2T
6149,2018,3,Palmeiras,palmeiras,Amarelo,Eduardo Pereira Rodrigues,eduardo_pereira_rodrigues,7,Meio-campo,53,53,0,2T
6149,2018,3,Chapecoense,chapecoense,Amarelo,Elicarlos,elicarlos,86,Meio-campo,82,82,0,2T
6149,2018,3,Chapecoense,chapecoense,Amarelo,Bruno Pacheco,bruno_pacheco,6,Zagueiro,55,55,0,2T
6149,2018,3,Chapecoense,chapecoense,Amarelo,Rafael Thyere de Albuquerque Marques,rafael_thyere_de_albuquerque_marques,3,Zagueiro,40,40,0,1T
6151,2018,3,Atletico-MG,atletico_mg,Amarelo,Ricardo Oliveira,ricardo_oliveira,9,Atacante,89,89,0,2T
6151,2018,3,Atletico-MG,atletico_mg,Amarelo,Róger Guedes,roger_guedes,23,Meio-campo,44,44,0,1T
6151,2018,3,Corinthians,corinthians,Amarelo,Ángel Romero,angel_romero,11,Meio-campo,28,28,0,1T
6151,2018,3,Atletico-MG,atletico_mg,Amarelo,Elias Mendes Trindade,elias_mendes_trindade,7,Nao Informada,93,90,3,2T
6151,2018,3,Atletico-MG,atletico_mg,Amarelo,Adílson Warken,adilson_warken,21,Meio-campo,69,69,0,2T
6151,2018,3,Corinthians,corinthians,Amarelo,Maycon de Andrade Barberan,maycon_de_andrade_barberan,8,Meio-campo,75,75,0,2T
6151,2018,3,Corinthians,corinthians,Amarelo,Gabriel Girotto Franco,gabriel_girotto_franco,5,Meio-campo,19,19,0,1T
6152,2018,3,Fluminense,fluminense,Amarelo,Jadson,jadson,16,Meio-campo,70,70,0,2T
6152,2018,3,Fluminense,fluminense,Amarelo,Junior Sornoza,junior_sornoza,10,Meio-campo,51,51,0,2T
6152,2018,3,Sao Paulo,sao_paulo,Amarelo,Nenê,nene,7,Meio-campo,47,47,0,2T
6152,2018,3,Fluminense,fluminense,Amarelo,Leonardo Moreira Morais,leonardo_moreira_morais,33,Meio-campo,61,61,0,2T
6152,2018,3,Sao Paulo,sao_paulo,Amarelo,Liziero,liziero,31,Zagueiro,51,51,0,2T
6147,2018,3,Bahia,bahia,Amarelo,José Élber Pimentel da Silva,jose_elber_pimentel_da_silva,7,Meio-campo,87,87,0,2T
6147,2018,3,Athletico-PR,athletico_pr,Amarelo,Ivaldo,ivaldo,27,Zagueiro,62,62,0,2T
6147,2018,3,Bahia,bahia,Amarelo,José Rafael Vivian,jose_rafael_vivian,10,Meio-campo,69,69,0,2T
6147,2018,3,Athletico-PR,athletico_pr,Amarelo,Paulo André,paulo_andre,13,Zagueiro,47,47,0,2T
6148,2018,3,Ceara,ceara,Amarelo,Luiz Otávio,luiz_otavio,13,Zagueiro,34,34,0,1T
6148,2018,3,Flamengo,flamengo,Amarelo,Diego Ribas,diego_ribas,10,Meio-campo,72,72,0,2T
6148,2018,3,Flamengo,flamengo,Amarelo,Henrique Dourado,henrique_dourado,19,Atacante,75,75,0,2T
6150,2018,3,Sport,sport,Amarelo,Ferreira,ferreira,13,Nao Informada,82,82,0,2T
6150,2018,3,Parana,parana,Amarelo,Jesiel Cardoso Miranda,jesiel_cardoso_miranda,3,Zagueiro,48,48,0,2T
6153,2018,3,Internacional,internacional,Amarelo,Iago,iago,28,Zagueiro,89,89,0,2T
6153,2018,3,Internacional,internacional,Amarelo,Leandro Damião,leandro_damiao,9,Atacante,41,41,0,1T
6153,2018,3,Cruzeiro,cruzeiro,Amarelo,Ezequiel,ezequiel,2,Zagueiro,88,88,0,2T
6153,2018,3,Internacional,internacional,Amarelo,Víctor Cuesta,victor_cuesta,15,Zagueiro,94,90,4,2T
6153,2018,3,Internacional,internacional,Amarelo,Lucca Borges de Brito,lucca_borges_de_brito,19,Nao Informada,84,84,0,2T
6153,2018,3,Cruzeiro,cruzeiro,Amarelo,Róbson Michael Signorini,robson_michael_signorini,19,Meio-campo,94,90,4,2T
6153,2018,3,Cruzeiro,cruzeiro,Amarelo,Marcelo Hermes,marcelo_hermes,25,Zagueiro,5,5,0,1T
6154,2018,3,America-MG,america_mg,Amarelo,Carlos Emiliano Pereira,carlos_emiliano_pereira,6,Zagueiro,90,90,0,2T
6154,2018,3,Vitoria,vitoria,Amarelo,Ramon Menezes Roma,ramon_menezes_roma,40,Zagueiro,88,88,0,2T
6154,2018,3,America-MG,america_mg,Vermelho,Leandro Donizete,leandro_donizete,5,Meio-campo,82,82,0,2T
6154,2018,3,America-MG,america_mg,Amarelo,Leandro Donizete,leandro_donizete,5,Meio-campo,69,69,0,2T
6154,2018,3,Vitoria,vitoria,Amarelo,Yago Rocha,yago_rocha,77,Meio-campo,43,43,0,1T
6156,2018,4,Vasco,vasco,Amarelo,Wagner Ferreira dos Santos,wagner_ferreira_dos_santos,20,Nao Informada,73,73,0,2T
6156,2018,4,Vasco,vasco,Amarelo,Andrés Ríos,andres_rios,9,Atacante,58,58,0,2T
6156,2018,4,America-MG,america_mg,Amarelo,Aylon,aylon,18,Meio-campo,62,62,0,2T
6156,2018,4,America-MG,america_mg,Amarelo,Norberto Pereira Marinho Neto,norberto_pereira_marinho_neto,2,Zagueiro,52,52,0,2T
6156,2018,4,Vasco,vasco,Amarelo,Wellington Aparecido Martins,wellington_aparecido_martins,7,Meio-campo,67,67,0,2T
6156,2018,4,Vasco,vasco,Amarelo,Thiago Galhardo,thiago_galhardo,8,Meio-campo,31,31,0,1T
6156,2018,4,America-MG,america_mg,Amarelo,Rafael Moura,rafael_moura,9,Atacante,58,58,0,2T
6156,2018,4,America-MG,america_mg,Amarelo,Wesley Lopes Beltrame,wesley_lopes_beltrame,22,Meio-campo,33,33,0,1T
6157,2018,4,Sao Paulo,sao_paulo,Amarelo,Sidão,sidao,12,Goleiro,94,90,4,2T
6157,2018,4,Sao Paulo,sao_paulo,Amarelo,Hudson,hudson,25,Meio-campo,76,76,0,2T
6157,2018,4,Atletico-MG,atletico_mg,Amarelo,Elias Mendes Trindade,elias_mendes_trindade,7,Nao Informada,90,90,0,2T
6157,2018,4,Atletico-MG,atletico_mg,Amarelo,Gustavo Blanco,gustavo_blanco,30,Meio-campo,64,64,0,2T
6157,2018,4,Sao Paulo,sao_paulo,Amarelo,Robert Arboleda,robert_arboleda,5,Zagueiro,85,85,0,2T
6157,2018,4,Sao Paulo,sao_paulo,Amarelo,Bruno Alves,bruno_alves,34,Zagueiro,38,38,0,1T
6157,2018,4,Atletico-MG,atletico_mg,Amarelo,Juan Cazares,juan_cazares,10,Nao Informada,86,86,0,2T
6157,2018,4,Atletico-MG,atletico_mg,Amarelo,Fábio Santos,fabio_santos,6,Zagueiro,39,39,0,1T
6158,2018,4,Corinthians,corinthians,Amarelo,Gabriel Girotto Franco,gabriel_girotto_franco,5,Meio-campo,55,55,0,2T
6158,2018,4,Ceara,ceara,Amarelo,Rafael Bruno Cajueiro da Silva,rafael_bruno_cajueiro_da_silva,35,Zagueiro,74,74,0,2T
6158,2018,4,Ceara,ceara,Amarelo,Marinaldo dos Santos Oliveira,marinaldo_dos_santos_oliveira,5,Nao Informada,54,54,0,2T
6158,2018,4,Corinthians,corinthians,Amarelo,Pedrinho,pedrinho,38,Meio-campo,51,51,0,2T
6158,2018,4,Ceara,ceara,Amarelo,Éverson Felipe Marques Pires,everson_felipe_marques_pires,1,Goleiro,63,63,0,2T
6158,2018,4,Ceara,ceara,Amarelo,Arnaldo Manoel de Almeida,arnaldo_manoel_de_almeida,89,Zagueiro,20,20,0,1T
6159,2018,4,Flamengo,flamengo,Amarelo,Geuvânio,geuvanio,23,Meio-campo,84,84,0,2T
6159,2018,4,Flamengo,flamengo,Amarelo,Lucas Paquetá,lucas_paqueta,11,Meio-campo,80,80,0,2T
6159,2018,4,Flamengo,flamengo,Amarelo,Henrique Dourado,henrique_dourado,19,Atacante,16,16,0,1T
6159,2018,4,Internacional,internacional,Amarelo,Víctor Cuesta,victor_cuesta,15,Zagueiro,69,69,0,2T
6159,2018,4,Internacional,internacional,Amarelo,Rodrigo Dourado,rodrigo_dourado,13,Meio-campo,18,18,0,1T
6159,2018,4,Internacional,internacional,Vermelho,William Pottker,william_pottker,99,Meio-campo,79,79,0,2T
6159,2018,4,Flamengo,flamengo,Amarelo,Vinícius Júnior,vinicius_junior,20,Meio-campo,81,81,0,2T
6159,2018,4,Flamengo,flamengo,Amarelo,Gustavo Cuellar,gustavo_cuellar,8,Meio-campo,54,54,0,2T
6159,2018,4,Internacional,internacional,Amarelo,Brenner Alves Sabino,brenner_alves_sabino,48,Nao Informada,83,83,0,2T
6159,2018,4,Internacional,internacional,Amarelo,Fabiano,fabiano,18,Zagueiro,65,65,0,2T
6160,2018,4,Botafogo-RJ,botafogo_rj,Amarelo,Matheus Fernandes,matheus_fernandes,8,Meio-campo,92,90,2,2T
