temporada,serie,clube_slug,registro_cbf,apelido,atleta_slug,num_camisa,partidas_relacionado,partidas_jogadas,partidas_como_titular,minutos_em_campo,media_minutos_por_jogo
2026,B,ponte_preta,646214,Kevyson,kevyson_costa_e_silva,32,17,16,13,1086,67.9
2026,B,ponte_preta,165094,Diogo Silva,diogo_silva,12,12,12,12,1080,90.0
2026,B,sao_bernardo,173056,Alex,alex_alves_de_lima,1,12,12,12,1080,90.0
2026,B,sao_bernardo,339225,Augusto,augusto_de_souza_silva,97,12,12,12,1080,90.0
2026,B,sao_bernardo,406738,Rodrigo Fe ...,rodrigo_ferreira_da_silva,2,12,12,12,1080,90.0
2026,B,america,166061,Willian Du ...,willian_gomes_de_siqueira,9,23,20,12,1078,53.9
2026,B,athletic_saf,707675,Enzo,enzo_henrique_dos_santos,20,14,13,13,1077,82.8
2026,B,sao_bernardo_saf,311487,Felipe Garcia,felipe_garcia_goncalves,9,13,13,13,1077,82.8
2026,B,crb,541952,Henri,henri_marinho_dos_santos,44,25,12,12,1076,89.7
2026,B,ponte_preta,882719,Palacios,palacios,23,18,13,12,1067,82.1
2026,B,goias,404367,Djalma,djalma,54,27,21,11,1064,50.7
2026,B,gremio_novorizontino_saf,808263,Reidiney,reidiney,41,17,15,15,1058,70.5
2026,B,america,545775,Paulo Victor,paulo_victor,20,23,17,11,1049,61.7
2026,B,criciuma,312015,Bruno Alves,bruno_fabiano_alves,34,24,14,12,1046,74.7
2026,B,fortaleza_saf,540808,Luan Freitas,luan_freitas,4,25,14,11,1046,74.7
2026,B,cuiaba,321898,Pepe,joao_pedro_vilardi_pinto,8,14,13,13,1045,80.4
2026,B,sport_recife,731156,Zé Lucas,jose_lucas_gomes_da_silva,58,13,13,13,1044,80.3
2026,B,ponte_preta,798761,Julio,julio_de_oliveira,2,16,13,11,1039,79.9
2026,B,londrina_saf,442914,Iago,iago_teles_da_silva,11,12,12,12,1032,86.0
2026,B,sport_recife,376734,Clayson,clayson,25,23,17,13,1028,60.5
2026,B,america,539977,Gabriel Ba ...,gabriel_de_sousa_barros,7,16,15,13,1027,68.5
2026,B,sao_bernardo_saf,439838,Eduardo,eduardo,26,13,13,13,1027,79.0
2026,B,sport_recife,712776,Augusto,augusto_pucci_de_freitas,68,25,19,10,1026,54.0
2026,B,sport_recife,406610,Ze Marcos,jose_marcos_alves_luis,4,14,12,12,1023,85.2
2026,B,goias,730802,Luquinhas,luquinhas,35,14,13,12,1016,78.2
2026,B,ponte_preta,547120,Marcio Silva,marcio_silva,44,12,12,12,1014,84.5
2026,B,juventude,291939,Aderlan,aderlan_de_lima_silva,13,15,15,10,1010,67.3
2026,B,londrina_saf,166649,Wallace Reis,wallace_reis_silva,4,19,14,11,1009,72.1
2026,B,ceara,356231,Sanchez,sanchez_jose_vale_costa,12,27,15,10,1005,67.0
2026,B,sao_bernardo,393868,Para,para,6,11,11,11,990,90.0
2026,B,sao_bernardo_saf,540323,Lino,romisson_lino_dos_santos,17,12,12,12,990,82.5
2026,B,athletic_saf,610404,Ian,ian_luccas_baroni_boetto,5,12,12,12,981,81.8
2026,B,nautico,353336,Reginaldo,reginaldo_lopes_de_jesus,93,24,16,10,978,61.1
2026,B,londrina_saf,420186,Joao Vitor,joao_vitor,20,11,11,11,975,88.6
2026,B,sao_bernardo_saf,340535,FOGUINHO,guilherme_seefeldt_krolow,8,13,13,12,975,75.0
2026,B,atletico_goianiense_saf,190009,Guilherme  ...,guilherme_costa_marques,10,22,16,9,972,60.8
2026,B,ceara,545392,Matheus Ar ...,matheus_de_araujo_andrade,8,26,19,12,972,51.2
2026,B,gremio_novorizontino_saf,908823,CASTRILLON,castrillon,20,16,12,11,972,81.0
2026,B,goias,310627,Gêge,geirton_marques_aires,28,21,18,11,962,53.4
2026,B,nautico,292976,Jean Carlos,jean_carlos_vicente,20,11,11,11,949,86.3
2026,B,fortaleza_saf,883478,Fuentes,fuentes,18,13,12,11,938,78.2
2026,B,goias,337261,Juninho,juninho,8,28,19,10,934,49.2
2026,B,ceara,528447,Fernando,fernando,17,17,12,12,931,77.6
2026,B,cuiaba,316223,Marlon,marlon,6,13,12,12,928,77.3
2026,B,goias,630099,Cadu,cadu,18,22,16,11,925,57.8
2026,B,vila_nova,311122,Dellatorre,dellatorre,49,15,15,9,916,61.1
2026,B,ponte_preta,534345,Thalys,thalys,27,13,11,11,915,83.2
2026,B,sao_bernardo,439838,Eduardo,eduardo,26,12,12,12,915,76.2
2026,B,crb,666056,Lyncon,lyncon_correa_goncalves,34,26,12,10,914,76.2
2026,B,vila_nova,421180,Willian Ma ...,willian_ma,8,20,15,10,907,60.5
2026,B,ponte_preta,656428,GUILHERME  ...,guilherme_brandao_azevedo,99,21,14,10,903,64.5
2026,B,ponte_preta,549994,Vinicius,vinicius_ferrari_andreoli,30,16,10,10,900,90.0
2026,B,cuiaba,771631,David,david,88,18,14,12,898,64.1
2026,B,nautico,726863,SAMUEL,samuel_felix_rodrigues,41,24,15,11,897,59.8
2026,B,londrina_saf,360467,Paulo,paulo_roberto_moccelin,18,20,17,10,896,52.7
2026,B,fortaleza_saf,775569,Britez,emanuel_britez,2,10,10,10,892,89.2
2026,B,ponte_preta,301087,Pottker,pottker,9,11,11,11,884,80.4
2026,B,juventude,539820,Luiz,luiz,44,14,14,9,880,62.9
2026,B,america,728818,Yago,yago_souza_de_santana,10,20,16,9,878,54.9
2026,B,america,411198,G. Parede,guilherme_parede_pinheiro,7,12,11,11,875,79.5
2026,B,nautico,509192,Luiz Felip ...,luiz_felip,27,12,12,11,874,72.8
2026,B,nautico,320581,Leonardo,leonardo,15,10,10,10,871,87.1
2026,B,vila_nova,402405,Hayner,hayner,22,25,19,9,869,45.7
2026,B,nautico,324513,Matheus Ri ...,matheus_antunes_ribeiro,14,16,12,9,867,72.2
2026,B,sao_bernardo_saf,393868,Para,para,6,13,12,11,867,72.2
2026,B,juventude,178095,Alan Kardec,alan_kardec,9,23,18,8,861,47.8
2026,B,juventude,331532,Rai,rai_dos_reis_ramos,2,21,11,10,855,77.7
2026,B,sao_bernardo,340535,FOGUINHO,guilherme_seefeldt_krolow,8,11,11,10,841,76.5
2026,B,vila_nova,391300,Willian,willian_prado_camargo,13,24,17,8,823,48.4
2026,B,ceara,328312,Richardson,richardson,26,25,14,9,822,58.7
2026,B,athletic_saf,294382,Zeca,jose_carlos_cracco_neto,6,15,12,11,811,67.6
2026,B,athletic_saf,616854,Jota,jota,15,19,14,10,810,57.9
2026,B,avai,754528,Baldini,bruno_goncalves_baldini,55,9,9,9,810,90.0
2026,B,sao_bernardo_saf,294095,Helder,helder_gomes_maciel,3,14,9,9,801,89.0
2026,B,america,182423,Manoel,manoel,26,12,9,9,798,88.7
2026,B,botafogo,691201,Pedro Henr ...,pedro_henr,22,21,13,8,796,61.2
2026,B,cuiaba,345678,Jean Dias,jean_dias_da_costa,77,12,11,11,796,72.4
2026,B,athletic_saf,943816,Dixon,dixon_jair_vera_rodriguez,21,20,15,9,792,52.8
2026,B,crb,363149,Douglas Ba ...,douglas_ba,7,26,18,9,791,43.9
2026,B,ponte_preta,349707,Leo Gomes,leonardo_da_silva_gomes,16,16,11,9,786,71.5
2026,B,botafogo,527285,Wesley Santos,wesley_pinheiro_santos,23,25,17,8,784,46.1
2026,B,gremio_novorizontino_saf,409084,Cesar,cesar,31,28,9,9,779,86.6
2026,B,ponte_preta,414138,Murilo Cav ...,murilo_cav,20,11,11,10,779,70.8
2026,B,criciuma,376405,Diego,diego_goncalves,77,24,18,7,776,43.1
2026,B,ponte_preta,610592,DIEGO,diego_monteiro_leao,4,16,10,8,776,77.6
2026,B,nautico,378323,Mateus Silva,mateus_ferreira_da_silva,25,11,10,10,772,77.2
2026,B,ceara,757386,Rafael Ramos,rafael_ramos,2,23,11,10,771,70.1
2026,B,sport_recife,321829,Madson,madson,13,12,10,10,766,76.6
2026,B,sao_bernardo,540323,Lino,romisson_lino_dos_santos,17,10,9,9,762,84.7
2026,B,cuiaba,693546,Kauan Cris ...,kauan_cris,41,20,13,8,756,58.2
2026,B,botafogo,836672,Leandro Ma ...,leandro_isaac_maciel,5,22,17,7,755,44.4
2026,B,nautico,646223,Maranhão,kaua_almeida_da_costa,19,11,11,9,753,68.5
2026,B,sport_recife,815856,Diego Hern ...,diego_hern,20,11,11,9,750,68.2
2026,B,nautico,322785,Arnaldo,arnaldo_manoel_de_almeida,2,19,12,9,746,62.2
2026,B,vila_nova,366405,Anderson J ...,anderson_de_jesus_santos,14,11,9,8,740,82.2
2026,B,sport_recife,303718,Yago Felipe,yago_felipe,7,17,15,8,739,49.3
2026,B,londrina_saf,387358,Kevyn,kevyn,33,20,15,8,738,49.2
2026,B,gremio_novorizontino_saf,646494,Luiz,luiz_otavio_maria,15,22,15,7,736,49.1
2026,B,cuiaba,768403,Martins,lorenzo_silva_martins,36,13,9,8,735,81.7
2026,B,gremio_novorizontino_saf,540274,Juninho,juninho,50,27,21,3,734,35.0
2026,B,operario,360293,Klaus,william_klaus,4,23,10,8,734,73.4
2026,B,sport_recife,653267,Kayky Almeida,kayky_almeida,33,10,9,8,730,81.1
2026,B,ceara,294769,Vina,vina,29,17,11,7,722,65.6
2026,B,avai,805054,Sorriso,sorriso,11,19,15,6,712,47.5
2026,B,cuiaba,382612,Igor Inoce ...,igor_inoce,2,10,9,8,707,78.6
2026,B,crb,447205,de Lucca,de_lucca,18,20,16,6,704,44.0
2026,B,atletico_goianiense_saf,420539,Bruno Jose,bruno_jose_de_souza,19,24,15,7,698,46.5
2026,B,america,317706,Nathan,nathan,3,8,8,7,694,86.8
2026,B,juventude,943468,Manu Castro,manu_castro,17,26,15,8,694,46.3
2026,B,america,548446,Jhonny,jhonny_cardinoti_pedro,42,14,9,8,693,77.0
2026,B,sport_recife,630830,EDSON,edson_lucas_pereira,96,26,11,7,682,62.0
2026,B,ceara,926305,Nicolas Fe ...,nicolas_fe,20,10,9,8,678,75.3
2026,B,vila_nova,583921,Breno Bora,breno_bora,23,9,8,8,676,84.5
2026,B,ceara,515843,Wendel da  ...,wendel_da_silva_costa,9,15,14,8,673,48.1
2026,B,gremio_novorizontino_saf,352883,Carlos,carlos,3,21,10,8,671,67.1
2026,B,goias,695324,Guilherme  ...,guilherme,55,28,13,6,670,51.5
2026,B,cuiaba,523119,Railan,railan_reis_ferreira,37,19,10,8,665,66.5
2026,B,fortaleza_saf,302136,Pedro,pedro,16,10,9,9,664,73.8
2026,B,atletico_goianiense_saf,531282,Daniel Pei ...,daniel_pei,8,8,8,8,663,82.9
2026,B,cuiaba,706429,ALAN,alan_pereira_empereur,33,11,8,8,662,82.8
2026,B,sao_bernardo,408983,Pedro Vitor,pedro_vitor,11,12,11,9,660,60.0
2026,B,athletic_saf,943529,Cabezas,cabezas,8,19,13,7,657,50.5
2026,B,fortaleza_saf,837078,Cardona,tomas_cardona,6,11,8,7,656,82.0
2026,B,avai,352000,Reynaldo,reynaldo_cesar_moraes,40,8,8,7,655,81.9
2026,B,fortaleza_saf,609716,RYAN,ryan_gustavo_de_lima,37,25,15,7,654,43.6
2026,B,cuiaba,522753,Rodrigo An ...,rodrigo_antonio_rodrigues,27,20,13,8,651,50.1
2026,B,goias,614954,Diego Caito,diego_caito,20,13,12,6,649,54.1
2026,B,athletic_saf,528636,MARCELINHO,marcelinho,14,20,12,6,643,53.6
2026,B,ponte_preta,543707,Diego,diego_porfirio_da_silva,13,16,10,7,642,64.2
2026,B,america,345933,Alex Silva,alex_da_silva,15,9,8,7,636,79.5
2026,B,nautico,316763,Victor And ...,victor_andrade_santos,11,17,14,6,635,45.4
2026,B,fortaleza_saf,793676,Pochettino,tomas_pochettino,7,11,9,7,634,70.4
2026,B,vila_nova,317872,Caio,caio,38,15,9,7,631,70.1
2026,B,avai,325261,Bruno,bruno,94,7,7,7,630,90.0
2026,B,crb,310382,Matheus Al ...,matheus_albino_carneiro,12,11,7,7,630,90.0
2026,B,criciuma,817698,PEDRO,pedro,70,23,7,7,630,90.0
2026,B,fortaleza_saf,750970,Kauã Rocha,kaua_rocha,33,19,7,7,630,90.0
2026,B,sao_bernardo_saf,339225,Augusto,augusto_de_souza_silva,97,13,7,7,630,90.0
2026,B,gremio_novorizontino_saf,693144,Diego,diego,19,22,12,7,629,52.4
2026,B,ponte_preta,516417,Daniel Gon ...,daniel_goncalves_batista,26,18,11,6,628,57.1
2026,B,cuiaba,174755,Joao Carlos,joao_carlos_heidemann,1,20,7,6,625,89.3
2026,B,america,465413,Eduardo Pe ...,eduardo_luiz_person,21,11,10,8,623,62.3
2026,B,ceara,451258,Fernandinho,fernandinho,11,11,10,8,620,62.0
2026,B,gremio_novorizontino_saf,321829,Madson,madson,2,7,7,7,618,88.3
2026,B,avai,466167,Wesley,wesley,52,15,11,6,613,55.7
2026,B,ceara,376801,Savio,savio_antonio_alves,6,10,8,7,612,76.5
2026,B,operario,310743,Paraíba,paraiba,88,24,21,4,610,29.0
2026,B,ponte_preta,620775,GUSTAVO,gustavo_felipe_almeida,15,14,8,7,610,76.2
2026,B,nautico,836673,Borasi,benjamin_manuel_borasi,24,9,8,7,608,76.0
2026,B,ponte_preta,424585,Bryan,bryan_borges_mascarenhas,31,7,7,7,608,86.9
2026,B,gremio_novorizontino_saf,776773,João Dantas,joao_dantas,25,7,7,7,602,86.0
2026,B,gremio_novorizontino_saf,778423,Alexis Ivan,alexis_ivan_alvarino,22,24,10,7,599,59.9
2026,B,sao_bernardo_saf,542491,Pedrinho,pedrinho,29,14,9,8,598,66.4
2026,B,sport_recife,756803,Carlos de  ...,carlos_de,10,23,13,5,598,46.0
2026,B,america,351498,Everton,everton_sidnei_de_brito,95,13,9,7,591,65.7
2026,B,avai,297646,Igor Bohn,igor_jose_bohn,1,21,7,6,587,83.9
2026,B,avai,618684,Guilherme  ...,guilherme,15,21,8,6,586,73.2
2026,B,juventude,170255,TITI,christian_chagas_tarouco,3,26,8,6,585,73.1
2026,B,america,973082,Ostchega,tobias_ostchega,25,10,8,6,581,72.6
2026,B,crb,405127,Reverson,reverson,6,18,10,5,577,57.7
2026,B,atletico_goianiense_saf,581767,Warley,warley_leandro_da_silva,13,7,7,6,572,81.7
2026,B,sport_recife,392650,Iury,iury,95,13,10,6,572,57.2
2026,B,ponte_preta,331248,Diego tavares,diego_tavares,7,12,8,7,569,71.1
2026,B,ceara,424585,Bryan,bryan_borges_mascarenhas,31,9,7,7,566,80.9
2026,B,nautico,317384,Yuri,yuri,6,10,9,5,562,62.4
2026,B,athletic_saf,360911,Carlinhos,carlos_moises_de_lima,9,8,8,8,561,70.1
2026,B,atletico_goianiense_saf,305811,Igor Henrique,igor_henrique,15,14,11,7,559,50.8
2026,B,londrina_saf,301087,Pottker,pottker,99,9,7,7,556,79.4
2026,B,gremio_novorizontino_saf,346046,Sander,sander,5,11,7,6,551,78.7
2026,B,ceara,583991,Lucas Lima,lucas_lima,31,10,9,6,550,61.1
2026,B,sport_recife,411070,Marlon,marlon,31,24,18,4,550,30.6
2026,B,criciuma,528449,Jhonata Ro ...,jhonata_ro,10,22,15,4,548,36.5
2026,B,cuiaba,577475,Eliel,eliel,11,10,9,6,547,60.8
2026,B,botafogo,292833,Arthur Caike,arthur_caike,18,16,14,5,545,38.9
2026,B,ceara,429437,Jackson,jackson,20,9,8,7,545,68.1
2026,B,cuiaba,777655,Vinicius P ...,vinicius_p,29,20,15,6,545,36.3
2026,B,america,360443,Barreto,gustavo_bonatto_barreto,88,7,7,6,544,77.7
2026,B,londrina_saf,374749,Thalis Hen ...,thalis_hen,96,16,10,6,544,54.4
2026,B,criciuma,179934,Nicolas,nicolas_godinho_johann,9,24,12,5,541,45.1
2026,B,america,305735,Bruno,bruno_brigido_de_oliveira,91,8,6,6,540,90.0
2026,B,cuiaba_saf,177948,Marcelo,marcelo,31,6,6,6,540,90.0
2026,B,cuiaba_saf,446399,Raul,raul_lo_goncalves,30,6,6,6,540,90.0
2026,B,fortaleza_saf,308661,Vinicius S ...,vinicius_s,25,26,6,6,540,90.0
2026,B,operario,382807,Joseph Mau ...,joseph_mau,43,8,6,6,540,90.0
2026,B,londrina_saf,185444,Gilberto,gilberto,10,16,14,4,539,38.5
2026,B,sport_recife,334881,Willian Ol ...,willian_ol,29,8,7,6,534,76.3
2026,B,avai,632768,JEFFERSON,jefferson_maciel_bento,38,9,6,6,532,88.7
2026,B,ceara,799989,Giulio,giulio_gabriel_da_silva,35,19,11,5,530,48.2
2026,B,cuiaba,432298,Fabio Gomes,fabio_roberto_gomes_netto,90,8,8,6,530,66.2
2026,B,cuiaba_saf,613826,CALEBE,calebe_oliveira_costa,5,6,6,6,522,87.0
2026,B,juventude,647902,Wadson Victor,wadson_victor,6,22,13,5,520,40.0
2026,B,operario,328949,Maguinho,magno_jose_da_silva,28,23,11,5,519,47.2
2026,B,cuiaba_saf,523119,Railan,railan_reis_ferreira,37,6,6,6,518,86.3
2026,B,londrina_saf,618296,Caio,caio,27,19,6,6,518,86.3
2026,B,vila_nova,315101,Dodo,dodo,21,27,15,5,518,34.5
2026,B,sport_recife,581989,Habraão,habraao,28,24,7,5,512,73.1
2026,B,avai,399284,Felipe Vizeu,felipe_vizeu,11,6,6,6,510,85.0
2026,B,botafogo,714856,Yuri Felipe,yuri_felipe,28,16,9,5,509,56.6
2026,B,ceara,713839,ENZO,enzo_valentim_lodovico,60,18,13,3,509,39.2
2026,B,ceara,645145,Gabriel,gabriel_silva_rocha,71,12,6,6,508,84.7
2026,B,criciuma,315637,Marcinho,marcinho,6,18,9,6,508,56.4
2026,B,sao_bernardo,463502,Echaporã,luis_otavio_de_oliveira,27,12,9,7,508,56.4
2026,B,athletic_saf,882317,JHAN POOL,jhan_pool_torres_canate,19,12,8,6,505,63.1
2026,B,juventude,548987,Patryck,patryck_lanza_dos_reis,30,13,7,6,502,71.7
2026,B,ponte_preta,674265,Miguel Santos,miguel_santos,17,19,13,5,496,38.2
2026,B,nautico,401315,Todinho,geremias_ribeiro_junior,29,11,10,5,495,49.5
2026,B,avai,725359,WALACE,walace_dos_santos_franca,57,12,10,5,493,49.3
2026,B,atletico_goianiense_saf,547650,Assis,assis,7,16,9,6,487,54.1
2026,B,america,311988,Ale,alexandre_egea,16,11,9,5,486,54.0
2026,B,avai,458210,Wenderson,wenderson,95,23,18,4,485,26.9
2026,B,operario,338081,Bruno,bruno,5,19,12,6,484,40.3
2026,B,avai,568565,João Vitor,joao_vitor,22,6,6,5,472,78.7
2026,B,ceara,398805,Matheusinho,matheusinho,98,12,10,5,472,47.2
2026,B,juventude,543703,Nathan,nathan_santos_de_araujo,22,18,10,6,470,47.0
2026,B,sao_bernardo,335312,Jemerson,jemerson,35,10,6,5,470,78.3
2026,B,america,972544,Luca Sosa,luca_alexander_sosa,3,10,6,5,468,78.0
2026,B,londrina_saf,315834,Pablo Dyego,pablo_dyego_da_silva_rosa,19,11,9,5,464,51.6
2026,B,sao_bernardo_saf,583991,Lucas Lima,lucas_lima,14,11,10,4,463,46.3
2026,B,criciuma,383384,Ronald,ronald_dos_santos_lopes,14,11,9,4,462,51.3
2026,B,cuiaba_saf,522753,Rodrigo An ...,rodrigo_antonio_rodrigues,27,6,6,6,462,77.0
2026,B,america,465950,Leandro Sa ...,leandro_sa,22,10,7,5,460,65.7
2026,B,nautico,393872,Wanderson,wanderson_camelo_viana,43,24,11,4,457,41.5
2026,B,sport_recife,501375,Pedro,pedro,48,24,11,4,452,41.1
2026,B,vila_nova,568268,Pedro Romano,pedro_romano,4,6,6,5,452,75.3
2026,B,botafogo,417467,Jefferson Nem,jefferson_nem,11,24,15,3,451,30.1
2026,B,athletic_club,294382,Zeca,jose_carlos_cracco_neto,6,5,5,5,450,90.0
2026,B,athletic_club,582823,Lucas Belezi,lucas_belezi_barbosa,4,5,5,5,450,90.0
2026,B,botafogo,391214,JORDAN,jordan,12,28,5,5,450,90.0
2026,B,ceara,325261,Bruno,bruno,94,17,5,5,450,90.0
2026,B,vila_nova,500501,Elias,elias,2,9,8,4,450,56.2
2026,B,ceara,543163,Zanocelo,zanocelo,25,7,6,6,446,74.3
2026,B,goias,837209,Esli Garcia,esli_garcia,15,22,11,4,443,40.3
2026,B,londrina_saf,537549,Weverton,weverton,2,8,5,5,442,88.4
2026,B,cuiaba,708641,Weverson,weverson,53,15,12,4,439,36.6
2026,B,sao_bernardo,311487,Felipe Garcia,felipe_garcia_goncalves,9,7,7,5,439,62.7
2026,B,vila_nova,652912,Douglas Me ...,douglas_mendes_moreira,4,5,5,5,434,86.8
2026,B,gremio_novorizontino_saf,291997,Brock,eduardo_schroeder_brock,14,18,5,5,433,86.6
2026,B,nautico,543940,Leonai,leonai_souza_de_almeida,19,9,7,6,433,61.9
2026,B,criciuma,739804,THIAGUINHO,thiaguinho,50,24,10,4,432,43.2
2026,B,operario,978475,Angel Torres,angel_torres,7,6,6,5,431,71.8
2026,B,athletic_club,919679,RONALDO,ronaldo_rodrigues_tavares,9,5,5,5,430,86.0
2026,B,ceara,345933,Alex Silva,alex_da_silva,21,7,6,5,430,71.7
2026,B,gremio_novorizontino_saf,837571,ORTIZ,cristian_jonatan_ortiz,8,21,14,3,429,30.6
2026,B,athletic_club,613494,Diogo Batista,diogo_batista_de_souza,2,5,5,5,428,85.6
2026,B,criciuma,726860,RUAN,ruan_rodrigues_carvalho,43,17,5,5,428,85.6
2026,B,sao_bernardo_saf,304434,Hyoran,hyoran_kaue_dalmoro,42,14,10,4,426,42.6
2026,B,atletico_goianiense_saf,614055,Leo Jaco,leo_jaco,20,20,15,3,425,28.3
2026,B,athletic_saf,591319,Douglas Silva,douglas_da_silva_santos,2,20,9,4,424,47.1
2026,B,sao_bernardo_saf,708728,Lucas,lucas,7,7,7,5,422,60.3
2026,B,avai,525306,João Maistro,joao_maistro,50,10,6,5,420,70.0
2026,B,avai,168982,Leo Gamalho,leonardo_gamalho_de_souza,9,11,10,4,419,41.9
2026,B,gremio_novorizontino_saf,298550,Carlos Hen ...,carlos_hen,9,27,25,1,418,16.7
2026,B,nautico,655771,Gustavo He ...,gustavo_henrique_da_silva,46,14,7,5,418,59.7
2026,B,athletic_saf,528675,Felipe,felipe_negrucci_berdague,6,8,7,4,416,59.4
2026,B,atletico_goianiense_saf,502629,Matheus Indio,matheus_salgueiro_pains,5,9,8,5,416,52.0
2026,B,america,728103,Thauan,thauan,11,9,7,4,413,59.0
2026,B,londrina_saf,541928,Portuga,guilherme_maciel_dantas,55,8,7,4,407,58.1
2026,B,cuiaba_saf,771631,David,david,88,6,5,5,402,80.4
2026,B,ponte_preta,294486,Tarik,tarik,38,10,5,5,401,80.2
2026,B,ponte_preta,691685,Juan Rodri ...,juan_rodrigues_leopoldino,6,15,10,3,398,39.8
2026,B,ceara,459744,Mugni,lucas_andres_mugni,11,12,7,4,394,56.3
2026,B,america,348257,Emerson,emerson_raymundo_santos,2,14,6,5,393,65.5
2026,B,vila_nova,415027,Galdino,everton_galdino_moreira,17,9,6,5,392,65.3
2026,B,operario,369639,Caio,caio,25,24,18,4,391,21.7
2026,B,sao_bernardo,325581,Daniel Amorim,daniel_amorim,89,11,7,5,391,55.9
2026,B,ceara,374077,Juan Alano,juan_alano,10,16,11,3,390,35.5
2026,B,sao_bernardo,542491,Pedrinho,pedrinho,29,9,7,4,388,55.4
2026,B,america,872812,Fernando E ...,fernando_e,5,19,10,4,387,38.7
2026,B,botafogo,595616,Luizao,luizao,21,9,7,5,382,54.6
2026,B,sao_bernardo_saf,408983,Pedro Vitor,pedro_vitor,11,8,8,4,379,47.4
2026,B,athletic_club,616854,Jota,jota,15,5,5,5,378,75.6
2026,B,cuiaba,434393,Pedro,pedro,96,9,7,4,374,53.4
2026,B,fortaleza_saf,512737,Welliton,welliton,31,26,14,3,369,26.4
2026,B,america,718794,Julio Cesar,julio_cesar,37,7,5,5,368,73.6
2026,B,criciuma,413857,Romarinho,romarinho,11,22,12,3,368,30.7
2026,B,ceara,922981,Renzo,renzo_lopez_patron,7,7,7,3,367,52.4
2026,B,fortaleza_saf,600270,Ronald,ronald_cardoso_falkoski,8,22,7,4,365,52.1
2026,B,botafogo,533292,Felipe,felipe_vieira_augusto,26,25,8,4,364,45.5
2026,B,londrina_saf,294486,Tarik,tarik,5,11,6,5,362,60.3
2026,B,athletic_club,338625,Luan Polli,luan_polli_gomes,1,4,4,4,360,90.0
2026,B,athletic_club,441948,Jhonatan,jhonatan_paulo_da_silva,3,4,4,4,360,90.0
2026,B,cuiaba_saf,316223,Marlon,marlon,6,5,4,4,360,90.0
2026,B,cuiaba_saf,567417,Hernandes,hernandes,10,5,5,4,360,72.0
2026,B,ponte_preta,616325,Guilherme,guilherme_viana_sant_ana,30,24,4,4,360,90.0
2026,B,londrina_saf,609797,André Dho ...,andre_dho,13,13,6,4,358,59.7
2026,B,sao_bernardo_saf,335286,Mario Sergio,mario_sergio_valerio,33,11,6,3,357,59.5
2026,B,cuiaba_saf,321898,Pepe,joao_pedro_vilardi_pinto,8,5,5,5,354,70.8
2026,B,crb,356684,Luizao,luizao,50,24,8,4,352,44.0
2026,B,cuiaba_saf,294407,Joao Basso,joao_othavio_basso,13,5,4,4,350,87.5
2026,B,fortaleza_saf,333318,Neris,hueglo_dos_santos_neris,23,10,5,4,348,69.6
2026,B,nautico,321012,Juninho,juninho,11,8,6,5,348,58.0
2026,B,operario,360921,Elias,elias_martello_curzel,1,24,4,3,348,87.0
2026,B,avai,549877,Gabriel,gabriel_pereira_simples,4,17,5,4,346,69.2
2026,B,ceara,376246,Giovanni,giovanni,21,11,6,5,345,57.5
2026,B,atletico_goianiense_saf,542471,Henrique,henrique_freitas_alves,19,8,5,5,341,68.2
2026,B,vila_nova,318679,Rafael,rafael_da_silva,9,5,4,4,341,85.2
2026,B,botafogo,604967,Carlão,carlao,14,4,4,4,340,85.0
2026,B,vila_nova,427004,Higor,higor_matheus_meritao,21,12,6,4,338,56.3
2026,B,athletic_saf,749762,FELIPE VIEIRA,felipe_vieira_da_silva,4,16,7,3,336,48.0
2026,B,america,622068,Jorge Jimenez,jorge_andres_roa_jimenez,93,16,11,2,335,30.5
2026,B,atletico_goianiense_saf,523730,Gustavo Maia,gustavo_maia_da_silva,22,8,7,3,335,47.9
2026,B,sao_bernardo_saf,463502,Echaporã,luis_otavio_de_oliveira,27,9,5,5,335,67.0
2026,B,nautico,527542,Ryan,ryan,6,8,5,3,334,66.8
2026,B,america,631866,Otavio,otavio,55,8,6,4,332,55.3
2026,B,athletic_club,621745,Ruan Assis,ruan_lucas_de_assis,11,4,4,4,331,82.8
2026,B,sport_recife,733551,Fabio,fabio,47,10,6,4,330,55.0
2026,B,athletic_club,610404,Ian,ian_luccas_baroni_boetto,5,4,4,4,329,82.2
2026,B,crb,302377,Luiz,luiz,19,15,13,2,326,25.1
2026,B,gremio_novorizontino_saf,415367,Nicolas Ca ...,nicolas_mores_da_cruz,30,18,10,4,324,32.4
2026,B,avai,944445,Felipe Ave ...,felipe_ave,9,8,6,4,316,52.7
2026,B,criciuma,378268,Jean,jean,41,20,11,2,315,28.6
2026,B,fortaleza_saf,568353,Paulo Baya,paulo_baya,77,26,12,1,314,26.2
2026,B,gremio_novorizontino_saf,747387,Alemão,alemao,21,11,6,2,310,51.7
2026,B,athletic_club,609749,Kauan Rodr ...,kauan_rodrigues_da_silva,17,5,5,3,309,61.8
2026,B,operario,943400,EDWIN,edwin,29,12,7,3,309,44.1
2026,B,londrina_saf,621864,Rafael Mon ...,rafael_monteiro_reis,6,17,6,2,307,51.2
2026,B,vila_nova,421778,Igor Carius,igor_aquino_da_silva,16,12,4,4,303,75.8
2026,B,america,444950,Val,val,97,8,5,3,302,60.4
