partida_id,temporada,serie,rodada,clube,clube_slug,atleta,atleta_slug,num_camisa,minuto_nominal,acrescimo,minuto_continuo,periodo,tipo_de_gol
192,2023,B,20,Sampaio Corrêa,sampaio_correa,Ytalo Jose Oliveira dos Santos,ytalo_jose_oliveira_dos_santos,23,29,0,29,1T,Normal
192,2023,B,20,Sampaio Corrêa,sampaio_correa,Fabio Aguiar da Silva,fabio_aguiar_da_silva,4,45,3,48,1T,Normal
192,2023,B,20,Atlético,atletico,Gustavo Coutinho Silva Lopes,gustavo_coutinho_silva_lopes,9,25,0,70,2T,Normal
192,2023,B,20,Atlético,atletico,Gustavo Coutinho Silva Lopes,gustavo_coutinho_silva_lopes,9,90,9,99,2T,Normal
193,2023,B,20,Avaí,avai,Denilson Pereira Junior,denilson_pereira_junior,9,4,0,4,1T,Normal
193,2023,B,20,Guarani,guarani,Bruno Jose de Souza,bruno_jose_de_souza,17,3,0,48,2T,Normal
193,2023,B,20,Guarani,guarani,João Victor Lima Ferreira,joao_victor_lima_ferreira,19,45,5,50,1T,Normal
195,2023,B,20,Novorizontino,novorizontino,Ronaldo Henrique Silva,ronaldo_henrique_silva,9,37,0,37,1T,Normal
195,2023,B,20,Novorizontino,novorizontino,Ronaldo Henrique Silva,ronaldo_henrique_silva,9,45,5,50,1T,Penalty
195,2023,B,20,Novorizontino,novorizontino,Romulo Azevedo Simao,romulo_azevedo_simao,17,34,0,79,2T,Normal
195,2023,B,20,Vila Nova,vila_nova,Guilherme Parede Pinheiro,guilherme_parede_pinheiro,77,40,0,85,2T,Normal
196,2023,B,20,Sport,sport,Jose Sabino Chagas Monteiro,jose_sabino_chagas_monteiro,35,5,0,50,2T,Normal
196,2023,B,20,Sport,sport,Ronaldo Henrique Ferreira da Silva,ronaldo_henrique_ferreira_da_silva,5,17,0,62,2T,Penalty
197,2023,B,20,Ceará,ceara,Erick de Arruda Serafim,erick_de_arruda_serafim,11,45,1,46,1T,Normal
197,2023,B,20,Ituano,ituano,Wesley da Conceicao Duarte Moreira,wesley_da_conceicao_duarte_moreira,17,35,0,80,2T,Normal
198,2023,B,20,Motivo: A1.3.  Cometer uma falta tática para impedir um ataque promissor - Por empurrar seu adversário na disputa de bola impedindo,motivo_a1_3_cometer_uma_falta_tatica_para_impedir_um_ataque_promissor_por_empurrar_seu_adversario_na_disputa_de_bola_impedindo,Chapecoense/SC,chapecoense_sc,55,39,0,39,1T,Normal
198,2023,B,20,Motivo: A1.3.  Cometer uma falta tática para impedir um ataque promissor - Por empurrar seu adversário na disputa de bola impedindo,motivo_a1_3_cometer_uma_falta_tatica_para_impedir_um_ataque_promissor_por_empurrar_seu_adversario_na_disputa_de_bola_impedindo,Mirassol/SP,mirassol_sp,8,45,0,45,1T,Normal
198,2023,B,20,Motivo: A1.2.  Dar ou tentar dar uma rasteira ou um calço em um adversário de maneira temerária na disputa da bola  - Por calçar seu,motivo_a1_2_dar_ou_tentar_dar_uma_rasteira_ou_um_calco_em_um_adversario_de_maneira_temeraria_na_disputa_da_bola_por_calcar_seu,Chapecoense/SC,chapecoense_sc,4,45,1,46,1T,Normal
198,2023,B,20,Motivo: A4.  Infringir persistentemente as regras do jogo  - Por uma sequencia de faltas cometidas por sua equipe,motivo_a4_infringir_persistentemente_as_regras_do_jogo_por_uma_sequencia_de_faltas_cometidas_por_sua_equipe,Mirassol/SP,mirassol_sp,18,30,0,75,2T,Normal
198,2023,B,20,Motivo: A1.11.  Golpear um adversário de maneira temerária na disputa da bola - Por golpear seu adversário de forma temerária na,motivo_a1_11_golpear_um_adversario_de_maneira_temeraria_na_disputa_da_bola_por_golpear_seu_adversario_de_forma_temeraria_na,Mirassol/SP,mirassol_sp,19,36,0,81,2T,Normal
198,2023,B,20,Mirassol,mirassol,Thalisson Kelven da Silva,thalisson_kelven_da_silva,3,45,0,90,2T,Normal
198,2023,B,20,,,Nao Informado,nao_informado,18,90,8,98,2T,Normal
198,2023,B,20,Motivo: A1.14.  Atuar de maneira a mostrar desrespeito ao jogo - Por puxar seu adversário de maneira acintosa mostrando desrespeito,motivo_a1_14_atuar_de_maneira_a_mostrar_desrespeito_ao_jogo_por_puxar_seu_adversario_de_maneira_acintosa_mostrando_desrespeito,Chapecoense/SC,chapecoense_sc,7,90,9,99,2T,Normal
199,2023,B,20,Criciúma,criciuma,Fabio Augusto Luciano da Silva,fabio_augusto_luciano_da_silva,11,5,0,5,1T,Normal
199,2023,B,20,Tombense,tombense,Alex Sandro de Oliveira,alex_sandro_de_oliveira,19,19,0,64,2T,Normal
199,2023,B,20,Criciúma,criciuma,Arilson Carlos Alves Baptista,arilson_carlos_alves_baptista,8,44,0,89,2T,Normal
199,2023,B,20,Tombense,tombense,Pedro Henrique Vieira Costa,pedro_henrique_vieira_costa,22,90,5,95,2T,Normal
201,2023,B,21,Motivo:  - Por dar um calço temerário em seu adversário na disputa de bola.,motivo_por_dar_um_calco_temerario_em_seu_adversario_na_disputa_de_bola,Ceará/CE,ceara_ce,13,5,0,5,1T,Normal
201,2023,B,21,Motivo:  - Desaprovar com palavras e gestos as decisões da arbitragem.,motivo_desaprovar_com_palavras_e_gestos_as_decisoes_da_arbitragem,Guarani/SP,guarani_sp,17,29,0,29,1T,Normal
201,2023,B,21,"Motivo:  - Mostrar desrespeito ao jogo, puxando seu adversário de maneira acintosa.",motivo_mostrar_desrespeito_ao_jogo_puxando_seu_adversario_de_maneira_acintosa,Ceará/CE,ceara_ce,35,14,0,59,2T,Normal
201,2023,B,21,Motivo:  - Por dar um calço temerário em seu adversário na disputa de bola.,motivo_por_dar_um_calco_temerario_em_seu_adversario_na_disputa_de_bola,Guarani/SP,guarani_sp,18,30,0,75,2T,Normal
201,2023,B,21,,,Nao Informado,nao_informado,13,90,1,91,2T,Normal
201,2023,B,21,Motivo:  - Desaprovar com palavras as decisões da arbitragem.,motivo_desaprovar_com_palavras_as_decisoes_da_arbitragem,Guarani/SP,guarani_sp,13,90,3,93,2T,Normal
202,2023,B,21,Sport,sport,Luciano Batista da Silva Junior,luciano_batista_da_silva_junior,46,24,0,69,2T,Normal
203,2023,B,21,Ponte Preta,ponte_preta,Eliel Chrystian Pereira Silva,eliel_chrystian_pereira_silva,9,4,0,4,1T,Normal
203,2023,B,21,Criciúma,criciuma,Romulo da Silva Machado,romulo_da_silva_machado,17,18,0,18,1T,Normal
203,2023,B,21,Criciúma,criciuma,Claudio Coelho Salvatico,claudio_coelho_salvatico,27,31,0,31,1T,Normal
204,2023,B,21,Ituano,ituano,Rafael dos Santos Carvalheira Natividade,rafael_dos_santos_carvalheira_natividade,8,9,0,9,1T,Falta
205,2023,B,21,Avaí,avai,Eduardo Jacinto de Biasi,eduardo_jacinto_de_biasi,8,15,0,60,2T,Normal
205,2023,B,21,Mirassol,mirassol,Cristian Renato Gonçalves Riquelme,cristian_renato_goncalves_riquelme,19,28,0,73,2T,Normal
205,2023,B,21,Avaí,avai,Douglas Silva Bacelar,douglas_silva_bacelar,44,90,1,91,2T,Normal
205,2023,B,21,Mirassol,mirassol,Guilherme da Trindade Dubas,guilherme_da_trindade_dubas,6,90,4,94,2T,Falta
206,2023,B,21,Vitória,vitoria,Jose Hugo Sousa dos Santos,jose_hugo_sousa_dos_santos,17,44,0,89,2T,Normal
206,2023,B,21,Vitória,vitoria,Giovanni Augusto Oliveira Cardoso,giovanni_augusto_oliveira_cardoso,20,90,9,99,2T,Normal
208,2023,B,21,Novorizontino,novorizontino,Geovane Batista de Faria,geovane_batista_de_faria,5,45,9,54,1T,Gol Contra
209,2023,B,21,Londrina,londrina,Joao Paulo da Silva,joao_paulo_da_silva,5,9,0,9,1T,Penalty
209,2023,B,21,Chapecoense,chapecoense,Bruno dos Santos Nazario,bruno_dos_santos_nazario,88,8,0,53,2T,Penalty
210,2023,B,21,Motivo:  - Segurou o adversário mostrando desrespeito o jogo.,motivo_segurou_o_adversario_mostrando_desrespeito_o_jogo,Atlético/GO,atletico_go,3,14,0,14,1T,Normal
210,2023,B,21,Motivo:  - Por calçar o seu adversário de forma temerária na disputa da bola.,motivo_por_calcar_o_seu_adversario_de_forma_temeraria_na_disputa_da_bola,Atlético/GO,atletico_go,5,28,0,28,1T,Normal
210,2023,B,21,Crb,crb,Anselmo Ramon Alves Herculano,anselmo_ramon_alves_herculano,9,45,3,48,1T,Normal
210,2023,B,21,,,Nao Informado,nao_informado,5,18,0,63,2T,Normal
210,2023,B,21,Crb,crb,Joao Paulo da Silva Alves,joao_paulo_da_silva_alves,18,28,0,73,2T,Normal
210,2023,B,21,Atlético,atletico,Gustavo Coutinho Silva Lopes,gustavo_coutinho_silva_lopes,9,90,10,100,2T,Normal
210,2023,B,21,Motivo:  - Por desaprovar com palavras as decisões da arbitragem.,motivo_por_desaprovar_com_palavras_as_decisoes_da_arbitragem,Crb/AL,crb_al,22,90,11,101,2T,Normal
211,2023,B,22,Ponte Preta,ponte_preta,Lucas Nathan Veloso,lucas_nathan_veloso,20,38,0,83,2T,Normal
212,2023,B,22,Tombense,tombense,Alexandre de Jesus Jeruzalem Junior,alexandre_de_jesus_jeruzalem_junior,7,11,0,11,1T,Normal
212,2023,B,22,Atlético,atletico,Heron Crespo da Silva,heron_crespo_da_silva,4,45,5,50,1T,Gol Contra
212,2023,B,22,Atlético,atletico,Gustavo Coutinho Silva Lopes,gustavo_coutinho_silva_lopes,9,9,0,54,2T,Normal
212,2023,B,22,Atlético,atletico,Gustavo Coutinho Silva Lopes,gustavo_coutinho_silva_lopes,9,21,0,66,2T,Penalty
212,2023,B,22,Atlético,atletico,Gustavo Coutinho Silva Lopes,gustavo_coutinho_silva_lopes,9,39,0,84,2T,Penalty
213,2023,B,22,Criciúma,criciuma,Walisson Moreira Farias Maia,walisson_moreira_farias_maia,33,42,0,42,1T,Gol Contra
214,2023,B,22,Guarani,guarani,Bruno Jose de Souza,bruno_jose_de_souza,17,36,0,36,1T,Normal
214,2023,B,22,Ituano,ituano,Wesley da Conceicao Duarte Moreira,wesley_da_conceicao_duarte_moreira,7,12,0,57,2T,Normal
216,2023,B,22,Sport,sport,Andre Felipe de Almeida Santos,andre_felipe_de_almeida_santos,6,24,0,69,2T,Normal
217,2023,B,22,Ceará,ceara,Saulo Rodrigues da Silva,saulo_rodrigues_da_silva,73,4,0,4,1T,Normal
218,2023,B,22,Motivo: A2.  Desaprovar com palavras ou gestos as decisões da arbitragem  - Por desaprovar com palavras as decisões da,motivo_a2_desaprovar_com_palavras_ou_gestos_as_decisoes_da_arbitragem_por_desaprovar_com_palavras_as_decisoes_da,Juventude/RS,juventude_rs,AT,24,0,24,1T,Normal
218,2023,B,22,Motivo: A1.3.  Cometer uma falta tática para impedir um ataque promissor - Por cometer uma falta impedindo um ataque promissor.,motivo_a1_3_cometer_uma_falta_tatica_para_impedir_um_ataque_promissor_por_cometer_uma_falta_impedindo_um_ataque_promissor,Vila Nova/GO,vila_nova_go,23,25,0,25,1T,Normal
218,2023,B,22,Motivo: A1.2.  Dar ou tentar dar uma rasteira ou um calço em um adversário de maneira temerária na disputa da bola  - Por dar um,motivo_a1_2_dar_ou_tentar_dar_uma_rasteira_ou_um_calco_em_um_adversario_de_maneira_temeraria_na_disputa_da_bola_por_dar_um,Vila Nova/GO,vila_nova_go,10,45,2,47,1T,Normal
218,2023,B,22,Motivo: A1.13.  Dar uma entrada contra um adversário de maneira temerária na disputa da bola - Por dar uma entrada de maneira,motivo_a1_13_dar_uma_entrada_contra_um_adversario_de_maneira_temeraria_na_disputa_da_bola_por_dar_uma_entrada_de_maneira,Juventude/RS,juventude_rs,5,5,0,50,2T,Normal
218,2023,B,22,Vila Nova,vila_nova,Igor Henrique Martins Machado,igor_henrique_martins_machado,23,6,0,51,2T,Normal
218,2023,B,22,"Motivo: A1.24.  Outro motivo (somente neste caso, abriria um campo livre para o árbitro digitar o que quiser\",motivo_a1_24_outro_motivo_somente_neste_caso_abriria_um_campo_livre_para_o_arbitro_digitar_o_que_quiser,Juventude/RS,juventude_rs,TC,12,0,57,2T,Normal
218,2023,B,22,"Motivo: A1.24.  Outro motivo (somente neste caso, abriria um campo livre para o árbitro digitar o que quiser\",motivo_a1_24_outro_motivo_somente_neste_caso_abriria_um_campo_livre_para_o_arbitro_digitar_o_que_quiser,Vila Nova/GO,vila_nova_go,TC,12,0,57,2T,Normal
218,2023,B,22,,,Nao Informado,nao_informado,TC,12,0,57,2T,Normal
218,2023,B,22,Juventude,juventude,Danilo Boza Junior,danilo_boza_junior,4,16,0,61,2T,Gol Contra
218,2023,B,22,Motivo: A3.  Retardar o reinício do jogo  - Por retardar o reinicio de jogo.,motivo_a3_retardar_o_reinicio_do_jogo_por_retardar_o_reinicio_de_jogo,Vila Nova/GO,vila_nova_go,21,90,7,97,2T,Normal
219,2023,B,22,Londrina,londrina,Gabriel Knesowitsch,gabriel_knesowitsch,4,15,0,60,2T,Normal
219,2023,B,22,Londrina,londrina,Joao Paulo da Silva,joao_paulo_da_silva,5,36,0,81,2T,Falta
221,2023,B,23,Juventude,juventude,Erick Samuel Correa Farias,erick_samuel_correa_farias,9,26,0,71,2T,Normal
222,2023,B,23,Avaí,avai,Denilson Pereira Junior,denilson_pereira_junior,9,23,0,23,1T,Normal
222,2023,B,23,Vila Nova,vila_nova,Caio Henrique da Silva Dantas,caio_henrique_da_silva_dantas,19,33,0,78,2T,Normal
223,2023,B,23,Criciúma,criciuma,Fabio Augusto Luciano da Silva,fabio_augusto_luciano_da_silva,11,7,0,7,1T,Normal
223,2023,B,23,Criciúma,criciuma,Arilson Carlos Alves Baptista,arilson_carlos_alves_baptista,8,2,0,47,2T,Normal
223,2023,B,23,Motivo: A1.13.  Dar uma entrada contra um adversário de maneira temerária na disputa da bola - Por dar uma entrada temerária em,motivo_a1_13_dar_uma_entrada_contra_um_adversario_de_maneira_temeraria_na_disputa_da_bola_por_dar_uma_entrada_temeraria_em,Londrina/PR,londrina_pr,2,5,0,50,2T,Normal
223,2023,B,23,,,Nao Informado,nao_informado,2,12,0,57,2T,Normal
223,2023,B,23,Motivo: A1.2.  Dar ou tentar dar uma rasteira ou um calço em um adversário de maneira temerária na disputa da bola  - Por calçar seu,motivo_a1_2_dar_ou_tentar_dar_uma_rasteira_ou_um_calco_em_um_adversario_de_maneira_temeraria_na_disputa_da_bola_por_calcar_seu,Criciúma/SC,criciuma_sc,17,15,0,60,2T,Normal
225,2023,B,23,Mirassol,mirassol,Jose Roberto Assunçao de Araujo Filho,jose_roberto_assuncao_de_araujo_filho,9,1,0,1,1T,Normal
225,2023,B,23,Novorizontino,novorizontino,Douglas Baggio de Oliveira Costa,douglas_baggio_de_oliveira_costa,7,17,0,17,1T,Normal
225,2023,B,23,Novorizontino,novorizontino,Rodolfo Jose da Silva Bardella,rodolfo_jose_da_silva_bardella,77,37,0,82,2T,Normal
226,2023,B,23,Vitória,vitoria,Leonardo Gamalho de Souza,leonardo_gamalho_de_souza,9,12,0,12,1T,Penalty
226,2023,B,23,Motivo: A1.2.  Dar ou tentar dar uma rasteira ou um calço em um adversário de maneira temerária na disputa da bola  - Por dar um,motivo_a1_2_dar_ou_tentar_dar_uma_rasteira_ou_um_calco_em_um_adversario_de_maneira_temeraria_na_disputa_da_bola_por_dar_um,Ceará/CE,ceara_ce,35,17,0,17,1T,Normal
226,2023,B,23,Motivo: A1.13.  Dar uma entrada contra um adversário de maneira temerária na disputa da bola - Por dar uma entrada temerária,motivo_a1_13_dar_uma_entrada_contra_um_adversario_de_maneira_temeraria_na_disputa_da_bola_por_dar_uma_entrada_temeraria,Ceará/CE,ceara_ce,21,25,0,25,1T,Normal
226,2023,B,23,Motivo: A4.  Infringir persistentemente as regras do jogo  - Por sua equipe infringir persistentemente as regras do jogo.,motivo_a4_infringir_persistentemente_as_regras_do_jogo_por_sua_equipe_infringir_persistentemente_as_regras_do_jogo,Vitória/BA,vitoria_ba,13,45,2,47,1T,Normal
226,2023,B,23,Motivo: A1.14.  Atuar de maneira a mostrar desrespeito ao jogo - Por segurar seu adversário mostrando desrespeito às regras do jogo.,motivo_a1_14_atuar_de_maneira_a_mostrar_desrespeito_ao_jogo_por_segurar_seu_adversario_mostrando_desrespeito_as_regras_do_jogo,Vitória/BA,vitoria_ba,21,16,0,61,2T,Normal
226,2023,B,23,Motivo: A1.13.  Dar uma entrada contra um adversário de maneira temerária na disputa da bola - Por dar uma entrada temerária,motivo_a1_13_dar_uma_entrada_contra_um_adversario_de_maneira_temeraria_na_disputa_da_bola_por_dar_uma_entrada_temeraria,Vitória/BA,vitoria_ba,22,22,0,67,2T,Normal
226,2023,B,23,Motivo: A1.13.  Dar uma entrada contra um adversário de maneira temerária na disputa da bola - Por dar uma entrada temerária,motivo_a1_13_dar_uma_entrada_contra_um_adversario_de_maneira_temeraria_na_disputa_da_bola_por_dar_uma_entrada_temeraria,Ceará/CE,ceara_ce,79,23,0,68,2T,Normal
226,2023,B,23,Motivo: A1.3.  Cometer uma falta tática para impedir um ataque promissor - Por impedir um ataque promissor com falta imprudente.,motivo_a1_3_cometer_uma_falta_tatica_para_impedir_um_ataque_promissor_por_impedir_um_ataque_promissor_com_falta_imprudente,Ceará/CE,ceara_ce,17,29,0,74,2T,Normal
226,2023,B,23,"Motivo: A1.24.  Outro motivo (somente neste caso, abriria um campo livre para o árbitro digitar o que quiser\",motivo_a1_24_outro_motivo_somente_neste_caso_abriria_um_campo_livre_para_o_arbitro_digitar_o_que_quiser,Vitória/BA,vitoria_ba,20,36,0,81,2T,Normal
226,2023,B,23,Motivo: A3.3.  Chutar a bola para longe ou carrega-la com as mãos depois de o árbitro ter paralisado o jogo - Por chutar a bola para,motivo_a3_3_chutar_a_bola_para_longe_ou_carrega_la_com_as_maos_depois_de_o_arbitro_ter_paralisado_o_jogo_por_chutar_a_bola_para,Vitória/BA,vitoria_ba,7,42,0,87,2T,Normal
226,2023,B,23,,,Nao Informado,nao_informado,20,90,6,96,2T,Normal
227,2023,B,23,Crb,crb,Anselmo Ramon Alves Herculano,anselmo_ramon_alves_herculano,9,3,0,48,2T,Normal
227,2023,B,23,Sampaio Corrêa,sampaio_correa,Eloir Silva Moreira,eloir_silva_moreira,15,90,2,92,2T,Penalty
228,2023,B,23,Atlético,atletico,Matheus Vieira Campos Peixoto,matheus_vieira_campos_peixoto,18,90,5,95,2T,Normal
230,2023,B,23,Ituano,ituano,Yann Del Pino Rolim,yann_del_pino_rolim,10,8,0,53,2T,Normal
230,2023,B,23,Abc,abc,Paulo Sergio Luiz de Souza,paulo_sergio_luiz_de_souza,9,15,0,60,2T,Normal
231,2023,B,24,Guarani,guarani,Bruno Pereira Mendes,bruno_pereira_mendes,9,5,0,5,1T,Normal
231,2023,B,24,Guarani,guarani,Bruno Roberto Pereira da Silva,bruno_roberto_pereira_da_silva,27,9,0,9,1T,Normal
231,2023,B,24,Sport,sport,Ronaldo Henrique Ferreira da Silva,ronaldo_henrique_ferreira_da_silva,5,26,0,26,1T,Penalty
231,2023,B,24,Guarani,guarani,Matheus Barbosa Teixeira,matheus_barbosa_teixeira,5,34,0,34,1T,Normal
232,2023,B,24,Vila Nova,vila_nova,Rafael Ferreira Donato,rafael_ferreira_donato,5,7,0,7,1T,Normal
232,2023,B,24,Vila Nova,vila_nova,Joao Paulo Ferreira Lourenco,joao_paulo_ferreira_lourenco,10,42,0,42,1T,Normal
233,2023,B,24,Tombense,tombense,Luis Felipe Hungria Martins,luis_felipe_hungria_martins,3,10,0,10,1T,Normal
233,2023,B,24,Avaí,avai,William de Oliveira Pottker,william_de_oliveira_pottker,10,41,0,41,1T,Penalty
233,2023,B,24,Avaí,avai,Natanael Batista Pimenta,natanael_batista_pimenta,25,8,0,53,2T,Normal
233,2023,B,24,Tombense,tombense,Daniel Amorim Dias da Silva,daniel_amorim_dias_da_silva,17,25,0,70,2T,Penalty
233,2023,B,24,Avaí,avai,William de Oliveira Pottker,william_de_oliveira_pottker,10,35,0,80,2T,Penalty
233,2023,B,24,Avaí,avai,Felipe Jose Almeida da Rocha,felipe_jose_almeida_da_rocha,38,90,8,98,2T,Normal
234,2023,B,24,Ituano,ituano,Yann Del Pino Rolim,yann_del_pino_rolim,10,22,0,22,1T,Normal
234,2023,B,24,Ituano,ituano,Matheus Alfredo Cadorini da Silva,matheus_alfredo_cadorini_da_silva,9,36,0,36,1T,Penalty
234,2023,B,24,Ituano,ituano,Yann Del Pino Rolim,yann_del_pino_rolim,10,29,0,74,2T,Normal
235,2023,B,24,Novorizontino,novorizontino,Ronaldo Henrique Silva,ronaldo_henrique_silva,9,11,0,11,1T,Normal
235,2023,B,24,Chapecoense,chapecoense,Alisson Alves Farias,alisson_alves_farias,10,1,0,46,2T,Normal
235,2023,B,24,Chapecoense,chapecoense,Marcio Antonio de Sousa Junior,marcio_antonio_de_sousa_junior,29,10,0,55,2T,Normal
236,2023,B,24,Vitória,vitoria,Leonardo Gamalho de Souza,leonardo_gamalho_de_souza,9,17,0,62,2T,Normal
236,2023,B,24,Vitória,vitoria,Iury Lirio Freitas de Castilho,iury_lirio_freitas_de_castilho,11,26,0,71,2T,Normal
237,2023,B,24,Ceará,ceara,Chrystian Amaral Barletta de Almeida,chrystian_amaral_barletta_de_almeida,30,1,0,46,2T,Normal
237,2023,B,24,Motivo: A1.2.  Dar ou tentar dar uma rasteira ou um calço em um adversário de maneira temerária na disputa da bola  - Por dar uma,motivo_a1_2_dar_ou_tentar_dar_uma_rasteira_ou_um_calco_em_um_adversario_de_maneira_temeraria_na_disputa_da_bola_por_dar_uma,Ceará/CE,ceara_ce,21,9,0,54,2T,Normal
237,2023,B,24,Ponte Preta,ponte_preta,Eliel Chrystian Pereira Silva,eliel_chrystian_pereira_silva,9,24,0,69,2T,Normal
237,2023,B,24,Motivo: A1.3.  Cometer uma falta tática para impedir um ataque promissor - Por segurar adversário impedindo ataque promissor.,motivo_a1_3_cometer_uma_falta_tatica_para_impedir_um_ataque_promissor_por_segurar_adversario_impedindo_ataque_promissor,Ponte Preta/SP,ponte_preta_sp,15,27,0,72,2T,Normal
237,2023,B,24,Motivo: A1.2.  Dar ou tentar dar uma rasteira ou um calço em um adversário de maneira temerária na disputa da bola  - Por calçar seu,motivo_a1_2_dar_ou_tentar_dar_uma_rasteira_ou_um_calco_em_um_adversario_de_maneira_temeraria_na_disputa_da_bola_por_calcar_seu,Ponte Preta/SP,ponte_preta_sp,5,40,0,85,2T,Normal
237,2023,B,24,,,Nao Informado,nao_informado,15,90,4,94,2T,Normal
239,2023,B,24,Atlético,atletico,Gabriel Baralhas dos Santos,gabriel_baralhas_dos_santos,8,12,0,57,2T,Normal
239,2023,B,24,Atlético,atletico,Luiz Fernando Moraes dos Santos,luiz_fernando_moraes_dos_santos,19,90,3,93,2T,Normal
240,2023,B,24,Crb,crb,Jose Renato da Silva Junior,jose_renato_da_silva_junior,11,16,0,16,1T,Normal
240,2023,B,24,Crb,crb,Paulo Roberto Valoura Junior,paulo_roberto_valoura_junior,8,41,0,86,2T,Falta
240,2023,B,24,Abc,abc,Maycon Douglas Oliveira Silva,maycon_douglas_oliveira_silva,75,90,1,91,2T,Normal
241,2023,B,25,Ponte Preta,ponte_preta,Eliel Chrystian Pereira Silva,eliel_chrystian_pereira_silva,9,3,0,3,1T,Normal
243,2023,B,25,Criciúma,criciuma,Felipe dos Reis Pereira Vizeu do Carmo Linhares,felipe_dos_reis_pereira_vizeu_do_carmo_linhares,9,22,0,22,1T,Normal
245,2023,B,25,Juventude,juventude,Anderson Luis de Carvalho,anderson_luis_de_carvalho,10,2,0,47,2T,Normal
246,2023,B,25,Ituano,ituano,Matheus Alfredo Cadorini da Silva,matheus_alfredo_cadorini_da_silva,9,1,0,1,1T,Normal
246,2023,B,25,Sport,sport,Ewerthon Diogenes da Silva,ewerthon_diogenes_da_silva,2,6,0,6,1T,Gol Contra
246,2023,B,25,Sport,sport,Ronaldo Henrique Ferreira da Silva,ronaldo_henrique_ferreira_da_silva,5,19,0,64,2T,Normal
247,2023,B,25,Guarani,guarani,Matheus Barbosa Teixeira,matheus_barbosa_teixeira,5,8,0,8,1T,Normal
247,2023,B,25,Sampaio Corrêa,sampaio_correa,Anderson Wanderllan de Moraes Rodrigues,anderson_wanderllan_de_moraes_rodrigues,11,31,0,76,2T,Normal
249,2023,B,25,Ceará,ceara,Erick de Arruda Serafim,erick_de_arruda_serafim,11,2,0,2,1T,Normal
249,2023,B,25,Ceará,ceara,Chrystian Amaral Barletta de Almeida,chrystian_amaral_barletta_de_almeida,30,9,0,9,1T,Normal
249,2023,B,25,Tombense,tombense,Kleiton Pego Duarte,kleiton_pego_duarte,11,38,0,83,2T,Normal
249,2023,B,25,Tombense,tombense,Marcelo Jose de Lima Filho,marcelo_jose_de_lima_filho,9,90,5,95,2T,Normal
250,2023,B,25,Crb,crb,Anselmo Ramon Alves Herculano,anselmo_ramon_alves_herculano,9,37,0,37,1T,Normal
251,2023,B,26,Guarani,guarani,Bruno Jose de Souza,bruno_jose_de_souza,17,35,0,35,1T,Normal
252,2023,B,26,Crb,crb,Bruno da Silva Costa,bruno_da_silva_costa,29,90,2,92,2T,Normal
253,2023,B,26,Atlético,atletico,Luiz Fernando Moraes dos Santos,luiz_fernando_moraes_dos_santos,11,38,0,38,1T,Normal
253,2023,B,26,Atlético,atletico,Matheus Vieira Campos Peixoto,matheus_vieira_campos_peixoto,18,90,10,100,2T,Penalty
254,2023,B,26,Botafogo,botafogo,Thassio Marques Melo da Silva Almeida,thassio_marques_melo_da_silva_almeida,7,17,0,17,1T,Normal
254,2023,B,26,Sport,sport,Jorge de Moura Xavier,jorge_de_moura_xavier,10,25,0,25,1T,Normal
255,2023,B,26,Novorizontino,novorizontino,Leonardo Santiago Barcelar,leonardo_santiago_barcelar,19,17,0,17,1T,Normal
255,2023,B,26,Novorizontino,novorizontino,Ronaldo Henrique Silva,ronaldo_henrique_silva,9,37,0,82,2T,Normal
257,2023,B,26,Ceará,ceara,Chrystian Amaral Barletta de Almeida,chrystian_amaral_barletta_de_almeida,30,5,0,5,1T,Normal
259,2023,B,26,Tombense,tombense,Jose Fernando Viana de Santana,jose_fernando_viana_de_santana,9,45,3,48,1T,Normal
259,2023,B,26,Londrina,londrina,Paulo Roberto Moccelin,paulo_roberto_moccelin,7,39,0,84,2T,Normal
260,2023,B,26,Sampaio Corrêa,sampaio_correa,Robson Ferreira de Azevedo,robson_ferreira_de_azevedo,7,6,0,6,1T,Normal
260,2023,B,26,Motivo: A1.2.  Dar ou tentar dar uma rasteira ou um calço em um adversário de maneira temerária na disputa da bola  - Calçar o,motivo_a1_2_dar_ou_tentar_dar_uma_rasteira_ou_um_calco_em_um_adversario_de_maneira_temeraria_na_disputa_da_bola_calcar_o,Abc/RN,abc_rn,22,43,0,43,1T,Normal
260,2023,B,26,Motivo: A1.2.  Dar ou tentar dar uma rasteira ou um calço em um adversário de maneira temerária na disputa da bola  - Calçar o,motivo_a1_2_dar_ou_tentar_dar_uma_rasteira_ou_um_calco_em_um_adversario_de_maneira_temeraria_na_disputa_da_bola_calcar_o,Sampaio Corrêa/MA,sampaio_correa_ma,22,45,2,47,1T,Normal
260,2023,B,26,Motivo: A1.2.  Dar ou tentar dar uma rasteira ou um calço em um adversário de maneira temerária na disputa da bola  - Calçar o,motivo_a1_2_dar_ou_tentar_dar_uma_rasteira_ou_um_calco_em_um_adversario_de_maneira_temeraria_na_disputa_da_bola_calcar_o,Sampaio Corrêa/MA,sampaio_correa_ma,23,12,0,57,2T,Normal
