serie,temporada,rodada,partida_id,clube_slug,num_camisa,apelido,registro_cbf,condicao,minutos_previos,cartoes_1t_previos,taxa_1t_ajustada,score_pre_jogo
A,2026,6,53,corinthians,21,Matheus Bidu,502230,Titular,348.0,2.0,0.0028647322279397747,0.23490804
A,2026,6,53,santos_fc,10,Neymar Jr,292791,Titular,90.0,1.0,0.0024225303886320835,0.19864749
A,2026,6,53,santos_fc,49,Gabriel Bo ...,652943,Titular,220.0,1.0,0.001985129068462402,0.16278058
A,2026,6,53,santos_fc,98,Adonis Frías,933266,Titular,270.0,1.0,0.0018562245834973107,0.15221042
A,2026,6,53,santos_fc,11,Rony,427806,Titular,296.0,1.0,0.0017955941322775493,0.14723872
A,2026,6,54,mirassol,25,Neto,383527,Titular,222.0,1.0,0.0019796300959735863,0.16232967
A,2026,6,54,mirassol,21,Jose Aldo,422022,Titular,225.0,1.0,0.001971438523162661,0.16165796
A,2026,6,54,palmeiras,40,Allan,621642,Titular,342.0,1.0,0.0016974975407279445,0.1391948
A,2026,6,54,mirassol,11,Negueba,462916,Titular,348.0,1.0,0.001685486944920907,0.13820993
A,2026,6,54,mirassol,6,Reinaldo,332318,Titular,445.0,1.0,0.0015124792902570681,0.1240233
A,2026,6,55,red_bull_bragantino,6,Gabriel,320839,Titular,305.0,3.0,0.004259991216512955,0.34931928
A,2026,6,55,red_bull_bragantino,4,Alix,701439,Titular,250.0,2.0,0.003239057239057239,0.26560269
A,2026,6,55,red_bull_bragantino,21,Lucas Barbosa,550777,Titular,450.0,2.0,0.002557150451887294,0.20968634
A,2026,6,55,sao_paulo,10,Luciano,346745,Titular,280.0,1.0,0.0018324268324268324,0.150259
A,2026,6,55,sao_paulo,28,Alan Franco,793760,Titular,401.0,1.0,0.0015863406540432068,0.13007993
A,2026,6,56,cruzeiro,12,William,309438,Titular,160.0,1.0,0.002165595347413529,0.17757882
A,2026,6,56,cruzeiro,16,Lucas Silva,320111,Titular,281.0,1.0,0.0018300805752790388,0.15006661
A,2026,6,56,cruzeiro,11,Gerson,310733,Titular,404.0,1.0,0.0015810762492178422,0.12964825
A,2026,6,56,cruzeiro,10,Matheus Pe ...,819091,Titular,450.0,1.0,0.0015045188729399255,0.12337055
A,2026,6,56,vasco_da_gama_saf,11,Hinestroza,927926,Titular,450.0,1.0,0.0015045188729399255,0.12337055
A,2026,6,57,bahia,99,Kike Olivera,895912,Titular,219.0,1.0,0.0019878900268330032,0.16300698
A,2026,6,57,internacional,16,Ronaldo,405698,Titular,228.0,1.0,0.0019633144633144635,0.16099179
A,2026,6,57,bahia,6,Jean Lucas,318143,Titular,301.0,1.0,0.0017843856795167656,0.14631963
A,2026,6,57,bahia,21,Ramos Mingo,894406,Titular,450.0,1.0,0.0015045188729399255,0.12337055
A,2026,6,57,internacional,6,Matheus Bahia,431101,Titular,0.0,0.0,0.0008585858585858586,0.07040404
A,2026,6,58,coritiba_saf,8,Wallisson,532986,Titular,168.0,1.0,0.00213966007379181,0.17545213
A,2026,6,58,remo,55,Zé Ricardo,448024,Titular,282.0,1.0,0.0018277403187889122,0.14987471
A,2026,6,58,remo,14,Picco,944177,Titular,297.0,1.0,0.0017933411910827219,0.14705398
A,2026,6,58,coritiba_saf,10,Josue,880608,Titular,334.0,1.0,0.001713780490758908,0.14053
A,2026,6,58,coritiba_saf,26,Bruno Melo,329952,Titular,351.0,1.0,0.0016795451578060273,0.1377227
A,2026,6,59,vitoria,1,Lucas Arcanjo,513071,Titular,180.0,1.0,0.002101901366607249,0.17235591
A,2026,6,59,vitoria,6,Emmanuel M ...,779735,Titular,192.0,1.0,0.0020654522099608805,0.16936708
A,2026,6,59,vitoria,45,Nathan Mendes,542178,Titular,270.0,1.0,0.0018562245834973107,0.15221042
A,2026,6,59,vitoria,10,Matheuzinho,412971,Titular,309.0,1.0,0.0017667403328713589,0.14487271
A,2026,6,59,vitoria,13,Ramon,526090,Titular,419.0,1.0,0.001555269781602752,0.12753212
A,2026,6,60,gremio,5,Nardoni,945783,Titular,175.0,1.0,0.0021174710063598954,0.17363262
A,2026,6,60,chapecoense,99,Rafael Car ...,443387,Titular,306.0,1.0,0.0017733162894453217,0.14541194
A,2026,6,60,gremio,7,Pavon,772443,Titular,311.0,1.0,0.0017623833900036118,0.14451544
A,2026,6,60,gremio,1,Weverton,169050,Titular,450.0,1.0,0.0015045188729399255,0.12337055
A,2026,6,60,gremio,38,Caio,460683,Titular,31.0,0.0,0.0008084612604386615,0.06629382
A,2026,7,61,flamengo,4,Leo Pereira,310373,Titular,514.0,2.0,0.002420656266810113,0.19849381
A,2026,7,61,remo,55,Zé Ricardo,448024,Titular,372.0,1.0,0.0016680567139282737,0.13678065
A,2026,7,61,remo,14,Picco,944177,Titular,382.0,1.0,0.0016491445062873636,0.13522985
A,2026,7,61,remo,12,Patrick de ...,453232,Titular,414.0,1.0,0.0015914064054107818,0.13049533
A,2026,7,61,flamengo,7,Luiz,424455,Titular,6.0,0.0,0.0008983111749910168,0.07366152
A,2026,7,62,vasco_da_gama_saf,11,Hinestroza,927926,Titular,511.0,2.0,0.0024278392230914487,0.19908282
A,2026,7,62,fluminense,11,Savarino,694075,Titular,266.0,1.0,0.0018988844054118206,0.15570852
A,2026,7,62,fluminense,17,Canobbio,756284,Titular,416.0,1.0,0.0015879317189360857,0.1302104
A,2026,7,62,vasco_da_gama_saf,23,Thiago Mendes,353262,Titular,418.0,1.0,0.0015844721727074668,0.12992672
A,2026,7,62,fluminense,2,Samuel Xavier,292428,Titular,434.0,1.0,0.001557329180455519,0.12770099
A,2026,7,63,santos_fc,10,Neymar Jr,292791,Titular,180.0,1.0,0.0021390374331550803,0.17540107
A,2026,7,63,santos_fc,22,Barreal,839845,Titular,198.0,1.0,0.002083876009377442,0.17087783
A,2026,7,63,internacional,28,Vitinho,388084,Titular,346.0,1.0,0.0017193208682570386,0.14098431
A,2026,7,63,santos_fc,98,Adonis Frías,933266,Titular,360.0,1.0,0.0016913319238900635,0.13868922
A,2026,7,63,santos_fc,11,Rony,427806,Titular,386.0,1.0,0.0016416991586291813,0.13461933
A,2026,7,64,botafogo,6,Cristian M ...,947048,Titular,270.0,1.0,0.0018890200708382527,0.15489965
A,2026,7,64,botafogo,10,Montoro,919476,Titular,410.0,1.0,0.0015984015984015984,0.13106893
A,2026,7,64,palmeiras,40,Allan,621642,Titular,432.0,1.0,0.0015606710885680843,0.12797503
A,2026,7,64,botafogo,13,Alex Telles,297016,Titular,508.0,1.0,0.001443001443001443,0.11832612
A,2026,7,64,botafogo,5,Ferraresi,779951,Titular,20.0,0.0,0.0008741258741258741,0.07167832
A,2026,7,65,mirassol,25,Neto,383527,Titular,312.0,2.0,0.0030228392297357814,0.24787282
A,2026,7,65,mirassol,21,Jose Aldo,422022,Titular,315.0,1.0,0.0017847183491355272,0.1463469
A,2026,7,65,coritiba_saf,19,Sebastian  ...,820851,Titular,360.0,1.0,0.0016913319238900635,0.13868922
A,2026,7,65,mirassol,11,Negueba,462916,Titular,438.0,1.0,0.001550688117852297,0.12715643
A,2026,7,65,coritiba_saf,26,Bruno Melo,329952,Titular,441.0,1.0,0.0015457443725243939,0.12675104
A,2026,7,66,atletico_mineiro,25,Tómaz,945377,Titular,73.0,1.0,0.0025384737426622245,0.20815485
A,2026,7,66,sao_paulo,9,Calleri,541246,Titular,468.0,1.0,0.0015026296018031556,0.12321563
A,2026,7,66,sao_paulo,28,Alan Franco,793760,Titular,491.0,1.0,0.0014677552518117605,0.12035593
A,2026,7,66,sao_paulo,17,André,385852,Titular,17.0,0.0,0.0008791981712678037,0.07209425
A,2026,7,66,atletico_mineiro,9,Cassierra,944109,Titular,87.0,0.0,0.0007743534148985597,0.06349698
A,2026,7,67,gremio,5,Nardoni,945783,Titular,265.0,1.0,0.0019013666072489601,0.15591206
A,2026,7,67,vitoria,1,Lucas Arcanjo,513071,Titular,270.0,1.0,0.0018890200708382527,0.15489965
A,2026,7,67,gremio,44,Viery,691211,Titular,270.0,1.0,0.0018890200708382527,0.15489965
A,2026,7,67,vitoria,6,Emmanuel M ...,779735,Titular,282.0,1.0,0.001860032550569635,0.15252267
A,2026,7,67,vitoria,45,Nathan Mendes,542178,Titular,360.0,1.0,0.0016913319238900635,0.13868922
A,2026,7,68,cruzeiro,12,William,309438,Titular,250.0,1.0,0.0019393939393939393,0.1590303
A,2026,7,68,cruzeiro,16,Lucas Silva,320111,Titular,341.0,1.0,0.0017295427521349044,0.14182251
A,2026,7,68,athletico_paranaense,14,Luiz Gustavo,172368,Titular,408.0,1.0,0.0016019223067681217,0.13135763
A,2026,7,68,athletico_paranaense,4,Arthur Dias,745104,Titular,510.0,1.0,0.00144014401440144,0.11809181
A,2026,7,68,athletico_paranaense,9,Kevin Viveros,922690,Titular,538.0,1.0,0.0014012961989840604,0.11490629
A,2026,7,69,red_bull_bragantino,32,HERRERA,922450,Titular,167.0,1.0,0.0021807278179092273,0.17881968
A,2026,7,69,red_bull_bragantino,5,Fabinho,547222,Titular,197.0,1.0,0.002086865788443981,0.17112299
A,2026,7,69,bahia,99,Kike Olivera,895912,Titular,288.0,1.0,0.0018458698661744347,0.15136133
A,2026,7,69,bahia,6,Jean Lucas,318143,Titular,385.0,1.0,0.0016435541859270673,0.13477144
A,2026,7,69,bahia,46,Luciano Juba,554138,Titular,450.0,1.0,0.0015311004784688996,0.12555024
A,2026,7,70,chapecoense,11,Bolasie,840258,Titular,279.0,1.0,0.0018671957054498774,0.15311005
A,2026,7,70,chapecoense,26,Everton,369852,Titular,345.0,1.0,0.0017213555675094137,0.14115116
A,2026,7,70,chapecoense,99,Rafael Car ...,443387,Titular,396.0,1.0,0.0016233766233766235,0.13311688
A,2026,7,70,corinthians,4,Joao Pedro,615235,Titular,90.0,0.0,0.0007704160246533128,0.06317411
A,2026,7,70,corinthians,20,Pedro Milans,944060,Titular,90.0,0.0,0.0007704160246533128,0.06317411
A,2026,8,71,fluminense,11,Savarino,694075,Titular,346.0,1.0,0.0017065283022729832,0.13993532
A,2026,8,71,fluminense,17,Canobbio,756284,Titular,506.0,1.0,0.0014351122701023297,0.11767921
A,2026,8,71,fluminense,22,Freytes,894168,Titular,540.0,1.0,0.0013881951381951381,0.113832
A,2026,8,71,fluminense,8,Martinelli,517552,Titular,594.0,1.0,0.001319673623147115,0.10821324
A,2026,8,71,fluminense,1,Fabio,129292,Titular,630.0,1.0,0.0012776309236486227,0.10476574
A,2026,8,72,vasco_da_gama_saf,11,Hinestroza,927926,Titular,580.0,2.0,0.002262706429373096,0.18554193
A,2026,8,72,gremio,5,Nardoni,945783,Titular,320.0,1.0,0.0017606377362474925,0.14437229
A,2026,8,72,gremio,44,Viery,691211,Titular,360.0,1.0,0.001678747608980167,0.1376573
A,2026,8,72,vasco_da_gama_saf,4,Alan,943636,Titular,360.0,1.0,0.001678747608980167,0.1376573
A,2026,8,72,gremio,7,Pavon,772443,Titular,491.0,1.0,0.0014568344538072086,0.11946043
A,2026,8,73,sao_paulo,10,Luciano,346745,Titular,392.0,1.0,0.0016185234795100267,0.13271893
A,2026,8,73,sao_paulo,13,Enzo Díaz,894285,Titular,450.0,1.0,0.0015197083618136249,0.12461609
A,2026,8,73,palmeiras,40,Allan,621642,Titular,516.0,1.0,0.001420987149333606,0.11652095
A,2026,8,73,sao_paulo,9,Calleri,541246,Titular,558.0,1.0,0.0013645774515339733,0.11189535
A,2026,8,73,sao_paulo,28,Alan Franco,793760,Titular,581.0,1.0,0.001335543888735378,0.1095146
A,2026,8,74,corinthians,21,Matheus Bidu,502230,Titular,438.0,2.0,0.0026052483408560167,0.21363036
A,2026,8,74,corinthians,9,Yuri Alberto,436395,Titular,257.0,1.0,0.001907163730149199,0.15638743
A,2026,8,74,flamengo,20,Lucas Paqu ...,319635,Titular,396.0,1.0,0.001611297928262214,0.13212643
A,2026,8,74,corinthians,13,Gustavo,186450,Titular,450.0,1.0,0.0015197083618136249,0.12461609
A,2026,8,74,corinthians,2,Matheuzinho,565578,Titular,463.0,1.0,0.0014991930879781348,0.12293383
A,2026,8,75,red_bull_bragantino,6,Gabriel,320839,Titular,363.0,4.0,0.005149157524592055,0.42223092
A,2026,8,75,red_bull_bragantino,4,Alix,701439,Titular,340.0,2.0,0.002909193980622552,0.23855391
A,2026,8,75,botafogo,20,Alexander  ...,836858,Titular,450.0,2.0,0.0025723399407609933,0.21093188
A,2026,8,75,red_bull_bragantino,21,Lucas Barbosa,550777,Titular,540.0,2.0,0.0023497335997335997,0.19267816
A,2026,8,75,botafogo,10,Montoro,919476,Titular,500.0,1.0,0.0014437229437229437,0.11838528
A,2026,8,76,santos_fc,31,Escobar,816190,Titular,147.0,1.0,0.0022314110413028496,0.18297571
A,2026,8,76,cruzeiro,99,Arroyo,931360,Titular,279.0,1.0,0.0018533028802605184,0.15197084
A,2026,8,76,santos_fc,22,Barreal,839845,Titular,288.0,1.0,0.0018321357153844463,0.15023513
A,2026,8,76,cruzeiro,8,Matheus He ...,407776,Titular,327.0,1.0,0.0017457351193747809,0.14315028
A,2026,8,76,cruzeiro,12,William,309438,Titular,337.0,1.0,0.0017248780689640905,0.14144
A,2026,8,77,chapecoense,11,Bolasie,840258,Titular,356.0,1.0,0.0016865922239754016,0.13830056
A,2026,8,77,chapecoense,10,Giovanni A ...,292205,Titular,357.0,1.0,0.001684624205044275,0.13813918
A,2026,8,77,chapecoense,26,Everton,369852,Titular,435.0,1.0,0.001544088709864111,0.12661527
A,2026,8,77,internacional,28,Vitinho,388084,Titular,436.0,1.0,0.0015424390424390426,0.12648
A,2026,8,77,chapecoense,99,Rafael Car ...,443387,Titular,457.0,1.0,0.0015085924176833267,0.12370458
A,2026,8,78,coritiba_saf,8,Wallisson,532986,Titular,258.0,1.0,0.0019046476830117992,0.15618111
A,2026,8,78,athletico_paranaense,20,Julimar,536286,Titular,422.0,1.0,0.0015658600257298738,0.12840052
A,2026,8,78,coritiba_saf,10,Josue,880608,Titular,428.0,1.0,0.0015557359307359307,0.12757035
A,2026,8,78,coritiba_saf,19,Sebastian  ...,820851,Titular,450.0,1.0,0.0015197083618136249,0.12461609
A,2026,8,78,athletico_paranaense,14,Luiz Gustavo,172368,Titular,498.0,1.0,0.001446616176075094,0.11862253
A,2026,8,79,mirassol,25,Neto,383527,Titular,379.0,2.0,0.002780117114588104,0.2279696
A,2026,8,79,mirassol,6,Reinaldo,332318,Titular,535.0,2.0,0.002361084969780622,0.19360897
A,2026,8,79,vitoria,1,Lucas Arcanjo,513071,Titular,360.0,1.0,0.001678747608980167,0.1376573
A,2026,8,79,vitoria,6,Emmanuel M ...,779735,Titular,372.0,1.0,0.0016556455776639263,0.13576294
A,2026,8,79,vitoria,45,Nathan Mendes,542178,Titular,434.0,1.0,0.0015457419097676056,0.12675084
A,2026,8,80,bahia,99,Kike Olivera,895912,Titular,374.0,1.0,0.0016518569150148097,0.13545227
A,2026,8,80,remo,55,Zé Ricardo,448024,Titular,455.0,1.0,0.0015117517735318783,0.12396365
A,2026,8,80,bahia,6,Jean Lucas,318143,Titular,464.0,1.0,0.0014976379084262902,0.12280631
A,2026,8,80,bahia,46,Luciano Juba,554138,Titular,540.0,1.0,0.0013881951381951381,0.113832
A,2026,8,80,bahia,1,Ronaldo St ...,369161,Titular,630.0,1.0,0.0012776309236486227,0.10476574
A,2026,9,81,corinthians,21,Matheus Bidu,502230,Titular,528.0,2.0,0.0023815489525606257,0.19528701
A,2026,9,81,corinthians,9,Yuri Alberto,436395,Titular,347.0,1.0,0.0017098374536391066,0.14020667
A,2026,9,81,fluminense,11,Savarino,694075,Titular,432.0,1.0,0.001553897342523952,0.12741958
A,2026,9,81,fluminense,2,Samuel Xavier,292428,Titular,514.0,1.0,0.0014282370051600822,0.11711543
A,2026,9,81,corinthians,13,Gustavo,186450,Titular,540.0,1.0,0.00139253108003108,0.11418755
A,2026,9,82,botafogo,25,Allan,184906,Titular,289.0,2.0,0.0031029560497241103,0.2544424
A,2026,9,82,botafogo,6,Cristian M ...,947048,Titular,360.0,2.0,0.0028467817712003757,0.23343611
A,2026,9,82,mirassol,25,Neto,383527,Titular,440.0,2.0,0.002604502471523748,0.2135692
A,2026,9,82,mirassol,12,Victor,309431,Titular,90.0,1.0,0.0024546310563259718,0.20127975
A,2026,9,82,botafogo,23,Santiago,896991,Titular,233.0,1.0,0.0019757603318312734,0.16201235
A,2026,9,83,santos_fc,22,Barreal,839845,Titular,378.0,2.0,0.0027884195025425092,0.2286504
A,2026,9,83,remo,55,Zé Ricardo,448024,Titular,545.0,2.0,0.002342806050940022,0.1921101
A,2026,9,83,santos_fc,48,Gustavo He ...,653049,Titular,162.0,1.0,0.002187662119686289,0.17938829
A,2026,9,83,santos_fc,31,Escobar,816190,Titular,237.0,1.0,0.001965037073585242,0.16113304
A,2026,9,83,santos_fc,10,Neymar Jr,292791,Titular,268.0,1.0,0.001885719170875421,0.15462897
A,2026,9,84,gremio,5,Nardoni,945783,Titular,376.0,1.0,0.0016532332456989992,0.13556513
A,2026,9,84,gremio,44,Viery,691211,Titular,450.0,1.0,0.0015244550770866561,0.12500532
A,2026,9,84,gremio,7,Pavon,772443,Titular,581.0,1.0,0.0013397153776432223,0.10985666
A,2026,9,84,palmeiras,40,Allan,621642,Titular,592.0,1.0,0.0013262200762200764,0.10875005
A,2026,9,84,palmeiras,8,Andreas Pe ...,729086,Titular,611.0,1.0,0.0013035394448535763,0.10689023
A,2026,9,85,red_bull_bragantino,6,Gabriel,320839,Titular,442.0,4.0,0.00472211499281563,0.38721343
A,2026,9,85,red_bull_bragantino,4,Alix,701439,Titular,430.0,2.0,0.002632507874443358,0.21586565
A,2026,9,85,red_bull_bragantino,21,Lucas Barbosa,550777,Titular,630.0,2.0,0.0021665772771967463,0.17765934
A,2026,9,85,red_bull_bragantino,32,HERRERA,922450,Titular,279.0,1.0,0.0018590915574227514,0.15244551
A,2026,9,85,flamengo,21,Jorge,305435,Titular,467.0,1.0,0.0014976549361244294,0.1228077
A,2026,9,86,cruzeiro,12,William,309438,Titular,427.0,2.0,0.002641027317402722,0.21656424
A,2026,9,86,vitoria,6,Emmanuel M ...,779735,Titular,462.0,2.0,0.0025449400449400446,0.20868508
A,2026,9,86,cruzeiro,99,Arroyo,931360,Titular,348.0,1.0,0.0017078211358871737,0.14004133
A,2026,9,86,cruzeiro,8,Matheus He ...,407776,Titular,417.0,1.0,0.0015793155106132207,0.12950387
A,2026,9,86,vitoria,1,Lucas Arcanjo,513071,Titular,450.0,1.0,0.0015244550770866561,0.12500532
A,2026,9,87,sao_paulo,29,Pablo Maia,552144,Titular,230.0,1.0,0.001983879894838799,0.16267815
A,2026,9,87,internacional,35,Braian Agu ...,883325,Titular,380.0,1.0,0.00164571854912764,0.13494892
A,2026,9,87,internacional,27,Paulinho,308416,Titular,434.0,1.0,0.001550569939220903,0.12714674
A,2026,9,87,sao_paulo,10,Luciano,346745,Titular,476.0,1.0,0.001483844593475741,0.12167526
A,2026,9,87,sao_paulo,9,Calleri,541246,Titular,648.0,1.0,0.0012615264139654383,0.10344517
A,2026,9,88,vasco_da_gama_saf,4,Alan,943636,Titular,450.0,1.0,0.0015244550770866561,0.12500532
A,2026,9,88,coritiba_saf,10,Josue,880608,Titular,518.0,1.0,0.0014226250719374493,0.11665526
A,2026,9,88,coritiba_saf,19,Sebastian  ...,820851,Titular,540.0,1.0,0.00139253108003108,0.11418755
A,2026,9,88,vasco_da_gama_saf,23,Thiago Mendes,353262,Titular,576.0,1.0,0.0013459408208478841,0.11036715
A,2026,9,88,coritiba_saf,26,Bruno Melo,329952,Titular,617.0,1.0,0.0012965374424640315,0.10631607
A,2026,9,89,bahia,99,Kike Olivera,895912,Titular,442.0,1.0,0.0015374016170194515,0.12606693
A,2026,9,89,athletico_paranaense,20,Julimar,536286,Titular,496.0,1.0,0.0014540485173015294,0.11923198
A,2026,9,89,bahia,6,Jean Lucas,318143,Titular,532.0,1.0,0.0014033258946049645,0.11507272
A,2026,9,89,athletico_paranaense,14,Luiz Gustavo,172368,Titular,543.0,1.0,0.001388525717384778,0.11385911
A,2026,9,89,bahia,46,Luciano Juba,554138,Titular,630.0,1.0,0.001281621524984357,0.10509297
A,2026,9,90,atletico_mineiro,2,Natanael M ...,559812,Titular,90.0,1.0,0.0024546310563259718,0.20127975
A,2026,9,90,atletico_mineiro,25,Tómaz,945377,Titular,136.0,1.0,0.0022770948478495648,0.18672178
A,2026,9,90,chapecoense,2,Marcos Vin ...,374251,Titular,152.0,1.0,0.0022212152196814773,0.18213965
A,2026,9,90,chapecoense,11,Bolasie,840258,Titular,415.0,1.0,0.001582767566374124,0.12978694
A,2026,9,90,chapecoense,10,Giovanni A ...,292205,Titular,416.0,1.0,0.001581039654183759,0.12964525
A,2026,10,91,santos_fc,22,Barreal,839845,Titular,436.0,2.0,0.002595398428731762,0.21282267
A,2026,10,91,flamengo,4,Leo Pereira,310373,Titular,604.0,2.0,0.0022004464939247544,0.18043661
A,2026,10,91,santos_fc,48,Gustavo He ...,653049,Titular,232.0,1.0,0.0019525859689794116,0.16011205
A,2026,10,91,santos_fc,49,Gabriel Bo ...,652943,Titular,302.0,1.0,0.0017821607597168694,0.14613718
A,2026,10,91,santos_fc,31,Escobar,816190,Titular,327.0,1.0,0.001728286492494473,0.14171949
A,2026,10,92,botafogo,25,Allan,184906,Titular,379.0,2.0,0.0027637007159191456,0.22662346
A,2026,10,92,botafogo,20,Alexander  ...,836858,Titular,540.0,2.0,0.0023358585858585857,0.1915404
A,2026,10,92,vasco_da_gama_saf,11,Hinestroza,927926,Titular,670.0,2.0,0.0020763187429854095,0.17025814
A,2026,10,92,vasco_da_gama_saf,66,Cuiabano,613238,Titular,282.0,1.0,0.0018277403187889122,0.14987471
A,2026,10,92,vasco_da_gama_saf,4,Alan,943636,Titular,540.0,1.0,0.0013743201243201243,0.11269425
A,2026,10,93,cruzeiro,12,William,309438,Titular,501.0,2.0,0.0024268660632296994,0.19900302
A,2026,10,93,cruzeiro,99,Arroyo,931360,Titular,414.0,1.0,0.0015637778219835113,0.12822978
A,2026,10,93,cruzeiro,8,Matheus He ...,407776,Titular,507.0,1.0,0.0014193574273018165,0.11638731
A,2026,10,93,sao_paulo,10,Luciano,346745,Titular,559.0,1.0,0.0013496628227506414,0.11067235
A,2026,10,93,cruzeiro,11,Gerson,310733,Titular,665.0,1.0,0.001226860883513244,0.10060259
A,2026,10,94,corinthians,26,Fabrizio A ...,896914,Titular,192.0,1.0,0.0020654522099608805,0.16936708
A,2026,10,94,corinthians,9,Yuri Alberto,436395,Titular,423.0,1.0,0.001548529717543802,0.12697944
A,2026,10,94,internacional,27,Paulinho,308416,Titular,514.0,1.0,0.0014095591018667942,0.11558385
A,2026,10,94,internacional,28,Vitinho,388084,Titular,526.0,1.0,0.001393073030499931,0.11423199
A,2026,10,94,corinthians,13,Gustavo,186450,Titular,630.0,1.0,0.0012648609993742737,0.1037186
A,2026,10,95,red_bull_bragantino,6,Gabriel,320839,Titular,532.0,4.0,0.004291950512880745,0.35193994
A,2026,10,95,red_bull_bragantino,4,Alix,701439,Titular,520.0,2.0,0.002381659734600911,0.1952961
A,2026,10,95,mirassol,6,Reinaldo,332318,Titular,625.0,2.0,0.002159371492704826,0.17706846
A,2026,10,95,red_bull_bragantino,21,Lucas Barbosa,550777,Titular,720.0,2.0,0.001991223712535188,0.16328034
A,2026,10,95,red_bull_bragantino,32,HERRERA,922450,Titular,343.0,1.0,0.0016954839018895958,0.13902968
A,2026,10,96,atletico_mineiro,2,Natanael M ...,559812,Titular,180.0,1.0,0.002101901366607249,0.17235591
A,2026,10,96,atletico_mineiro,25,Tómaz,945377,Titular,226.0,1.0,0.0019687230431032084,0.16143529
A,2026,10,96,athletico_paranaense,16,Jadson,302192,Titular,301.0,1.0,0.0017843856795167656,0.14631963
A,2026,10,96,athletico_paranaense,14,Luiz Gustavo,172368,Titular,633.0,1.0,0.00126151185286225,0.10344397
A,2026,10,96,atletico_mineiro,7,Hulk,163056,Titular,675.0,1.0,0.0012164195142918548,0.0997464
A,2026,10,97,gremio,54,Pedro Gabriel,741913,Titular,90.0,1.0,0.0024225303886320835,0.19864749
A,2026,10,97,gremio,5,Nardoni,945783,Titular,455.0,1.0,0.0014966418107779365,0.12272463
A,2026,10,97,remo,14,Picco,944177,Titular,527.0,1.0,0.0013917165815899993,0.11412076
A,2026,10,97,gremio,44,Viery,691211,Titular,540.0,1.0,0.0013743201243201243,0.11269425
A,2026,10,97,gremio,7,Pavon,772443,Titular,671.0,1.0,0.001220574662077651,0.10008712
A,2026,10,98,fluminense,13,Guilherme  ...,339258,Titular,289.0,1.0,0.0018115246252128382,0.14854502
A,2026,10,98,coritiba_saf,10,Josue,880608,Titular,608.0,1.0,0.0012899755679539073,0.105778
A,2026,10,98,coritiba_saf,19,Sebastian  ...,820851,Titular,617.0,1.0,0.001279581852545147,0.10492571
A,2026,10,98,coritiba_saf,26,Bruno Melo,329952,Titular,694.0,1.0,0.0011970627548516996,0.09815915
A,2026,10,98,fluminense,22,Freytes,894168,Titular,720.0,1.0,0.0011715515813876469,0.09606723
A,2026,10,99,bahia,27,Everaldo,306852,Titular,249.0,1.0,0.0019082682634084503,0.156478
A,2026,10,99,bahia,33,David Duarte,348537,Titular,355.0,1.0,0.0016716876365999174,0.13707839
A,2026,10,99,bahia,99,Kike Olivera,895912,Titular,527.0,1.0,0.0013917165815899993,0.11412076
A,2026,10,99,bahia,6,Jean Lucas,318143,Titular,622.0,1.0,0.0012738796161256055,0.10445813
A,2026,10,99,palmeiras,40,Allan,621642,Titular,675.0,1.0,0.0012164195142918548,0.0997464
